
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE08 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
   -12.00     0.00     0.12    -0.12    -0.68    20.74    -4.39    -0.12     0.00    -0.24     0.24 ********    97.55 ******** ********
   -12.00     2.00    -2.28    -2.53    -0.85    20.76    -4.52    -2.45    -0.09    -0.26     0.17   290.90    95.13    77.51    77.31
   -12.00     4.00    -4.67    -4.96    -1.00    20.77    -4.92    -4.64    -0.33    -0.29    -0.03    90.50    92.72    37.87    37.61
   -12.00     6.00    -7.06    -7.42    -1.14    20.79    -5.58    -6.72    -0.70    -0.36    -0.34    51.43    90.34    25.11    24.78
   -12.00     8.00    -9.45    -9.90    -1.27    20.81    -6.50    -8.69    -1.21    -0.46    -0.75    37.78    87.96    18.81    18.42
   -12.00    10.00   -11.84   -12.42    -1.38    20.83    -7.70   -10.59    -1.83    -0.58    -1.25    31.76    85.59    15.06    14.60
   -12.00    12.00   -14.24   -14.98    -1.48    20.84    -9.16   -12.41    -2.57    -0.74    -1.83    28.86    83.22    12.57    12.05
   -12.00    14.00   -16.65   -17.59    -1.56    20.86   -10.90   -14.17    -3.42    -0.94    -2.48    27.50    80.85    10.79    10.21
   -12.00    16.00   -19.08   -20.27    -1.63    20.88   -12.92   -15.88    -4.38    -1.19    -3.20    27.04    78.48     9.46     8.81
   -12.00    18.00   -21.53   -23.01    -1.69    20.90   -15.22   -17.56    -5.45    -1.48    -3.97    27.17    76.09     8.43     7.72
   -12.00    20.00   -24.01   -25.85    -1.73    20.92   -17.82   -19.23    -6.62    -1.84    -4.78    27.75    73.69     7.61     7.57
   -12.00    22.00   -26.52   -28.79    -1.76    20.93   -20.71   -20.88    -7.91    -2.27    -5.64    28.70    71.27     6.94     8.31
   -12.00     0.00     0.12    -0.12    -0.68    20.74    -4.39    -0.12     0.00    -0.24     0.24 ********    97.55 ******** ********
   -12.00    -2.00     2.53     2.28    -0.50    20.72    -4.52     2.45     0.09     0.26    -0.17   290.90    99.99    77.51    77.31
   -12.00    -4.00     4.96     4.67    -0.31    20.70    -4.92     4.64     0.33     0.29     0.03    90.50   102.46    37.87    37.61
   -12.00    -6.00     7.42     7.06    -0.10    20.69    -5.58     6.72     0.70     0.36     0.34    51.43   104.97    25.11    24.78
   -12.00    -8.00     9.90     9.45     0.13    20.67    -6.50     8.69     1.21     0.46     0.75    37.78   107.51    18.81    18.42
   -12.00   -10.00    12.42    11.84     0.37    20.65    -7.70    10.59     1.83     0.58     1.25    31.76   110.10    15.06    14.60
   -12.00   -12.00    14.98    14.24     0.63    20.63    -9.16    12.41     2.57     0.74     1.83    28.86   112.75    12.57    12.05
   -12.00   -14.00    17.59    16.65     0.91    20.61   -10.90    14.17     3.42     0.94     2.48    27.50   115.46    10.79    10.21
   -12.00   -16.00    20.27    19.08     1.20    20.59   -12.92    15.88     4.38     1.19     3.20    27.04   118.24     9.46     8.81
   -12.00   -18.00    23.01    21.53     1.52    20.56   -15.22    17.56     5.45     1.48     3.97    27.17   121.11     8.43     7.72
   -12.00   -20.00    25.85    24.01     1.87    20.54   -17.82    19.23     6.62     1.84     4.78    27.75   124.08     7.61     7.57
   -12.00   -22.00    28.79    26.52     2.24    20.52   -20.71    20.88     7.91     2.27     5.64    28.70   127.16     6.94     8.31
   -14.00     0.00     0.12    -0.12    -0.55    20.73    -5.15    -0.12     0.00    -0.24     0.24 ********    97.54 ******** ********
   -14.00     2.00    -2.28    -2.53    -0.71    20.75    -5.28    -2.44    -0.09    -0.25     0.16   285.74    95.12    77.41    77.21
   -14.00     4.00    -4.67    -4.96    -0.86    20.77    -5.67    -4.64    -0.33    -0.29    -0.04    89.08    92.72    37.84    37.58
   -14.00     6.00    -7.06    -7.42    -1.00    20.78    -6.33    -6.72    -0.70    -0.36    -0.35    50.79    90.33    25.10    24.77
   -14.00     8.00    -9.45    -9.90    -1.13    20.80    -7.24    -8.69    -1.21    -0.45    -0.75    37.44    87.95    18.80    18.41
   -14.00    10.00   -11.84   -12.42    -1.24    20.82    -8.42   -10.59    -1.83    -0.58    -1.25    31.55    85.58    15.05    14.60
   -14.00    12.00   -14.24   -14.98    -1.33    20.84    -9.87   -12.41    -2.57    -0.74    -1.83    28.73    83.21    12.56    12.04
   -14.00    14.00   -16.66   -17.59    -1.42    20.85   -11.59   -14.17    -3.42    -0.94    -2.49    27.42    80.84    10.79    10.20
   -14.00    16.00   -19.09   -20.27    -1.49    20.87   -13.59   -15.89    -4.38    -1.18    -3.20    26.99    78.47     9.46     8.81
   -14.00    18.00   -21.54   -23.02    -1.54    20.89   -15.86   -17.57    -5.45    -1.48    -3.97    27.15    76.08     8.43     7.72
   -14.00    20.00   -24.02   -25.85    -1.59    20.91   -18.42   -19.23    -6.62    -1.84    -4.78    27.74    73.68     7.61     7.57
   -14.00    22.00   -26.53   -28.80    -1.61    20.92   -21.28   -20.89    -7.91    -2.27    -5.64    28.70    71.26     6.94     8.32
   -14.00     0.00     0.12    -0.12    -0.55    20.73    -5.15    -0.12     0.00    -0.24     0.24 ********    97.54 ******** ********
   -14.00    -2.00     2.53     2.28    -0.37    20.72    -5.28     2.44     0.09     0.25    -0.16   285.74    99.98    77.41    77.21
   -14.00    -4.00     4.96     4.67    -0.18    20.70    -5.67     4.64     0.33     0.29     0.04    89.08   102.45    37.84    37.58
   -14.00    -6.00     7.42     7.06     0.03    20.68    -6.33     6.72     0.70     0.36     0.35    50.79   104.96    25.10    24.77
   -14.00    -8.00     9.90     9.45     0.25    20.66    -7.24     8.69     1.21     0.45     0.75    37.44   107.50    18.80    18.41
   -14.00   -10.00    12.42    11.84     0.49    20.65    -8.42    10.59     1.83     0.58     1.25    31.55   110.09    15.05    14.60
   -14.00   -12.00    14.98    14.24     0.75    20.63    -9.87    12.41     2.57     0.74     1.83    28.73   112.74    12.56    12.04
   -14.00   -14.00    17.59    16.66     1.02    20.61   -11.59    14.17     3.42     0.94     2.49    27.42   115.45    10.79    10.20
   -14.00   -16.00    20.27    19.09     1.31    20.59   -13.59    15.89     4.38     1.18     3.20    26.99   118.23     9.46     8.81
   -14.00   -18.00    23.02    21.54     1.63    20.56   -15.86    17.57     5.45     1.48     3.97    27.15   121.10     8.43     7.72
   -14.00   -20.00    25.85    24.02     1.97    20.54   -18.42    19.23     6.62     1.84     4.78    27.74   124.06     7.61     7.57
   -14.00   -22.00    28.80    26.53     2.33    20.52   -21.28    20.89     7.91     2.27     5.64    28.70   127.15     6.94     8.32
   -16.00     0.00     0.12    -0.12    -0.42    20.73    -5.93     0.12     0.00     0.23    -0.23 ********    97.53 ******** ********
   -16.00     2.00    -2.28    -2.53    -0.58    20.75    -6.06    -2.44    -0.09    -0.24     0.16   280.26    95.11    77.30    77.11
   -16.00     4.00    -4.68    -4.96    -0.73    20.76    -6.44    -4.64    -0.32    -0.28    -0.04    87.58    92.71    37.82    37.56
   -16.00     6.00    -7.06    -7.42    -0.87    20.78    -7.09    -6.72    -0.70    -0.35    -0.35    50.12    90.32    25.08    24.76
   -16.00     8.00    -9.45    -9.90    -0.99    20.80    -7.99    -8.69    -1.21    -0.45    -0.76    37.06    87.95    18.79    18.41
   -16.00    10.00   -11.85   -12.42    -1.10    20.81    -9.16   -10.59    -1.83    -0.57    -1.26    31.33    85.58    15.05    14.59
   -16.00    12.00   -14.25   -14.98    -1.19    20.83   -10.59   -12.41    -2.57    -0.74    -1.84    28.58    83.21    12.56    12.04
   -16.00    14.00   -16.66   -17.60    -1.28    20.85   -12.29   -14.17    -3.42    -0.94    -2.49    27.33    80.84    10.78    10.20
   -16.00    16.00   -19.09   -20.27    -1.35    20.86   -14.26   -15.89    -4.38    -1.18    -3.20    26.93    78.46     9.46     8.81
   -16.00    18.00   -21.54   -23.02    -1.40    20.88   -16.51   -17.57    -5.45    -1.48    -3.97    27.11    76.08     8.43     7.71
   -16.00    20.00   -24.02   -25.86    -1.45    20.90   -19.04   -19.24    -6.62    -1.84    -4.79    27.72    73.67     7.61     7.58
   -16.00    22.00   -26.53   -28.80    -1.47    20.91   -21.86   -20.90    -7.91    -2.27    -5.64    28.70    71.25     6.94     8.32
   -16.00     0.00     0.12    -0.12    -0.42    20.73    -5.93     0.12     0.00     0.23    -0.23 ********    97.53 ******** ********
   -16.00    -2.00     2.53     2.28    -0.24    20.71    -6.06     2.44     0.09     0.24    -0.16   280.26    99.97    77.30    77.11
   -16.00    -4.00     4.96     4.68    -0.05    20.70    -6.44     4.64     0.32     0.28     0.04    87.58   102.44    37.82    37.56
   -16.00    -6.00     7.42     7.06     0.15    20.68    -7.09     6.72     0.70     0.35     0.35    50.12   104.95    25.08    24.76
   -16.00    -8.00     9.90     9.45     0.37    20.66    -7.99     8.69     1.21     0.45     0.76    37.06   107.49    18.79    18.41
   -16.00   -10.00    12.42    11.85     0.61    20.64    -9.16    10.59     1.83     0.57     1.26    31.33   110.08    15.05    14.59
   -16.00   -12.00    14.98    14.25     0.86    20.62   -10.59    12.41     2.57     0.74     1.84    28.58   112.73    12.56    12.04
   -16.00   -14.00    17.60    16.66     1.13    20.60   -12.29    14.17     3.42     0.94     2.49    27.33   115.44    10.78    10.20
   -16.00   -16.00    20.27    19.09     1.42    20.58   -14.26    15.89     4.38     1.18     3.20    26.93   118.22     9.46     8.81
   -16.00   -18.00    23.02    21.54     1.73    20.56   -16.51    17.57     5.45     1.48     3.97    27.11   121.09     8.43     7.71
   -16.00   -20.00    25.86    24.02     2.06    20.54   -19.04    19.24     6.62     1.84     4.79    27.72   124.05     7.61     7.58
   -16.00   -22.00    28.80    26.53     2.43    20.52   -21.86    20.90     7.91     2.27     5.64    28.70   127.14     6.94     8.32
   -18.00     0.00     0.11    -0.11    -0.29    20.72    -6.71    -0.11     0.00    -0.23     0.23 ********    97.52 ******** ********
   -18.00     2.00    -2.29    -2.53    -0.45    20.74    -6.84    -2.44    -0.09    -0.24     0.15   274.44    95.10    77.19    77.00
   -18.00     4.00    -4.68    -4.96    -0.60    20.76    -7.22    -4.64    -0.32    -0.28    -0.05    85.98    92.70    37.79    37.53
   -18.00     6.00    -7.07    -7.41    -0.73    20.77    -7.86    -6.71    -0.70    -0.35    -0.35    49.39    90.31    25.07    24.75
   -18.00     8.00    -9.46    -9.90    -0.85    20.79    -8.75    -8.69    -1.20    -0.44    -0.76    36.67    87.94    18.79    18.40
   -18.00    10.00   -11.85   -12.42    -0.96    20.80    -9.90   -10.59    -1.83    -0.57    -1.26    31.09    85.57    15.04    14.59
   -18.00    12.00   -14.25   -14.98    -1.06    20.82   -11.32   -12.41    -2.57    -0.73    -1.84    28.43    83.20    12.55    12.04
   -18.00    14.00   -16.67   -17.60    -1.14    20.84   -13.00   -14.18    -3.42    -0.93    -2.49    27.22    80.83    10.78    10.20
   -18.00    16.00   -19.10   -20.27    -1.21    20.85   -14.94   -15.89    -4.38    -1.18    -3.20    26.87    78.45     9.46     8.81
   -18.00    18.00   -21.55   -23.02    -1.26    20.87   -17.16   -17.58    -5.45    -1.47    -3.97    27.07    76.07     8.43     7.71
   -18.00    20.00   -24.03   -25.86    -1.31    20.89   -19.66   -19.24    -6.62    -1.83    -4.79    27.70    73.67     7.61     7.58
   -18.00    22.00   -26.54   -28.81    -1.33    20.90   -22.45   -20.90    -7.91    -2.27    -5.64    28.69    71.25     6.93     8.32
   -18.00     0.00     0.11    -0.11    -0.29    20.72    -6.71    -0.11     0.00    -0.23     0.23 ********    97.52 ******** ********
   -18.00    -2.00     2.53     2.29    -0.11    20.71    -6.84     2.44     0.09     0.24    -0.15   274.44    99.96    77.19    77.00
   -18.00    -4.00     4.96     4.68     0.07    20.69    -7.22     4.64     0.32     0.28     0.05    85.98   102.43    37.79    37.53
   -18.00    -6.00     7.41     7.07     0.28    20.67    -7.86     6.71     0.70     0.35     0.35    49.39   104.94    25.07    24.75
   -18.00    -8.00     9.90     9.46     0.49    20.66    -8.75     8.69     1.20     0.44     0.76    36.67   107.48    18.79    18.40
   -18.00   -10.00    12.42    11.85     0.73    20.64    -9.90    10.59     1.83     0.57     1.26    31.09   110.07    15.04    14.59
   -18.00   -12.00    14.98    14.25     0.97    20.62   -11.32    12.41     2.57     0.73     1.84    28.43   112.72    12.55    12.04
   -18.00   -14.00    17.60    16.67     1.24    20.60   -13.00    14.18     3.42     0.93     2.49    27.22   115.43    10.78    10.20
   -18.00   -16.00    20.27    19.10     1.53    20.58   -14.94    15.89     4.38     1.18     3.20    26.87   118.21     9.46     8.81
   -18.00   -18.00    23.02    21.55     1.83    20.56   -17.16    17.58     5.45     1.47     3.97    27.07   121.07     8.43     7.71
   -18.00   -20.00    25.86    24.03     2.16    20.54   -19.66    19.24     6.62     1.83     4.79    27.70   124.04     7.61     7.58
   -18.00   -22.00    28.81    26.54     2.52    20.52   -22.45    20.90     7.91     2.27     5.64    28.69   127.13     6.93     8.32
   -20.00     0.00     0.11    -0.11    -0.16    20.72    -7.51    -0.11     0.00    -0.22     0.22 ********    97.51 ******** ********
   -20.00     2.00    -2.29    -2.52    -0.32    20.74    -7.63    -2.44    -0.09    -0.23     0.15   268.30    95.09    77.08    76.89
   -20.00     4.00    -4.68    -4.96    -0.46    20.75    -8.01    -4.63    -0.32    -0.27    -0.05    84.29    92.69    37.76    37.50
   -20.00     6.00    -7.07    -7.41    -0.59    20.77    -8.64    -6.71    -0.70    -0.34    -0.36    48.63    90.31    25.06    24.73
   -20.00     8.00    -9.46    -9.90    -0.71    20.78    -9.52    -8.69    -1.20    -0.44    -0.77    36.24    87.93    18.78    18.39
   -20.00    10.00   -11.85   -12.42    -0.82    20.80   -10.66   -10.59    -1.83    -0.56    -1.27    30.82    85.56    15.03    14.58
   -20.00    12.00   -14.26   -14.98    -0.92    20.81   -12.06   -12.41    -2.57    -0.73    -1.84    28.26    83.19    12.55    12.03
   -20.00    14.00   -16.67   -17.60    -1.00    20.83   -13.71   -14.18    -3.42    -0.93    -2.49    27.11    80.82    10.78    10.20
   -20.00    16.00   -19.10   -20.28    -1.07    20.85   -15.64   -15.90    -4.38    -1.17    -3.21    26.79    78.45     9.45     8.81
   -20.00    18.00   -21.56   -23.03    -1.12    20.86   -17.83   -17.58    -5.44    -1.47    -3.97    27.02    76.06     8.43     7.71
   -20.00    20.00   -24.03   -25.87    -1.17    20.88   -20.30   -19.25    -6.62    -1.83    -4.79    27.67    73.66     7.60     7.58
   -20.00    22.00   -26.55   -28.81    -1.19    20.89   -23.06   -20.91    -7.91    -2.27    -5.64    28.68    71.24     6.93     8.32
   -20.00     0.00     0.11    -0.11    -0.16    20.72    -7.51    -0.11     0.00    -0.22     0.22 ********    97.51 ******** ********
   -20.00    -2.00     2.52     2.29     0.01    20.70    -7.63     2.44     0.09     0.23    -0.15   268.30    99.95    77.08    76.89
   -20.00    -4.00     4.96     4.68     0.20    20.69    -8.01     4.63     0.32     0.27     0.05    84.29   102.42    37.76    37.50
   -20.00    -6.00     7.41     7.07     0.40    20.67    -8.64     6.71     0.70     0.34     0.36    48.63   104.93    25.06    24.73
   -20.00    -8.00     9.90     9.46     0.61    20.66    -9.52     8.69     1.20     0.44     0.77    36.24   107.47    18.78    18.39
   -20.00   -10.00    12.42    11.85     0.84    20.64   -10.66    10.59     1.83     0.56     1.27    30.82   110.06    15.03    14.58
   -20.00   -12.00    14.98    14.26     1.09    20.62   -12.06    12.41     2.57     0.73     1.84    28.26   112.71    12.55    12.03
   -20.00   -14.00    17.60    16.67     1.35    20.60   -13.71    14.18     3.42     0.93     2.49    27.11   115.41    10.78    10.20
   -20.00   -16.00    20.28    19.10     1.63    20.58   -15.64    15.90     4.38     1.17     3.21    26.79   118.19     9.45     8.81
   -20.00   -18.00    23.03    21.56     1.93    20.56   -17.83    17.58     5.44     1.47     3.97    27.02   121.06     8.43     7.71
   -20.00   -20.00    25.87    24.03     2.26    20.54   -20.30    19.25     6.62     1.83     4.79    27.67   124.03     7.60     7.58
   -20.00   -22.00    28.81    26.55     2.61    20.52   -23.06    20.91     7.91     2.27     5.64    28.68   127.11     6.93     8.32
   -22.00     0.00     0.11    -0.11    -0.03    20.72    -8.31     0.11     0.00     0.21    -0.21 ********    97.50 ******** ********
   -22.00     2.00    -2.29    -2.52    -0.19    20.73    -8.43    -2.44    -0.09    -0.23     0.14   261.82    95.08    76.96    76.77
   -22.00     4.00    -4.69    -4.95    -0.33    20.75    -8.81    -4.63    -0.32    -0.27    -0.06    82.51    92.68    37.73    37.47
   -22.00     6.00    -7.08    -7.41    -0.46    20.76    -9.43    -6.71    -0.70    -0.33    -0.36    47.82    90.30    25.04    24.72
   -22.00     8.00    -9.47    -9.90    -0.58    20.78   -10.30    -8.69    -1.20    -0.43    -0.77    35.79    87.92    18.77    18.38
   -22.00    10.00   -11.86   -12.42    -0.69    20.79   -11.42   -10.59    -1.83    -0.56    -1.27    30.55    85.55    15.03    14.58
   -22.00    12.00   -14.26   -14.98    -0.78    20.81   -12.80   -12.41    -2.57    -0.72    -1.85    28.07    83.19    12.54    12.03
   -22.00    14.00   -16.68   -17.60    -0.86    20.82   -14.44   -14.18    -3.42    -0.92    -2.50    26.99    80.82    10.78    10.19
   -22.00    16.00   -19.11   -20.28    -0.93    20.84   -16.34   -15.90    -4.38    -1.17    -3.21    26.71    78.44     9.45     8.80
   -22.00    18.00   -21.56   -23.03    -0.99    20.85   -18.51   -17.59    -5.44    -1.47    -3.98    26.97    76.06     8.42     7.71
   -22.00    20.00   -24.04   -25.87    -1.03    20.87   -20.95   -19.25    -6.62    -1.83    -4.79    27.64    73.66     7.60     7.58
   -22.00    22.00   -26.55   -28.82    -1.06    20.88   -23.67   -20.91    -7.91    -2.27    -5.64    28.66    71.23     6.93     8.32
   -22.00     0.00     0.11    -0.11    -0.03    20.72    -8.31     0.11     0.00     0.21    -0.21 ********    97.50 ******** ********
   -22.00    -2.00     2.52     2.29     0.14    20.70    -8.43     2.44     0.09     0.23    -0.14   261.82    99.94    76.96    76.77
   -22.00    -4.00     4.95     4.69     0.32    20.68    -8.81     4.63     0.32     0.27     0.06    82.51   102.41    37.73    37.47
   -22.00    -6.00     7.41     7.08     0.52    20.67    -9.43     6.71     0.70     0.33     0.36    47.82   104.92    25.04    24.72
   -22.00    -8.00     9.90     9.47     0.73    20.65   -10.30     8.69     1.20     0.43     0.77    35.79   107.46    18.77    18.38
   -22.00   -10.00    12.42    11.86     0.96    20.64   -11.42    10.59     1.83     0.56     1.27    30.55   110.05    15.03    14.58
   -22.00   -12.00    14.98    14.26     1.20    20.62   -12.80    12.41     2.57     0.72     1.85    28.07   112.70    12.54    12.03
   -22.00   -14.00    17.60    16.68     1.46    20.60   -14.44    14.18     3.42     0.92     2.50    26.99   115.40    10.78    10.19
   -22.00   -16.00    20.28    19.11     1.74    20.58   -16.34    15.90     4.38     1.17     3.21    26.71   118.18     9.45     8.80
   -22.00   -18.00    23.03    21.56     2.04    20.56   -18.51    17.59     5.44     1.47     3.98    26.97   121.05     8.42     7.71
   -22.00   -20.00    25.87    24.04     2.35    20.54   -20.95    19.25     6.62     1.83     4.79    27.64   124.01     7.60     7.58
   -22.00   -22.00    28.82    26.55     2.70    20.52   -23.67    20.91     7.91     2.27     5.64    28.66   127.10     6.93     8.32
   -24.00     0.00     0.10    -0.10     0.10    20.71    -9.12     0.10     0.00     0.21    -0.21 ********    97.49 ******** ********
   -24.00     2.00    -2.30    -2.52    -0.06    20.73    -9.25    -2.43    -0.09    -0.22     0.13   255.00    95.07    76.84    76.65
   -24.00     4.00    -4.69    -4.95    -0.20    20.74    -9.61    -4.63    -0.32    -0.26    -0.06    80.64    92.67    37.70    37.44
   -24.00     6.00    -7.08    -7.41    -0.33    20.76   -10.23    -6.71    -0.70    -0.33    -0.37    46.98    90.29    25.03    24.71
   -24.00     8.00    -9.47    -9.89    -0.45    20.77   -11.09    -8.69    -1.20    -0.42    -0.78    35.32    87.91    18.76    18.38
   -24.00    10.00   -11.86   -12.42    -0.55    20.79   -12.20   -10.59    -1.83    -0.55    -1.27    30.25    85.55    15.02    14.57
   -24.00    12.00   -14.27   -14.98    -0.64    20.80   -13.56   -12.41    -2.57    -0.72    -1.85    27.88    83.18    12.54    12.03
   -24.00    14.00   -16.68   -17.60    -0.73    20.81   -15.18   -14.18    -3.42    -0.92    -2.50    26.86    80.81    10.77    10.19
   -24.00    16.00   -19.11   -20.28    -0.79    20.83   -17.05   -15.90    -4.38    -1.16    -3.21    26.62    78.43     9.45     8.80
   -24.00    18.00   -21.57   -23.03    -0.85    20.84   -19.19   -17.59    -5.44    -1.46    -3.98    26.90    76.05     8.42     7.71
   -24.00    20.00   -24.05   -25.87    -0.89    20.86   -21.61   -19.26    -6.62    -1.83    -4.79    27.59    73.65     7.60     7.58
   -24.00    22.00   -26.56   -28.82    -0.92    20.87   -24.29   -20.92    -7.90    -2.26    -5.64    28.63    71.23     6.93     8.32
   -24.00     0.00     0.10    -0.10     0.10    20.71    -9.12     0.10     0.00     0.21    -0.21 ********    97.49 ******** ********
   -24.00    -2.00     2.52     2.30     0.27    20.70    -9.25     2.43     0.09     0.22    -0.13   255.00    99.93    76.84    76.65
   -24.00    -4.00     4.95     4.69     0.45    20.68    -9.61     4.63     0.32     0.26     0.06    80.64   102.40    37.70    37.44
   -24.00    -6.00     7.41     7.08     0.64    20.67   -10.23     6.71     0.70     0.33     0.37    46.98   104.91    25.03    24.71
   -24.00    -8.00     9.89     9.47     0.85    20.65   -11.09     8.69     1.20     0.42     0.78    35.32   107.45    18.76    18.38
   -24.00   -10.00    12.42    11.86     1.07    20.63   -12.20    10.59     1.83     0.55     1.27    30.25   110.04    15.02    14.57
   -24.00   -12.00    14.98    14.27     1.31    20.62   -13.56    12.41     2.57     0.72     1.85    27.88   112.68    12.54    12.03
   -24.00   -14.00    17.60    16.68     1.57    20.60   -15.18    14.18     3.42     0.92     2.50    26.86   115.39    10.77    10.19
   -24.00   -16.00    20.28    19.11     1.84    20.58   -17.05    15.90     4.38     1.16     3.21    26.62   118.17     9.45     8.80
   -24.00   -18.00    23.03    21.57     2.13    20.56   -19.19    17.59     5.44     1.46     3.98    26.90   121.03     8.42     7.71
   -24.00   -20.00    25.87    24.05     2.45    20.54   -21.61    19.26     6.62     1.83     4.79    27.59   124.00     7.60     7.58
   -24.00   -22.00    28.82    26.56     2.79    20.52   -24.29    20.92     7.90     2.26     5.64    28.63   127.09     6.93     8.32
   -26.00     0.00     0.10    -0.10     0.23    20.71    -9.95    -0.10     0.00    -0.20     0.20 ********    97.48 ******** ********
   -26.00     2.00    -2.30    -2.52     0.07    20.72   -10.07    -2.43    -0.09    -0.21     0.13   247.85    95.06    76.71    76.52
   -26.00     4.00    -4.70    -4.95    -0.07    20.74   -10.43    -4.63    -0.32    -0.25    -0.07    78.69    92.67    37.66    37.41
   -26.00     6.00    -7.09    -7.41    -0.20    20.75   -11.04    -6.71    -0.70    -0.32    -0.38    46.09    90.28    25.01    24.69
   -26.00     8.00    -9.48    -9.89    -0.31    20.77   -11.89    -8.69    -1.20    -0.42    -0.78    34.82    87.91    18.75    18.37
   -26.00    10.00   -11.87   -12.42    -0.42    20.78   -12.98   -10.59    -1.83    -0.55    -1.28    29.94    85.54    15.02    14.57
   -26.00    12.00   -14.27   -14.98    -0.51    20.79   -14.33   -12.42    -2.57    -0.71    -1.86    27.67    83.17    12.54    12.02
   -26.00    14.00   -16.69   -17.60    -0.59    20.81   -15.93   -14.18    -3.42    -0.91    -2.50    26.71    80.80    10.77    10.19
   -26.00    16.00   -19.12   -20.28    -0.66    20.82   -17.78   -15.90    -4.37    -1.16    -3.21    26.52    78.43     9.45     8.80
   -26.00    18.00   -21.57   -23.03    -0.71    20.84   -19.89   -17.59    -5.44    -1.46    -3.98    26.83    76.04     8.42     7.71
   -26.00    20.00   -24.05   -25.88    -0.76    20.85   -22.27   -19.26    -6.61    -1.82    -4.79    27.55    73.64     7.60     7.58
   -26.00    22.00   -26.57   -28.83    -0.78    20.86   -24.93   -20.92    -7.90    -2.26    -5.64    28.60    71.22     6.93     8.32
   -26.00     0.00     0.10    -0.10     0.23    20.71    -9.95    -0.10     0.00    -0.20     0.20 ********    97.48 ******** ********
   -26.00    -2.00     2.52     2.30     0.39    20.69   -10.07     2.43     0.09     0.21    -0.13   247.85    99.92    76.71    76.52
   -26.00    -4.00     4.95     4.70     0.57    20.68   -10.43     4.63     0.32     0.25     0.07    78.69   102.39    37.66    37.41
   -26.00    -6.00     7.41     7.09     0.76    20.66   -11.04     6.71     0.70     0.32     0.38    46.09   104.90    25.01    24.69
   -26.00    -8.00     9.89     9.48     0.97    20.65   -11.89     8.69     1.20     0.42     0.78    34.82   107.44    18.75    18.37
   -26.00   -10.00    12.42    11.87     1.19    20.63   -12.98    10.59     1.83     0.55     1.28    29.94   110.03    15.02    14.57
   -26.00   -12.00    14.98    14.27     1.42    20.62   -14.33    12.42     2.57     0.71     1.86    27.67   112.67    12.54    12.02
   -26.00   -14.00    17.60    16.69     1.67    20.60   -15.93    14.18     3.42     0.91     2.50    26.71   115.38    10.77    10.19
   -26.00   -16.00    20.28    19.12     1.94    20.58   -17.78    15.90     4.37     1.16     3.21    26.52   118.16     9.45     8.80
   -26.00   -18.00    23.03    21.57     2.23    20.56   -19.89    17.59     5.44     1.46     3.98    26.83   121.02     8.42     7.71
   -26.00   -20.00    25.88    24.05     2.54    20.55   -22.27    19.26     6.61     1.82     4.79    27.55   123.99     7.60     7.58
   -26.00   -22.00    28.83    26.57     2.88    20.53   -24.93    20.92     7.90     2.26     5.64    28.60   127.07     6.93     8.32
   -28.00     0.00     0.10    -0.10     0.35    20.70   -10.78     0.10     0.00     0.19    -0.19 ********    97.47 ******** ********
   -28.00     2.00    -2.31    -2.51     0.20    20.72   -10.90    -2.43    -0.09    -0.21     0.12   240.35    95.06    76.59    76.40
   -28.00     4.00    -4.70    -4.95     0.06    20.73   -11.26    -4.63    -0.32    -0.25    -0.08    76.64    92.66    37.63    37.38
   -28.00     6.00    -7.09    -7.40    -0.07    20.75   -11.86    -6.71    -0.70    -0.31    -0.38    45.16    90.27    25.00    24.68
   -28.00     8.00    -9.48    -9.89    -0.18    20.76   -12.70    -8.69    -1.20    -0.41    -0.79    34.30    87.90    18.74    18.36
   -28.00    10.00   -11.87   -12.41    -0.28    20.77   -13.78   -10.59    -1.82    -0.54    -1.28    29.61    85.53    15.01    14.56
   -28.00    12.00   -14.28   -14.98    -0.38    20.79   -15.11   -12.42    -2.56    -0.70    -1.86    27.45    83.16    12.53    12.02
   -28.00    14.00   -16.69   -17.60    -0.46    20.80   -16.68   -14.18    -3.41    -0.91    -2.51    26.56    80.80    10.77    10.19
   -28.00    16.00   -19.12   -20.28    -0.52    20.81   -18.51   -15.91    -4.37    -1.15    -3.22    26.41    78.42     9.44     8.80
   -28.00    18.00   -21.58   -23.03    -0.58    20.83   -20.60   -17.60    -5.44    -1.46    -3.98    26.76    76.04     8.42     7.70
   -28.00    20.00   -24.06   -25.88    -0.62    20.84   -22.95   -19.26    -6.61    -1.82    -4.79    27.49    73.64     7.60     7.58
   -28.00    22.00   -26.57   -28.83    -0.65    20.85   -25.58   -20.93    -7.90    -2.26    -5.64    28.57    71.22     6.93     8.32
   -28.00     0.00     0.10    -0.10     0.35    20.70   -10.78     0.10     0.00     0.19    -0.19 ********    97.47 ******** ********
   -28.00    -2.00     2.51     2.31     0.51    20.69   -10.90     2.43     0.09     0.21    -0.12   240.35    99.91    76.59    76.40
