
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE08 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    32.00    26.00     4.60   -77.33    94.25    -8.55    -8.54    -3.86    -3.40     0.26    31.18    25.34  1339.10  1230.68
    32.00    28.00     3.10   -77.12    93.48    -8.55    -8.54    -3.86    -3.55     0.17    31.18    27.29  1339.10  1269.34
    32.00    30.00     1.56   -76.90    92.71    -8.55    -8.55    -3.86    -3.71     0.09    31.18    29.23  1339.10  1305.70
    32.00    32.00     0.00   -76.68    91.94    -8.55    -8.55    -3.86    -3.86     0.00    31.18    31.18  1339.10  1339.10
    32.00    34.00    -1.59   -76.46    91.18    -8.55    -8.57    -3.86    -4.02    -0.09    31.18    33.14  1339.10  1368.75
    32.00    36.00    -3.22   -76.23    90.41    -8.55    -8.60    -3.86    -4.18    -0.17    31.18    35.09  1339.10  1393.61
    32.00    38.00    -4.89   -75.99    89.65    -8.55    -8.64    -3.86    -4.34    -0.26    31.18    37.06  1339.10  1412.41
    32.00     0.00    21.90   -79.76   104.55    -8.55    -8.00    -3.86    -1.50     1.38    31.18     0.00  1339.10   668.47
    32.00    -2.00    23.08   -79.93   105.36    -8.55    -7.90    -3.86    -1.36     1.47    31.18    -1.96  1339.10   626.21
    32.00    -4.00    24.23   -80.09   106.17    -8.55    -7.79    -3.86    -1.22     1.55    31.18    -3.91  1339.10   584.44
    32.00    -6.00    25.37   -80.25   106.99    -8.55    -7.68    -3.86    -1.09     1.64    31.18    -5.87  1339.10   543.18
    32.00    -8.00    26.49   -80.41   107.81    -8.55    -7.55    -3.86    -0.95     1.73    31.18    -7.83  1339.10   502.44
    32.00   -10.00    27.60   -80.56   108.63    -8.55    -7.41    -3.86    -0.82     1.81    31.18    -9.80  1339.10   462.24
    32.00   -12.00    28.68   -80.72   109.46    -8.55    -7.27    -3.86    -0.68     1.90    31.18   -11.76  1339.10   422.57
    32.00   -14.00    29.74   -80.87   110.29    -8.55    -7.12    -3.86    -0.55     1.99    31.18   -13.72  1339.10   383.43
    32.00   -16.00    30.79   -81.02   111.12    -8.55    -6.95    -3.86    -0.42     2.07    31.18   -15.69  1339.10   344.82
    32.00   -18.00    31.82   -81.16   111.95    -8.55    -6.78    -3.86    -0.29     2.16    31.18   -17.65  1339.10   306.73
    32.00   -20.00    32.84   -81.30   112.79    -8.55    -6.60    -3.86    -0.16     2.25    31.18   -19.62  1339.10   269.14
    32.00   -22.00    33.84   -81.44   113.62    -8.55    -6.41    -3.86    -0.03     2.34    31.18   -21.59  1339.10   232.03
    32.00   -24.00    34.82   -81.58   114.46    -8.55    -6.22    -3.86     0.10     2.42    31.18   -23.56  1339.10   195.39
    32.00   -26.00    35.78   -81.72   115.31    -8.55    -6.01    -3.86     0.23     2.51    31.18   -25.53  1339.10   159.18
    32.00   -28.00    36.73   -81.85   116.15    -8.55    -5.80    -3.86     0.35     2.60    31.18   -27.50  1339.10   123.38
    32.00   -30.00    37.67   -81.98   117.00    -8.55    -5.57    -3.86     0.48     2.68    31.18   -29.48  1339.10    87.95
    32.00   -32.00    38.58   -82.11   117.85    -8.55    -5.34    -3.86     0.60     2.77    31.18   -31.45  1339.10    52.84
    32.00   -34.00    39.49   -82.24   118.70    -8.55    -5.10    -3.86     0.72     2.86    31.18   -33.43  1339.10    18.01
    32.00   -36.00    39.95   -82.30   119.14    -8.55    -4.98    -3.86     0.79     2.90    31.18   -34.45  1339.10     0.00
    34.00     0.00    23.47   -79.48   103.84    -8.57    -8.00    -4.02    -1.50     1.47    33.14     0.00  1368.75   668.47
    34.00     2.00    22.27   -79.32   103.03    -8.57    -8.09    -4.02    -1.64     1.38    33.14     1.96  1368.75   711.19
    34.00     4.00    21.06   -79.15   102.22    -8.57    -8.17    -4.02    -1.78     1.30    33.14     3.91  1368.75   754.33
    34.00     6.00    19.82   -78.98   101.41    -8.57    -8.24    -4.02    -1.92     1.21    33.14     5.86  1368.75   797.84
    34.00     8.00    18.56   -78.80   100.61    -8.57    -8.30    -4.02    -2.07     1.12    33.14     7.81  1368.75   841.67
    34.00    10.00    17.28   -78.63    99.80    -8.57    -8.36    -4.02    -2.21     1.04    33.14     9.76  1368.75   885.74
    34.00    12.00    15.98   -78.45    99.01    -8.57    -8.40    -4.02    -2.35     0.95    33.14    11.71  1368.75   929.96
    34.00    14.00    14.66   -78.26    98.21    -8.57    -8.44    -4.02    -2.50     0.86    33.14    13.66  1368.75   974.22
    34.00    16.00    13.31   -78.08    97.42    -8.57    -8.47    -4.02    -2.65     0.78    33.14    15.61  1368.75  1018.39
    34.00    18.00    11.94   -77.89    96.63    -8.57    -8.50    -4.02    -2.80     0.69    33.14    17.55  1368.75  1062.29
    34.00    20.00    10.54   -77.69    95.84    -8.57    -8.51    -4.02    -2.94     0.61    33.14    19.50  1368.75  1105.74
    34.00    22.00     9.12   -77.50    95.06    -8.57    -8.52    -4.02    -3.09     0.52    33.14    21.45  1368.75  1148.49
    34.00    24.00     7.67   -77.30    94.27    -8.57    -8.53    -4.02    -3.25     0.43    33.14    23.39  1368.75  1190.26
    34.00    26.00     6.19   -77.09    93.50    -8.57    -8.54    -4.02    -3.40     0.35    33.14    25.34  1368.75  1230.68
    34.00    28.00     4.69   -76.88    92.72    -8.57    -8.54    -4.02    -3.55     0.26    33.14    27.29  1368.75  1269.34
    34.00    30.00     3.16   -76.67    91.95    -8.57    -8.55    -4.02    -3.71     0.17    33.14    29.23  1368.75  1305.70
    34.00    32.00     1.59   -76.46    91.18    -8.57    -8.55    -4.02    -3.86     0.09    33.14    31.18  1368.75  1339.10
    34.00    34.00     0.00   -76.23    90.41    -8.57    -8.57    -4.02    -4.02     0.00    33.14    33.14  1368.75  1368.75
    34.00    36.00    -1.63   -76.01    89.64    -8.57    -8.60    -4.02    -4.18    -0.09    33.14    35.09  1368.75  1393.61
    34.00    38.00    -3.29   -75.78    88.87    -8.57    -8.64    -4.02    -4.34    -0.17    33.14    37.06  1368.75  1412.41
    34.00     0.00    23.47   -79.48   103.84    -8.57    -8.00    -4.02    -1.50     1.47    33.14     0.00  1368.75   668.47
    34.00    -2.00    24.64   -79.64   104.65    -8.57    -7.90    -4.02    -1.36     1.55    33.14    -1.96  1368.75   626.21
    34.00    -4.00    25.79   -79.80   105.47    -8.57    -7.79    -4.02    -1.22     1.64    33.14    -3.91  1368.75   584.44
    34.00    -6.00    26.93   -79.96   106.29    -8.57    -7.68    -4.02    -1.09     1.73    33.14    -5.87  1368.75   543.18
    34.00    -8.00    28.05   -80.12   107.12    -8.57    -7.55    -4.02    -0.95     1.81    33.14    -7.83  1368.75   502.44
    34.00   -10.00    29.15   -80.27   107.94    -8.57    -7.41    -4.02    -0.82     1.90    33.14    -9.80  1368.75   462.24
    34.00   -12.00    30.23   -80.42   108.77    -8.57    -7.27    -4.02    -0.68     1.99    33.14   -11.76  1368.75   422.57
    34.00   -14.00    31.29   -80.56   109.60    -8.57    -7.12    -4.02    -0.55     2.07    33.14   -13.72  1368.75   383.43
    34.00   -16.00    32.33   -80.71   110.43    -8.57    -6.95    -4.02    -0.42     2.16    33.14   -15.69  1368.75   344.82
    34.00   -18.00    33.36   -80.85   111.27    -8.57    -6.78    -4.02    -0.29     2.25    33.14   -17.65  1368.75   306.73
    34.00   -20.00    34.37   -80.99   112.11    -8.57    -6.60    -4.02    -0.16     2.34    33.14   -19.62  1368.75   269.14
    34.00   -22.00    35.36   -81.13   112.95    -8.57    -6.41    -4.02    -0.03     2.42    33.14   -21.59  1368.75   232.03
    34.00   -24.00    36.34   -81.26   113.79    -8.57    -6.22    -4.02     0.10     2.51    33.14   -23.56  1368.75   195.39
    34.00   -26.00    37.30   -81.40   114.64    -8.57    -6.01    -4.02     0.23     2.60    33.14   -25.53  1368.75   159.18
    34.00   -28.00    38.25   -81.53   115.49    -8.57    -5.80    -4.02     0.35     2.68    33.14   -27.50  1368.75   123.38
    34.00   -30.00    39.17   -81.66   116.33    -8.57    -5.57    -4.02     0.48     2.77    33.14   -29.48  1368.75    87.95
    34.00   -32.00    40.09   -81.78   117.19    -8.57    -5.34    -4.02     0.60     2.86    33.14   -31.45  1368.75    52.84
    34.00   -34.00    40.99   -81.91   118.04    -8.57    -5.10    -4.02     0.72     2.95    33.14   -33.43  1368.75    18.01
    34.00   -36.00    41.45   -81.97   118.48    -8.57    -4.98    -4.02     0.79     2.99    33.14   -34.45  1368.75     0.00
    36.00     0.00    25.06   -79.20   103.13    -8.60    -8.00    -4.18    -1.50     1.56    35.09     0.00  1393.61   668.47
    36.00     2.00    23.87   -79.03   102.32    -8.60    -8.09    -4.18    -1.64     1.47    35.09     1.96  1393.61   711.19
    36.00     4.00    22.66   -78.87   101.50    -8.60    -8.17    -4.18    -1.78     1.38    35.09     3.91  1393.61   754.33
    36.00     6.00    21.42   -78.70   100.69    -8.60    -8.24    -4.18    -1.92     1.30    35.09     5.86  1393.61   797.84
    36.00     8.00    20.17   -78.53    99.89    -8.60    -8.30    -4.18    -2.07     1.21    35.09     7.81  1393.61   841.67
    36.00    10.00    18.89   -78.36    99.08    -8.60    -8.36    -4.18    -2.21     1.12    35.09     9.76  1393.61   885.74
    36.00    12.00    17.59   -78.18    98.28    -8.60    -8.40    -4.18    -2.35     1.04    35.09    11.71  1393.61   929.96
    36.00    14.00    16.27   -78.00    97.48    -8.60    -8.44    -4.18    -2.50     0.95    35.09    13.66  1393.61   974.22
    36.00    16.00    14.93   -77.82    96.68    -8.60    -8.47    -4.18    -2.65     0.86    35.09    15.61  1393.61  1018.39
    36.00    18.00    13.56   -77.63    95.89    -8.60    -8.50    -4.18    -2.80     0.78    35.09    17.55  1393.61  1062.29
    36.00    20.00    12.16   -77.44    95.10    -8.60    -8.51    -4.18    -2.94     0.69    35.09    19.50  1393.61  1105.74
    36.00    22.00    10.74   -77.25    94.31    -8.60    -8.52    -4.18    -3.09     0.61    35.09    21.45  1393.61  1148.49
    36.00    24.00     9.29   -77.05    93.53    -8.60    -8.53    -4.18    -3.25     0.52    35.09    23.39  1393.61  1190.26
    36.00    26.00     7.82   -76.85    92.74    -8.60    -8.54    -4.18    -3.40     0.43    35.09    25.34  1393.61  1230.68
    36.00    28.00     6.32   -76.65    91.96    -8.60    -8.54    -4.18    -3.55     0.35    35.09    27.29  1393.61  1269.34
    36.00    30.00     4.79   -76.44    91.19    -8.60    -8.55    -4.18    -3.71     0.26    35.09    29.23  1393.61  1305.70
    36.00    32.00     3.22   -76.23    90.41    -8.60    -8.55    -4.18    -3.86     0.17    35.09    31.18  1393.61  1339.10
    36.00    34.00     1.63   -76.01    89.64    -8.60    -8.57    -4.18    -4.02     0.09    35.09    33.14  1393.61  1368.75
    36.00    36.00     0.00   -75.79    88.87    -8.60    -8.60    -4.18    -4.18     0.00    35.09    35.09  1393.61  1393.61
    36.00    38.00    -1.66   -75.56    88.10    -8.60    -8.64    -4.18    -4.34    -0.09    35.09    37.06  1393.61  1412.41
    36.00     0.00    25.06   -79.20   103.13    -8.60    -8.00    -4.18    -1.50     1.56    35.09     0.00  1393.61   668.47
    36.00    -2.00    26.23   -79.35   103.95    -8.60    -7.90    -4.18    -1.36     1.64    35.09    -1.96  1393.61   626.21
    36.00    -4.00    27.38   -79.51   104.77    -8.60    -7.79    -4.18    -1.22     1.73    35.09    -3.91  1393.61   584.44
    36.00    -6.00    28.52   -79.66   105.60    -8.60    -7.68    -4.18    -1.09     1.82    35.09    -5.87  1393.61   543.18
    36.00    -8.00    29.63   -79.82   106.42    -8.60    -7.55    -4.18    -0.95     1.90    35.09    -7.83  1393.61   502.44
    36.00   -10.00    30.72   -79.97   107.25    -8.60    -7.41    -4.18    -0.82     1.99    35.09    -9.80  1393.61   462.24
    36.00   -12.00    31.80   -80.11   108.08    -8.60    -7.27    -4.18    -0.68     2.08    35.09   -11.76  1393.61   422.57
    36.00   -14.00    32.86   -80.26   108.92    -8.60    -7.12    -4.18    -0.55     2.16    35.09   -13.72  1393.61   383.43
    36.00   -16.00    33.90   -80.40   109.75    -8.60    -6.95    -4.18    -0.42     2.25    35.09   -15.69  1393.61   344.82
    36.00   -18.00    34.92   -80.54   110.59    -8.60    -6.78    -4.18    -0.29     2.34    35.09   -17.65  1393.61   306.73
    36.00   -20.00    35.93   -80.67   111.43    -8.60    -6.60    -4.18    -0.16     2.42    35.09   -19.62  1393.61   269.14
    36.00   -22.00    36.92   -80.81   112.28    -8.60    -6.41    -4.18    -0.03     2.51    35.09   -21.59  1393.61   232.03
    36.00   -24.00    37.89   -80.94   113.12    -8.60    -6.22    -4.18     0.10     2.60    35.09   -23.56  1393.61   195.39
    36.00   -26.00    38.84   -81.07   113.97    -8.60    -6.01    -4.18     0.23     2.68    35.09   -25.53  1393.61   159.18
    36.00   -28.00    39.78   -81.20   114.82    -8.60    -5.80    -4.18     0.35     2.77    35.09   -27.50  1393.61   123.38
    36.00   -30.00    40.71   -81.32   115.67    -8.60    -5.57    -4.18     0.48     2.86    35.09   -29.48  1393.61    87.95
    36.00   -32.00    41.62   -81.45   116.53    -8.60    -5.34    -4.18     0.60     2.95    35.09   -31.45  1393.61    52.84
    36.00   -34.00    42.51   -81.57   117.39    -8.60    -5.10    -4.18     0.72     3.03    35.09   -33.43  1393.61    18.01
    36.00   -36.00    42.97   -81.63   117.83    -8.60    -4.98    -4.18     0.79     3.08    35.09   -34.45  1393.61     0.00
    38.00     0.00    26.69   -78.90   102.43    -8.64    -8.00    -4.34    -1.50     1.64    37.06     0.00  1412.41   668.47
    38.00     2.00    25.50   -78.74   101.61    -8.64    -8.09    -4.34    -1.64     1.56    37.06     1.96  1412.41   711.19
    38.00     4.00    24.29   -78.58   100.79    -8.64    -8.17    -4.34    -1.78     1.47    37.06     3.91  1412.41   754.33
    38.00     6.00    23.06   -78.42    99.98    -8.64    -8.24    -4.34    -1.92     1.38    37.06     5.86  1412.41   797.84
    38.00     8.00    21.81   -78.25    99.17    -8.64    -8.30    -4.34    -2.07     1.30    37.06     7.81  1412.41   841.67
    38.00    10.00    20.54   -78.08    98.36    -8.64    -8.36    -4.34    -2.21     1.21    37.06     9.76  1412.41   885.74
    38.00    12.00    19.24   -77.91    97.55    -8.64    -8.40    -4.34    -2.35     1.12    37.06    11.71  1412.41   929.96
    38.00    14.00    17.92   -77.73    96.75    -8.64    -8.44    -4.34    -2.50     1.04    37.06    13.66  1412.41   974.22
    38.00    16.00    16.58   -77.55    95.95    -8.64    -8.47    -4.34    -2.65     0.95    37.06    15.61  1412.41  1018.39
    38.00    18.00    15.21   -77.37    95.15    -8.64    -8.50    -4.34    -2.80     0.87    37.06    17.55  1412.41  1062.29
    38.00    20.00    13.82   -77.18    94.36    -8.64    -8.51    -4.34    -2.94     0.78    37.06    19.50  1412.41  1105.74
    38.00    22.00    12.40   -76.99    93.57    -8.64    -8.52    -4.34    -3.09     0.69    37.06    21.45  1412.41  1148.49
    38.00    24.00    10.95   -76.80    92.78    -8.64    -8.53    -4.34    -3.25     0.61    37.06    23.39  1412.41  1190.26
    38.00    26.00     9.48   -76.61    91.99    -8.64    -8.54    -4.34    -3.40     0.52    37.06    25.34  1412.41  1230.68
    38.00    28.00     7.98   -76.40    91.21    -8.64    -8.54    -4.34    -3.55     0.43    37.06    27.29  1412.41  1269.34
    38.00    30.00     6.45   -76.20    90.43    -8.64    -8.55    -4.34    -3.71     0.35    37.06    29.23  1412.41  1305.70
    38.00    32.00     4.89   -75.99    89.65    -8.64    -8.55    -4.34    -3.86     0.26    37.06    31.18  1412.41  1339.10
    38.00    34.00     3.29   -75.78    88.87    -8.64    -8.57    -4.34    -4.02     0.17    37.06    33.14  1412.41  1368.75
    38.00    36.00     1.66   -75.56    88.10    -8.64    -8.60    -4.34    -4.18     0.09    37.06    35.09  1412.41  1393.61
    38.00    38.00     0.00   -75.34    87.32    -8.64    -8.64    -4.34    -4.34     0.00    37.06    37.06  1412.41  1412.41
    38.00     0.00    26.69   -78.90   102.43    -8.64    -8.00    -4.34    -1.50     1.64    37.06     0.00  1412.41   668.47
    38.00    -2.00    27.86   -79.06   103.25    -8.64    -7.90    -4.34    -1.36     1.73    37.06    -1.96  1412.41   626.21
    38.00    -4.00    29.00   -79.21   104.07    -8.64    -7.79    -4.34    -1.22     1.82    37.06    -3.91  1412.41   584.44
    38.00    -6.00    30.13   -79.36   104.90    -8.64    -7.68    -4.34    -1.09     1.90    37.06    -5.87  1412.41   543.18
    38.00    -8.00    31.24   -79.51   105.73    -8.64    -7.55    -4.34    -0.95     1.99    37.06    -7.83  1412.41   502.44
    38.00   -10.00    32.33   -79.66   106.56    -8.64    -7.41    -4.34    -0.82     2.08    37.06    -9.80  1412.41   462.24
    38.00   -12.00    33.40   -79.80   107.40    -8.64    -7.27    -4.34    -0.68     2.16    37.06   -11.76  1412.41   422.57
    38.00   -14.00    34.46   -79.94   108.24    -8.64    -7.12    -4.34    -0.55     2.25    37.06   -13.72  1412.41   383.43
    38.00   -16.00    35.49   -80.08   109.08    -8.64    -6.95    -4.34    -0.42     2.34    37.06   -15.69  1412.41   344.82
    38.00   -18.00    36.51   -80.22   109.92    -8.64    -6.78    -4.34    -0.29     2.42    37.06   -17.65  1412.41   306.73
    38.00   -20.00    37.51   -80.35   110.76    -8.64    -6.60    -4.34    -0.16     2.51    37.06   -19.62  1412.41   269.14
    38.00   -22.00    38.50   -80.48   111.61    -8.64    -6.41    -4.34    -0.03     2.60    37.06   -21.59  1412.41   232.03
    38.00   -24.00    39.46   -80.61   112.46    -8.64    -6.22    -4.34     0.10     2.68    37.06   -23.56  1412.41   195.39
    38.00   -26.00    40.42   -80.74   113.31    -8.64    -6.01    -4.34     0.23     2.77    37.06   -25.53  1412.41   159.18
    38.00   -28.00    41.35   -80.86   114.16    -8.64    -5.80    -4.34     0.35     2.86    37.06   -27.50  1412.41   123.38
    38.00   -30.00    42.27   -80.98   115.02    -8.64    -5.57    -4.34     0.48     2.95    37.06   -29.48  1412.41    87.95
    38.00   -32.00    43.18   -81.11   115.87    -8.64    -5.34    -4.34     0.60     3.03    37.06   -31.45  1412.41    52.84
    38.00   -34.00    44.06   -81.22   116.73    -8.64    -5.10    -4.34     0.72     3.12    37.06   -33.43  1412.41    18.01
    38.00   -36.00    44.52   -81.28   117.18    -8.64    -4.98    -4.34     0.79     3.17    37.06   -34.45  1412.41     0.00
