
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
   -24.00   -26.00    -1.53   -31.12   187.90     3.42     2.63     0.40     0.55     0.07   -18.36   -19.92   164.52   120.96
   -24.00   -28.00    -3.04   -30.65   189.14     3.42     1.82     0.40     0.69     0.15   -18.36   -21.48   164.52    77.73
   -24.00   -30.00    -4.54   -30.18   190.39     3.42     1.00     0.40     0.84     0.22   -18.36   -23.05   164.52    34.83
   -24.00   -32.00    -5.76   -29.79   191.40     3.42     0.31     0.40     0.96     0.28   -18.36   -24.33   164.52     0.00
   -24.00   -34.00    -5.76   -29.79   191.40     3.42     0.31     0.40     0.96     0.28   -18.36   -24.33   164.52     0.00
   -24.00   -36.00    -5.76   -29.79   191.40     3.42     0.31     0.40     0.96     0.28   -18.36   -24.33   164.52     0.00
   -24.00   -38.00    -5.76   -29.79   191.40     3.42     0.31     0.40     0.96     0.28   -18.36   -24.33   164.52     0.00
   -24.00   -40.00    -5.76   -29.79   191.40     3.42     0.31     0.40     0.96     0.28   -18.36   -24.33   164.52     0.00
   -24.00   -42.00    -5.76   -29.79   191.40     3.42     0.31     0.40     0.96     0.28   -18.36   -24.33   164.52     0.00
   -26.00     0.00    20.93   -37.30   172.60     2.63    12.00     0.55    -1.30    -0.95   -19.92     0.00   120.96   712.01
   -26.00     2.00    22.65   -37.85   171.30     2.63    12.63     0.55    -1.44    -1.03   -19.92     1.51   120.96   759.48
   -26.00     4.00    24.38   -38.40   169.99     2.63    13.26     0.55    -1.58    -1.10   -19.92     3.01   120.96   807.18
   -26.00     6.00    26.14   -38.96   168.68     2.63    13.87     0.55    -1.72    -1.17   -19.92     4.51   120.96   855.09
   -26.00     8.00    27.91   -39.52   167.37     2.63    14.46     0.55    -1.86    -1.24   -19.92     6.00   120.96   903.19
   -26.00    10.00    29.70   -40.09   166.05     2.63    15.05     0.55    -2.00    -1.32   -19.92     7.49   120.96   951.46
   -26.00    12.00    31.51   -40.67   164.72     2.63    15.62     0.55    -2.13    -1.39   -19.92     8.99   120.96   999.89
   -26.00    14.00    33.35   -41.25   163.39     2.63    16.18     0.55    -2.27    -1.46   -19.92    10.47   120.96  1048.43
   -26.00    16.00    35.20   -41.84   162.05     2.63    16.73     0.55    -2.41    -1.53   -19.92    11.96   120.96  1097.07
   -26.00    18.00    37.08   -42.44   160.70     2.63    17.27     0.55    -2.55    -1.60   -19.92    13.45   120.96  1145.77
   -26.00    20.00    38.98   -43.04   159.35     2.63    17.79     0.55    -2.69    -1.68   -19.92    14.93   120.96  1194.50
   -26.00    22.00    40.90   -43.66   157.99     2.63    18.30     0.55    -2.82    -1.75   -19.92    16.41   120.96  1243.22
   -26.00    24.00    42.85   -44.28   156.62     2.63    18.80     0.55    -2.96    -1.82   -19.92    17.90   120.96  1291.88
   -26.00    26.00    44.83   -44.91   155.24     2.63    19.28     0.55    -3.10    -1.89   -19.92    19.38   120.96  1340.43
   -26.00    28.00    46.83   -45.55   153.85     2.63    19.76     0.55    -3.24    -1.96   -19.92    20.86   120.96  1388.83
   -26.00    30.00    48.87   -46.19   152.45     2.63    20.22     0.55    -3.38    -2.03   -19.92    22.35   120.96  1437.02
   -26.00    32.00    50.93   -46.85   151.03     2.63    20.66     0.55    -3.51    -2.11   -19.92    23.84   120.96  1484.92
   -26.00     0.00    20.93   -37.30   172.60     2.63    12.00     0.55    -1.30    -0.95   -19.92     0.00   120.96   712.01
   -26.00    -2.00    19.23   -36.76   173.89     2.63    11.35     0.55    -1.16    -0.88   -19.92    -1.51   120.96   664.79
   -26.00    -4.00    17.55   -36.22   175.18     2.63    10.69     0.55    -1.02    -0.81   -19.92    -3.02   120.96   617.82
   -26.00    -6.00    15.88   -35.69   176.47     2.63    10.02     0.55    -0.88    -0.74   -19.92    -4.54   120.96   571.13
   -26.00    -8.00    14.22   -35.17   177.75     2.63     9.34     0.55    -0.74    -0.66   -19.92    -6.06   120.96   524.72
   -26.00   -10.00    12.59   -34.64   179.03     2.63     8.64     0.55    -0.60    -0.59   -19.92    -7.58   120.96   478.60
   -26.00   -12.00    10.97   -34.13   180.31     2.63     7.93     0.55    -0.45    -0.52   -19.92    -9.11   120.96   432.78
   -26.00   -14.00     9.36   -33.62   181.58     2.63     7.21     0.55    -0.31    -0.44   -19.92   -10.64   120.96   387.27
   -26.00   -16.00     7.76   -33.11   182.85     2.63     6.48     0.55    -0.17    -0.37   -19.92   -12.18   120.96   342.07
   -26.00   -18.00     6.18   -32.61   184.12     2.63     5.73     0.55    -0.03    -0.30   -19.92   -13.72   120.96   297.19
   -26.00   -20.00     4.62   -32.11   185.38     2.63     4.98     0.55     0.12    -0.22   -19.92   -15.26   120.96   252.64
   -26.00   -22.00     3.07   -31.61   186.64     2.63     4.21     0.55     0.26    -0.15   -19.92   -16.81   120.96   208.42
   -26.00   -24.00     1.53   -31.12   187.90     2.63     3.42     0.55     0.40    -0.07   -19.92   -18.36   120.96   164.52
   -26.00   -26.00     0.00   -30.64   189.15     2.63     2.63     0.55     0.55     0.00   -19.92   -19.92   120.96   120.96
   -26.00   -28.00    -1.51   -30.16   190.41     2.63     1.82     0.55     0.69     0.07   -19.92   -21.48   120.96    77.73
   -26.00   -30.00    -3.02   -29.68   191.66     2.63     1.00     0.55     0.84     0.15   -19.92   -23.05   120.96    34.83
   -26.00   -32.00    -4.23   -29.29   192.68     2.63     0.31     0.55     0.96     0.21   -19.92   -24.33   120.96     0.00
   -26.00   -34.00    -4.23   -29.29   192.68     2.63     0.31     0.55     0.96     0.21   -19.92   -24.33   120.96     0.00
   -26.00   -36.00    -4.23   -29.29   192.68     2.63     0.31     0.55     0.96     0.21   -19.92   -24.33   120.96     0.00
   -26.00   -38.00    -4.23   -29.29   192.68     2.63     0.31     0.55     0.96     0.21   -19.92   -24.33   120.96     0.00
   -26.00   -40.00    -4.23   -29.29   192.68     2.63     0.31     0.55     0.96     0.21   -19.92   -24.33   120.96     0.00
   -26.00   -42.00    -4.23   -29.29   192.68     2.63     0.31     0.55     0.96     0.21   -19.92   -24.33   120.96     0.00
   -28.00     0.00    22.43   -36.91   173.76     1.82    12.00     0.69    -1.30    -1.03   -21.48     0.00    77.73   712.01
   -28.00     2.00    24.15   -37.46   172.45     1.82    12.63     0.69    -1.44    -1.10   -21.48     1.51    77.73   759.48
   -28.00     4.00    25.88   -38.02   171.14     1.82    13.26     0.69    -1.58    -1.17   -21.48     3.01    77.73   807.18
   -28.00     6.00    27.63   -38.59   169.82     1.82    13.87     0.69    -1.72    -1.25   -21.48     4.51    77.73   855.09
   -28.00     8.00    29.40   -39.16   168.50     1.82    14.46     0.69    -1.86    -1.32   -21.48     6.00    77.73   903.19
   -28.00    10.00    31.19   -39.73   167.18     1.82    15.05     0.69    -2.00    -1.39   -21.48     7.49    77.73   951.46
   -28.00    12.00    32.99   -40.32   165.84     1.82    15.62     0.69    -2.13    -1.46   -21.48     8.99    77.73   999.89
   -28.00    14.00    34.82   -40.91   164.50     1.82    16.18     0.69    -2.27    -1.53   -21.48    10.47    77.73  1048.43
   -28.00    16.00    36.67   -41.51   163.16     1.82    16.73     0.69    -2.41    -1.61   -21.48    11.96    77.73  1097.07
   -28.00    18.00    38.54   -42.11   161.80     1.82    17.27     0.69    -2.55    -1.68   -21.48    13.45    77.73  1145.77
   -28.00    20.00    40.44   -42.72   160.44     1.82    17.79     0.69    -2.69    -1.75   -21.48    14.93    77.73  1194.50
   -28.00    22.00    42.36   -43.34   159.07     1.82    18.30     0.69    -2.82    -1.82   -21.48    16.41    77.73  1243.22
   -28.00    24.00    44.30   -43.97   157.70     1.82    18.80     0.69    -2.96    -1.89   -21.48    17.90    77.73  1291.88
   -28.00    26.00    46.27   -44.60   156.31     1.82    19.28     0.69    -3.10    -1.96   -21.48    19.38    77.73  1340.43
   -28.00    28.00    48.27   -45.25   154.91     1.82    19.76     0.69    -3.24    -2.04   -21.48    20.86    77.73  1388.83
   -28.00    30.00    50.30   -45.90   153.50     1.82    20.22     0.69    -3.38    -2.11   -21.48    22.35    77.73  1437.02
   -28.00    32.00    52.36   -46.57   152.08     1.82    20.66     0.69    -3.51    -2.18   -21.48    23.84    77.73  1484.92
   -28.00     0.00    22.43   -36.91   173.76     1.82    12.00     0.69    -1.30    -1.03   -21.48     0.00    77.73   712.01
   -28.00    -2.00    20.73   -36.36   175.06     1.82    11.35     0.69    -1.16    -0.96   -21.48    -1.51    77.73   664.79
   -28.00    -4.00    19.05   -35.82   176.36     1.82    10.69     0.69    -1.02    -0.88   -21.48    -3.02    77.73   617.82
   -28.00    -6.00    17.38   -35.28   177.65     1.82    10.02     0.69    -0.88    -0.81   -21.48    -4.54    77.73   571.13
   -28.00    -8.00    15.73   -34.75   178.94     1.82     9.34     0.69    -0.74    -0.74   -21.48    -6.06    77.73   524.72
   -28.00   -10.00    14.10   -34.22   180.23     1.82     8.64     0.69    -0.60    -0.66   -21.48    -7.58    77.73   478.60
   -28.00   -12.00    12.47   -33.69   181.51     1.82     7.93     0.69    -0.45    -0.59   -21.48    -9.11    77.73   432.78
   -28.00   -14.00    10.87   -33.18   182.79     1.82     7.21     0.69    -0.31    -0.52   -21.48   -10.64    77.73   387.27
   -28.00   -16.00     9.28   -32.66   184.07     1.82     6.48     0.69    -0.17    -0.44   -21.48   -12.18    77.73   342.07
   -28.00   -18.00     7.70   -32.15   185.34     1.82     5.73     0.69    -0.03    -0.37   -21.48   -13.72    77.73   297.19
   -28.00   -20.00     6.13   -31.65   186.61     1.82     4.98     0.69     0.12    -0.30   -21.48   -15.26    77.73   252.64
   -28.00   -22.00     4.58   -31.14   187.88     1.82     4.21     0.69     0.26    -0.22   -21.48   -16.81    77.73   208.42
   -28.00   -24.00     3.04   -30.65   189.14     1.82     3.42     0.69     0.40    -0.15   -21.48   -18.36    77.73   164.52
   -28.00   -26.00     1.51   -30.16   190.41     1.82     2.63     0.69     0.55    -0.07   -21.48   -19.92    77.73   120.96
   -28.00   -28.00     0.00   -29.67   191.67     1.82     1.82     0.69     0.69     0.00   -21.48   -21.48    77.73    77.73
   -28.00   -30.00    -1.50   -29.18   192.92     1.82     1.00     0.69     0.84     0.07   -21.48   -23.05    77.73    34.83
   -28.00   -32.00    -2.72   -28.79   193.95     1.82     0.31     0.69     0.96     0.14   -21.48   -24.33    77.73     0.00
   -28.00   -34.00    -2.72   -28.79   193.95     1.82     0.31     0.69     0.96     0.14   -21.48   -24.33    77.73     0.00
   -28.00   -36.00    -2.72   -28.79   193.95     1.82     0.31     0.69     0.96     0.14   -21.48   -24.33    77.73     0.00
   -28.00   -38.00    -2.72   -28.79   193.95     1.82     0.31     0.69     0.96     0.14   -21.48   -24.33    77.73     0.00
   -28.00   -40.00    -2.72   -28.79   193.95     1.82     0.31     0.69     0.96     0.14   -21.48   -24.33    77.73     0.00
   -28.00   -42.00    -2.72   -28.79   193.95     1.82     0.31     0.69     0.96     0.14   -21.48   -24.33    77.73     0.00
   -30.00     0.00    23.91   -36.52   174.92     1.00    12.00     0.84    -1.30    -1.10   -23.05     0.00    34.83   712.01
   -30.00     2.00    25.63   -37.08   173.61     1.00    12.63     0.84    -1.44    -1.18   -23.05     1.51    34.83   759.48
   -30.00     4.00    27.36   -37.65   172.29     1.00    13.26     0.84    -1.58    -1.25   -23.05     3.01    34.83   807.18
   -30.00     6.00    29.10   -38.22   170.96     1.00    13.87     0.84    -1.72    -1.32   -23.05     4.51    34.83   855.09
   -30.00     8.00    30.87   -38.80   169.64     1.00    14.46     0.84    -1.86    -1.39   -23.05     6.00    34.83   903.19
   -30.00    10.00    32.65   -39.38   168.30     1.00    15.05     0.84    -2.00    -1.46   -23.05     7.49    34.83   951.46
   -30.00    12.00    34.46   -39.97   166.96     1.00    15.62     0.84    -2.13    -1.54   -23.05     8.99    34.83   999.89
   -30.00    14.00    36.28   -40.57   165.62     1.00    16.18     0.84    -2.27    -1.61   -23.05    10.47    34.83  1048.43
   -30.00    16.00    38.13   -41.17   164.26     1.00    16.73     0.84    -2.41    -1.68   -23.05    11.96    34.83  1097.07
   -30.00    18.00    40.00   -41.78   162.90     1.00    17.27     0.84    -2.55    -1.75   -23.05    13.45    34.83  1145.77
   -30.00    20.00    41.89   -42.40   161.53     1.00    17.79     0.84    -2.69    -1.82   -23.05    14.93    34.83  1194.50
   -30.00    22.00    43.80   -43.03   160.16     1.00    18.30     0.84    -2.82    -1.90   -23.05    16.41    34.83  1243.22
   -30.00    24.00    45.74   -43.66   158.77     1.00    18.80     0.84    -2.96    -1.97   -23.05    17.90    34.83  1291.88
   -30.00    26.00    47.70   -44.31   157.38     1.00    19.28     0.84    -3.10    -2.04   -23.05    19.38    34.83  1340.43
   -30.00    28.00    49.70   -44.96   155.98     1.00    19.76     0.84    -3.24    -2.11   -23.05    20.86    34.83  1388.83
   -30.00    30.00    51.72   -45.62   154.56     1.00    20.22     0.84    -3.38    -2.18   -23.05    22.35    34.83  1437.02
   -30.00    32.00    53.77   -46.29   153.13     1.00    20.66     0.84    -3.51    -2.25   -23.05    23.84    34.83  1484.92
   -30.00     0.00    23.91   -36.52   174.92     1.00    12.00     0.84    -1.30    -1.10   -23.05     0.00    34.83   712.01
   -30.00    -2.00    22.22   -35.96   176.23     1.00    11.35     0.84    -1.16    -1.03   -23.05    -1.51    34.83   664.79
   -30.00    -4.00    20.54   -35.41   177.53     1.00    10.69     0.84    -1.02    -0.96   -23.05    -3.02    34.83   617.82
   -30.00    -6.00    18.87   -34.87   178.83     1.00    10.02     0.84    -0.88    -0.89   -23.05    -4.54    34.83   571.13
   -30.00    -8.00    17.22   -34.33   180.13     1.00     9.34     0.84    -0.74    -0.81   -23.05    -6.06    34.83   524.72
   -30.00   -10.00    15.59   -33.79   181.42     1.00     8.64     0.84    -0.60    -0.74   -23.05    -7.58    34.83   478.60
   -30.00   -12.00    13.97   -33.26   182.71     1.00     7.93     0.84    -0.45    -0.67   -23.05    -9.11    34.83   432.78
   -30.00   -14.00    12.36   -32.74   184.00     1.00     7.21     0.84    -0.31    -0.59   -23.05   -10.64    34.83   387.27
   -30.00   -16.00    10.77   -32.22   185.28     1.00     6.48     0.84    -0.17    -0.52   -23.05   -12.18    34.83   342.07
   -30.00   -18.00     9.20   -31.70   186.56     1.00     5.73     0.84    -0.03    -0.45   -23.05   -13.72    34.83   297.19
   -30.00   -20.00     7.63   -31.19   187.84     1.00     4.98     0.84     0.12    -0.37   -23.05   -15.26    34.83   252.64
   -30.00   -22.00     6.08   -30.68   189.12     1.00     4.21     0.84     0.26    -0.30   -23.05   -16.81    34.83   208.42
   -30.00   -24.00     4.54   -30.18   190.39     1.00     3.42     0.84     0.40    -0.22   -23.05   -18.36    34.83   164.52
   -30.00   -26.00     3.02   -29.68   191.66     1.00     2.63     0.84     0.55    -0.15   -23.05   -19.92    34.83   120.96
   -30.00   -28.00     1.50   -29.18   192.92     1.00     1.82     0.84     0.69    -0.07   -23.05   -21.48    34.83    77.73
   -30.00   -30.00     0.00   -28.69   194.19     1.00     1.00     0.84     0.84     0.00   -23.05   -23.05    34.83    34.83
   -30.00   -32.00    -1.22   -28.29   195.22     1.00     0.31     0.84     0.96     0.06   -23.05   -24.33    34.83     0.00
   -30.00   -34.00    -1.22   -28.29   195.22     1.00     0.31     0.84     0.96     0.06   -23.05   -24.33    34.83     0.00
   -30.00   -36.00    -1.22   -28.29   195.22     1.00     0.31     0.84     0.96     0.06   -23.05   -24.33    34.83     0.00
   -30.00   -38.00    -1.22   -28.29   195.22     1.00     0.31     0.84     0.96     0.06   -23.05   -24.33    34.83     0.00
   -30.00   -40.00    -1.22   -28.29   195.22     1.00     0.31     0.84     0.96     0.06   -23.05   -24.33    34.83     0.00
   -30.00   -42.00    -1.22   -28.29   195.22     1.00     0.31     0.84     0.96     0.06   -23.05   -24.33    34.83     0.00
   -32.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -32.00     2.00    26.83   -36.77   174.55     0.31    12.63     0.96    -1.44    -1.24   -24.33     1.51     0.00   759.48
   -32.00     4.00    28.55   -37.34   173.22     0.31    13.26     0.96    -1.58    -1.31   -24.33     3.01     0.00   807.18
   -32.00     6.00    30.30   -37.92   171.90     0.31    13.87     0.96    -1.72    -1.38   -24.33     4.51     0.00   855.09
   -32.00     8.00    32.06   -38.50   170.56     0.31    14.46     0.96    -1.86    -1.45   -24.33     6.00     0.00   903.19
   -32.00    10.00    33.84   -39.09   169.22     0.31    15.05     0.96    -2.00    -1.53   -24.33     7.49     0.00   951.46
   -32.00    12.00    35.65   -39.69   167.88     0.31    15.62     0.96    -2.13    -1.60   -24.33     8.99     0.00   999.89
   -32.00    14.00    37.47   -40.29   166.52     0.31    16.18     0.96    -2.27    -1.67   -24.33    10.47     0.00  1048.43
   -32.00    16.00    39.31   -40.90   165.16     0.31    16.73     0.96    -2.41    -1.74   -24.33    11.96     0.00  1097.07
   -32.00    18.00    41.17   -41.52   163.80     0.31    17.27     0.96    -2.55    -1.81   -24.33    13.45     0.00  1145.77
   -32.00    20.00    43.06   -42.14   162.43     0.31    17.79     0.96    -2.69    -1.88   -24.33    14.93     0.00  1194.50
   -32.00    22.00    44.97   -42.78   161.04     0.31    18.30     0.96    -2.82    -1.96   -24.33    16.41     0.00  1243.22
   -32.00    24.00    46.90   -43.42   159.65     0.31    18.80     0.96    -2.96    -2.03   -24.33    17.90     0.00  1291.88
   -32.00    26.00    48.86   -44.06   158.25     0.31    19.28     0.96    -3.10    -2.10   -24.33    19.38     0.00  1340.43
   -32.00    28.00    50.85   -44.72   156.84     0.31    19.76     0.96    -3.24    -2.17   -24.33    20.86     0.00  1388.83
   -32.00    30.00    52.86   -45.39   155.42     0.31    20.22     0.96    -3.38    -2.24   -24.33    22.35     0.00  1437.02
   -32.00    32.00    54.91   -46.07   153.99     0.31    20.66     0.96    -3.51    -2.32   -24.33    23.84     0.00  1484.92
   -32.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -32.00    -2.00    23.42   -35.64   177.18     0.31    11.35     0.96    -1.16    -1.09   -24.33    -1.51     0.00   664.79
   -32.00    -4.00    21.74   -35.09   178.49     0.31    10.69     0.96    -1.02    -1.02   -24.33    -3.02     0.00   617.82
   -32.00    -6.00    20.08   -34.54   179.80     0.31    10.02     0.96    -0.88    -0.95   -24.33    -4.54     0.00   571.13
   -32.00    -8.00    18.43   -33.99   181.10     0.31     9.34     0.96    -0.74    -0.87   -24.33    -6.06     0.00   524.72
   -32.00   -10.00    16.80   -33.45   182.40     0.31     8.64     0.96    -0.60    -0.80   -24.33    -7.58     0.00   478.60
   -32.00   -12.00    15.18   -32.91   183.70     0.31     7.93     0.96    -0.45    -0.73   -24.33    -9.11     0.00   432.78
   -32.00   -14.00    13.58   -32.38   184.99     0.31     7.21     0.96    -0.31    -0.65   -24.33   -10.64     0.00   387.27
   -32.00   -16.00    11.99   -31.86   186.28     0.31     6.48     0.96    -0.17    -0.58   -24.33   -12.18     0.00   342.07
   -32.00   -18.00    10.41   -31.34   187.56     0.31     5.73     0.96    -0.03    -0.51   -24.33   -13.72     0.00   297.19
   -32.00   -20.00     8.85   -30.82   188.85     0.31     4.98     0.96     0.12    -0.43   -24.33   -15.26     0.00   252.64
   -32.00   -22.00     7.30   -30.30   190.13     0.31     4.21     0.96     0.26    -0.36   -24.33   -16.81     0.00   208.42
   -32.00   -24.00     5.76   -29.79   191.40     0.31     3.42     0.96     0.40    -0.28   -24.33   -18.36     0.00   164.52
   -32.00   -26.00     4.23   -29.29   192.68     0.31     2.63     0.96     0.55    -0.21   -24.33   -19.92     0.00   120.96
   -32.00   -28.00     2.72   -28.79   193.95     0.31     1.82     0.96     0.69    -0.14   -24.33   -21.48     0.00    77.73
   -32.00   -30.00     1.22   -28.29   195.22     0.31     1.00     0.96     0.84    -0.06   -24.33   -23.05     0.00    34.83
   -32.00   -32.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -32.00   -34.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -32.00   -36.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -32.00   -38.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -32.00   -40.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -32.00   -42.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -34.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -34.00     2.00    26.83   -36.77   174.55     0.31    12.63     0.96    -1.44    -1.24   -24.33     1.51     0.00   759.48
   -34.00     4.00    28.55   -37.34   173.22     0.31    13.26     0.96    -1.58    -1.31   -24.33     3.01     0.00   807.18
   -34.00     6.00    30.30   -37.92   171.90     0.31    13.87     0.96    -1.72    -1.38   -24.33     4.51     0.00   855.09
   -34.00     8.00    32.06   -38.50   170.56     0.31    14.46     0.96    -1.86    -1.45   -24.33     6.00     0.00   903.19
   -34.00    10.00    33.84   -39.09   169.22     0.31    15.05     0.96    -2.00    -1.53   -24.33     7.49     0.00   951.46
   -34.00    12.00    35.65   -39.69   167.88     0.31    15.62     0.96    -2.13    -1.60   -24.33     8.99     0.00   999.89
   -34.00    14.00    37.47   -40.29   166.52     0.31    16.18     0.96    -2.27    -1.67   -24.33    10.47     0.00  1048.43
   -34.00    16.00    39.31   -40.90   165.16     0.31    16.73     0.96    -2.41    -1.74   -24.33    11.96     0.00  1097.07
   -34.00    18.00    41.17   -41.52   163.80     0.31    17.27     0.96    -2.55    -1.81   -24.33    13.45     0.00  1145.77
   -34.00    20.00    43.06   -42.14   162.43     0.31    17.79     0.96    -2.69    -1.88   -24.33    14.93     0.00  1194.50
   -34.00    22.00    44.97   -42.78   161.04     0.31    18.30     0.96    -2.82    -1.96   -24.33    16.41     0.00  1243.22
   -34.00    24.00    46.90   -43.42   159.65     0.31    18.80     0.96    -2.96    -2.03   -24.33    17.90     0.00  1291.88
   -34.00    26.00    48.86   -44.06   158.25     0.31    19.28     0.96    -3.10    -2.10   -24.33    19.38     0.00  1340.43
   -34.00    28.00    50.85   -44.72   156.84     0.31    19.76     0.96    -3.24    -2.17   -24.33    20.86     0.00  1388.83
   -34.00    30.00    52.86   -45.39   155.42     0.31    20.22     0.96    -3.38    -2.24   -24.33    22.35     0.00  1437.02
   -34.00    32.00    54.91   -46.07   153.99     0.31    20.66     0.96    -3.51    -2.32   -24.33    23.84     0.00  1484.92
   -34.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -34.00    -2.00    23.42   -35.64   177.18     0.31    11.35     0.96    -1.16    -1.09   -24.33    -1.51     0.00   664.79
   -34.00    -4.00    21.74   -35.09   178.49     0.31    10.69     0.96    -1.02    -1.02   -24.33    -3.02     0.00   617.82
   -34.00    -6.00    20.08   -34.54   179.80     0.31    10.02     0.96    -0.88    -0.95   -24.33    -4.54     0.00   571.13
   -34.00    -8.00    18.43   -33.99   181.10     0.31     9.34     0.96    -0.74    -0.87   -24.33    -6.06     0.00   524.72
   -34.00   -10.00    16.80   -33.45   182.40     0.31     8.64     0.96    -0.60    -0.80   -24.33    -7.58     0.00   478.60
   -34.00   -12.00    15.18   -32.91   183.70     0.31     7.93     0.96    -0.45    -0.73   -24.33    -9.11     0.00   432.78
   -34.00   -14.00    13.58   -32.38   184.99     0.31     7.21     0.96    -0.31    -0.65   -24.33   -10.64     0.00   387.27
   -34.00   -16.00    11.99   -31.86   186.28     0.31     6.48     0.96    -0.17    -0.58   -24.33   -12.18     0.00   342.07
   -34.00   -18.00    10.41   -31.34   187.56     0.31     5.73     0.96    -0.03    -0.51   -24.33   -13.72     0.00   297.19
   -34.00   -20.00     8.85   -30.82   188.85     0.31     4.98     0.96     0.12    -0.43   -24.33   -15.26     0.00   252.64
   -34.00   -22.00     7.30   -30.30   190.13     0.31     4.21     0.96     0.26    -0.36   -24.33   -16.81     0.00   208.42
   -34.00   -24.00     5.76   -29.79   191.40     0.31     3.42     0.96     0.40    -0.28   -24.33   -18.36     0.00   164.52
   -34.00   -26.00     4.23   -29.29   192.68     0.31     2.63     0.96     0.55    -0.21   -24.33   -19.92     0.00   120.96
   -34.00   -28.00     2.72   -28.79   193.95     0.31     1.82     0.96     0.69    -0.14   -24.33   -21.48     0.00    77.73
   -34.00   -30.00     1.22   -28.29   195.22     0.31     1.00     0.96     0.84    -0.06   -24.33   -23.05     0.00    34.83
   -34.00   -32.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -34.00   -34.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -34.00   -36.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -34.00   -38.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -34.00   -40.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -34.00   -42.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -36.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -36.00     2.00    26.83   -36.77   174.55     0.31    12.63     0.96    -1.44    -1.24   -24.33     1.51     0.00   759.48
   -36.00     4.00    28.55   -37.34   173.22     0.31    13.26     0.96    -1.58    -1.31   -24.33     3.01     0.00   807.18
   -36.00     6.00    30.30   -37.92   171.90     0.31    13.87     0.96    -1.72    -1.38   -24.33     4.51     0.00   855.09
   -36.00     8.00    32.06   -38.50   170.56     0.31    14.46     0.96    -1.86    -1.45   -24.33     6.00     0.00   903.19
   -36.00    10.00    33.84   -39.09   169.22     0.31    15.05     0.96    -2.00    -1.53   -24.33     7.49     0.00   951.46
   -36.00    12.00    35.65   -39.69   167.88     0.31    15.62     0.96    -2.13    -1.60   -24.33     8.99     0.00   999.89
   -36.00    14.00    37.47   -40.29   166.52     0.31    16.18     0.96    -2.27    -1.67   -24.33    10.47     0.00  1048.43
   -36.00    16.00    39.31   -40.90   165.16     0.31    16.73     0.96    -2.41    -1.74   -24.33    11.96     0.00  1097.07
   -36.00    18.00    41.17   -41.52   163.80     0.31    17.27     0.96    -2.55    -1.81   -24.33    13.45     0.00  1145.77
   -36.00    20.00    43.06   -42.14   162.43     0.31    17.79     0.96    -2.69    -1.88   -24.33    14.93     0.00  1194.50
   -36.00    22.00    44.97   -42.78   161.04     0.31    18.30     0.96    -2.82    -1.96   -24.33    16.41     0.00  1243.22
   -36.00    24.00    46.90   -43.42   159.65     0.31    18.80     0.96    -2.96    -2.03   -24.33    17.90     0.00  1291.88
   -36.00    26.00    48.86   -44.06   158.25     0.31    19.28     0.96    -3.10    -2.10   -24.33    19.38     0.00  1340.43
