
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
   -10.00   -24.00   -47.39  -164.70    48.62    12.25    11.64    -0.97    -0.52     0.52    -7.85   -18.82   475.34   140.31
   -10.00   -26.00   -52.77  -164.35    49.75    12.25    11.46    -0.97    -0.46     0.59    -7.85   -20.39   475.34    92.64
   -10.00   -28.00   -57.89  -164.01    50.87    12.25    11.26    -0.97    -0.39     0.66    -7.85   -21.96   475.34    45.10
   -10.00   -30.00   -62.52  -163.71    51.92    12.25    11.06    -0.97    -0.33     0.73    -7.85   -23.46   475.34     0.00
   -12.00     0.00    57.50  -170.70    34.01    12.23    12.00    -0.91    -1.30    -0.44    -9.42     0.00   427.52   712.01
   -12.00     2.00    69.78  -171.55    32.36    12.23    11.88    -0.91    -1.37    -0.52    -9.42     1.58   427.52   758.50
   -12.00     4.00    83.11  -172.48    30.65    12.23    11.74    -0.91    -1.43    -0.59    -9.42     3.16   427.52   804.54
   -12.00     6.00    97.62  -173.49    28.84    12.23    11.57    -0.91    -1.50    -0.67    -9.42     4.74   427.52   850.07
   -12.00     8.00   113.50  -174.59    26.94    12.23    11.37    -0.91    -1.56    -0.74    -9.42     6.33   427.52   894.97
   -12.00    10.00   130.97  -175.81    24.93    12.23    11.15    -0.91    -1.63    -0.82    -9.42     7.93   427.52   939.12
   -12.00    12.00   150.29  -177.15    22.78    12.23    10.91    -0.91    -1.70    -0.89    -9.42     9.54   427.52   982.40
   -12.00    14.00   171.80  -178.64    20.48    12.23    10.64    -0.91    -1.77    -0.97    -9.42    11.15   427.52  1024.64
   -12.00    16.00   195.91  -180.32    17.99    12.23    10.34    -0.91    -1.83    -1.04    -9.42    12.78   427.52  1065.63
   -12.00    18.00   223.18  -182.22    15.27    12.23    10.01    -0.91    -1.90    -1.12    -9.42    14.42   427.52  1105.12
   -12.00    20.00   254.32  -184.38    12.28    12.23     9.66    -0.91    -1.97    -1.20    -9.42    16.07   427.52  1142.80
   -12.00    22.00   290.32  -186.88     8.94    12.23     9.27    -0.91    -2.04    -1.28    -9.42    17.74   427.52  1178.24
   -12.00    24.00   332.52  -189.82     5.15    12.23     8.86    -0.91    -2.12    -1.36    -9.42    19.44   427.52  1210.91
   -12.00    26.00   382.89  -193.32     0.78    12.23     8.41    -0.91    -2.19    -1.44    -9.42    21.18   427.52  1240.01
   -12.00    28.00   444.44  -197.60    -4.39    12.23     7.93    -0.91    -2.26    -1.52    -9.42    22.95   427.52  1264.39
   -12.00     0.00    57.50  -170.70    34.01    12.23    12.00    -0.91    -1.30    -0.44    -9.42     0.00   427.52   712.01
   -12.00    -2.00    46.15  -169.91    35.58    12.23    12.10    -0.91    -1.23    -0.37    -9.42    -1.57   427.52   665.16
   -12.00    -4.00    35.60  -169.18    37.10    12.23    12.17    -0.91    -1.17    -0.29    -9.42    -3.15   427.52   618.02
   -12.00    -6.00    25.79  -168.50    38.57    12.23    12.22    -0.91    -1.10    -0.22    -9.42    -4.72   427.52   570.63
   -12.00    -8.00    16.63  -167.86    39.99    12.23    12.24    -0.91    -1.04    -0.15    -9.42    -6.28   427.52   523.06
   -12.00   -10.00     8.05  -167.26    41.37    12.23    12.25    -0.91    -0.97    -0.07    -9.42    -7.85   427.52   475.34
   -12.00   -12.00     0.00  -166.70    42.71    12.23    12.23    -0.91    -0.91     0.00    -9.42    -9.42   427.52   427.52
   -12.00   -14.00    -7.57  -166.18    44.02    12.23    12.19    -0.91    -0.84     0.07    -9.42   -10.98   427.52   379.63
   -12.00   -16.00   -14.70  -165.68    45.29    12.23    12.12    -0.91    -0.78     0.15    -9.42   -12.55   427.52   331.71
   -12.00   -18.00   -21.44  -165.21    46.54    12.23    12.03    -0.91    -0.72     0.22    -9.42   -14.12   427.52   283.80
   -12.00   -20.00   -27.81  -164.77    47.77    12.23    11.92    -0.91    -0.65     0.29    -9.42   -15.68   427.52   235.91
   -12.00   -22.00   -33.85  -164.35    48.97    12.23    11.79    -0.91    -0.59     0.37    -9.42   -17.25   427.52   188.07
   -12.00   -24.00   -39.58  -163.95    50.15    12.23    11.64    -0.91    -0.52     0.44    -9.42   -18.82   427.52   140.31
   -12.00   -26.00   -45.02  -163.57    51.31    12.23    11.46    -0.91    -0.46     0.52    -9.42   -20.39   427.52    92.64
   -12.00   -28.00   -50.21  -163.21    52.45    12.23    11.26    -0.91    -0.39     0.59    -9.42   -21.96   427.52    45.10
   -12.00   -30.00   -54.91  -162.89    53.52    12.23    11.06    -0.91    -0.33     0.66    -9.42   -23.46   427.52     0.00
   -14.00     0.00    64.63  -170.39    35.10    12.19    12.00    -0.84    -1.30    -0.52   -10.98     0.00   379.63   712.01
   -14.00     2.00    76.71  -171.28    33.42    12.19    11.88    -0.84    -1.37    -0.59   -10.98     1.58   379.63   758.50
   -14.00     4.00    89.78  -172.25    31.66    12.19    11.74    -0.84    -1.43    -0.66   -10.98     3.16   379.63   804.54
   -14.00     6.00   103.97  -173.29    29.82    12.19    11.57    -0.84    -1.50    -0.74   -10.98     4.74   379.63   850.07
   -14.00     8.00   119.44  -174.44    27.88    12.19    11.37    -0.84    -1.56    -0.81   -10.98     6.33   379.63   894.97
   -14.00    10.00   136.39  -175.69    25.83    12.19    11.15    -0.84    -1.63    -0.89   -10.98     7.93   379.63   939.12
   -14.00    12.00   155.06  -177.07    23.65    12.19    10.91    -0.84    -1.70    -0.96   -10.98     9.54   379.63   982.40
   -14.00    14.00   175.74  -178.59    21.31    12.19    10.64    -0.84    -1.77    -1.04   -10.98    11.15   379.63  1024.64
   -14.00    16.00   198.80  -180.30    18.80    12.19    10.34    -0.84    -1.83    -1.12   -10.98    12.78   379.63  1065.63
   -14.00    18.00   224.72  -182.21    16.06    12.19    10.01    -0.84    -1.90    -1.19   -10.98    14.42   379.63  1105.12
   -14.00    20.00   254.12  -184.38    13.06    12.19     9.66    -0.84    -1.97    -1.27   -10.98    16.07   379.63  1142.80
   -14.00    22.00   287.83  -186.87     9.73    12.19     9.27    -0.84    -2.04    -1.35   -10.98    17.74   379.63  1178.24
   -14.00    24.00   327.00  -189.76     5.99    12.19     8.86    -0.84    -2.12    -1.43   -10.98    19.44   379.63  1210.91
   -14.00    26.00   373.26  -193.18     1.70    12.19     8.41    -0.84    -2.19    -1.51   -10.98    21.18   379.63  1240.01
   -14.00    28.00   429.05  -197.30    -3.31    12.19     7.93    -0.84    -2.26    -1.59   -10.98    22.95   379.63  1264.39
   -14.00     0.00    64.63  -170.39    35.10    12.19    12.00    -0.84    -1.30    -0.52   -10.98     0.00   379.63   712.01
   -14.00    -2.00    53.42  -169.56    36.71    12.19    12.10    -0.84    -1.23    -0.44   -10.98    -1.57   379.63   665.16
   -14.00    -4.00    42.99  -168.79    38.27    12.19    12.17    -0.84    -1.17    -0.37   -10.98    -3.15   379.63   618.02
   -14.00    -6.00    33.26  -168.07    39.77    12.19    12.22    -0.84    -1.10    -0.29   -10.98    -4.72   379.63   570.63
   -14.00    -8.00    24.15  -167.40    41.23    12.19    12.24    -0.84    -1.04    -0.22   -10.98    -6.28   379.63   523.06
   -14.00   -10.00    15.60  -166.77    42.64    12.19    12.25    -0.84    -0.97    -0.15   -10.98    -7.85   379.63   475.34
   -14.00   -12.00     7.57  -166.18    44.02    12.19    12.23    -0.84    -0.91    -0.07   -10.98    -9.42   379.63   427.52
   -14.00   -14.00     0.00  -165.62    45.36    12.19    12.19    -0.84    -0.84     0.00   -10.98   -10.98   379.63   379.63
   -14.00   -16.00    -7.15  -165.09    46.67    12.19    12.12    -0.84    -0.78     0.07   -10.98   -12.55   379.63   331.71
   -14.00   -18.00   -13.90  -164.59    47.95    12.19    12.03    -0.84    -0.72     0.15   -10.98   -14.12   379.63   283.80
   -14.00   -20.00   -20.31  -164.12    49.20    12.19    11.92    -0.84    -0.65     0.22   -10.98   -15.68   379.63   235.91
   -14.00   -22.00   -26.38  -163.67    50.43    12.19    11.79    -0.84    -0.59     0.29   -10.98   -17.25   379.63   188.07
   -14.00   -24.00   -32.16  -163.24    51.64    12.19    11.64    -0.84    -0.52     0.37   -10.98   -18.82   379.63   140.31
   -14.00   -26.00   -37.66  -162.84    52.83    12.19    11.46    -0.84    -0.46     0.44   -10.98   -20.39   379.63    92.64
   -14.00   -28.00   -42.90  -162.45    54.00    12.19    11.26    -0.84    -0.39     0.52   -10.98   -21.96   379.63    45.10
   -14.00   -30.00   -47.66  -162.10    55.09    12.19    11.06    -0.84    -0.33     0.59   -10.98   -23.46   379.63     0.00
   -16.00     0.00    71.25  -170.10    36.17    12.12    12.00    -0.78    -1.30    -0.59   -12.55     0.00   331.71   712.01
   -16.00     2.00    83.13  -171.03    34.45    12.12    11.88    -0.78    -1.37    -0.66   -12.55     1.58   331.71   758.50
   -16.00     4.00    95.95  -172.03    32.66    12.12    11.74    -0.78    -1.43    -0.74   -12.55     3.16   331.71   804.54
   -16.00     6.00   109.82  -173.12    30.78    12.12    11.57    -0.78    -1.50    -0.81   -12.55     4.74   331.71   850.07
   -16.00     8.00   124.90  -174.29    28.81    12.12    11.37    -0.78    -1.56    -0.89   -12.55     6.33   331.71   894.97
   -16.00    10.00   141.35  -175.58    26.72    12.12    11.15    -0.78    -1.63    -0.96   -12.55     7.93   331.71   939.12
   -16.00    12.00   159.40  -176.99    24.51    12.12    10.91    -0.78    -1.70    -1.04   -12.55     9.54   331.71   982.40
   -16.00    14.00   179.31  -178.55    22.14    12.12    10.64    -0.78    -1.77    -1.11   -12.55    11.15   331.71  1024.64
   -16.00    16.00   201.40  -180.27    19.60    12.12    10.34    -0.78    -1.83    -1.19   -12.55    12.78   331.71  1065.63
   -16.00    18.00   226.10  -182.20    16.85    12.12    10.01    -0.78    -1.90    -1.27   -12.55    14.42   331.71  1105.12
   -16.00    20.00   253.94  -184.38    13.84    12.12     9.66    -0.78    -1.97    -1.34   -12.55    16.07   331.71  1142.80
   -16.00    22.00   285.65  -186.86    10.52    12.12     9.27    -0.78    -2.04    -1.42   -12.55    17.74   331.71  1178.24
   -16.00    24.00   322.19  -189.71     6.82    12.12     8.86    -0.78    -2.12    -1.50   -12.55    19.44   331.71  1210.91
   -16.00    26.00   364.93  -193.06     2.61    12.12     8.41    -0.78    -2.19    -1.58   -12.55    21.18   331.71  1240.01
   -16.00    28.00   415.93  -197.04    -2.27    12.12     7.93    -0.78    -2.26    -1.67   -12.55    22.95   331.71  1264.39
   -16.00     0.00    71.25  -170.10    36.17    12.12    12.00    -0.78    -1.30    -0.59   -12.55     0.00   331.71   712.01
   -16.00    -2.00    60.20  -169.24    37.82    12.12    12.10    -0.78    -1.23    -0.52   -12.55    -1.57   331.71   665.16
   -16.00    -4.00    49.89  -168.43    39.41    12.12    12.17    -0.78    -1.17    -0.44   -12.55    -3.15   331.71   618.02
   -16.00    -6.00    40.25  -167.68    40.95    12.12    12.22    -0.78    -1.10    -0.37   -12.55    -4.72   331.71   570.63
   -16.00    -8.00    31.21  -166.97    42.44    12.12    12.24    -0.78    -1.04    -0.29   -12.55    -6.28   331.71   523.06
   -16.00   -10.00    22.71  -166.31    43.89    12.12    12.25    -0.78    -0.97    -0.22   -12.55    -7.85   331.71   475.34
   -16.00   -12.00    14.70  -165.68    45.29    12.12    12.23    -0.78    -0.91    -0.15   -12.55    -9.42   331.71   427.52
   -16.00   -14.00     7.15  -165.09    46.67    12.12    12.19    -0.78    -0.84    -0.07   -12.55   -10.98   331.71   379.63
   -16.00   -16.00     0.00  -164.53    48.01    12.12    12.12    -0.78    -0.78     0.00   -12.55   -12.55   331.71   331.71
   -16.00   -18.00    -6.77  -164.00    49.32    12.12    12.03    -0.78    -0.72     0.07   -12.55   -14.12   331.71   283.80
   -16.00   -20.00   -13.19  -163.50    50.60    12.12    11.92    -0.78    -0.65     0.15   -12.55   -15.68   331.71   235.91
   -16.00   -22.00   -19.30  -163.02    51.86    12.12    11.79    -0.78    -0.59     0.22   -12.55   -17.25   331.71   188.07
   -16.00   -24.00   -25.10  -162.57    53.09    12.12    11.64    -0.78    -0.52     0.29   -12.55   -18.82   331.71   140.31
   -16.00   -26.00   -30.64  -162.14    54.31    12.12    11.46    -0.78    -0.46     0.37   -12.55   -20.39   331.71    92.64
   -16.00   -28.00   -35.92  -161.72    55.51    12.12    11.26    -0.78    -0.39     0.44   -12.55   -21.96   331.71    45.10
   -16.00   -30.00   -40.73  -161.35    56.63    12.12    11.06    -0.78    -0.33     0.51   -12.55   -23.46   331.71     0.00
   -18.00     0.00    77.43  -169.83    37.22    12.03    12.00    -0.72    -1.30    -0.66   -14.12     0.00   283.80   712.01
   -18.00     2.00    89.11  -170.80    35.47    12.03    11.88    -0.72    -1.37    -0.74   -14.12     1.58   283.80   758.50
   -18.00     4.00   101.67  -171.83    33.64    12.03    11.74    -0.72    -1.43    -0.81   -14.12     3.16   283.80   804.54
   -18.00     6.00   115.23  -172.95    31.73    12.03    11.57    -0.72    -1.50    -0.89   -14.12     4.74   283.80   850.07
   -18.00     8.00   129.92  -174.16    29.72    12.03    11.37    -0.72    -1.56    -0.96   -14.12     6.33   283.80   894.97
   -18.00    10.00   145.91  -175.48    27.60    12.03    11.15    -0.72    -1.63    -1.04   -14.12     7.93   283.80   939.12
   -18.00    12.00   163.37  -176.92    25.36    12.03    10.91    -0.72    -1.70    -1.11   -14.12     9.54   283.80   982.40
   -18.00    14.00   182.56  -178.50    22.96    12.03    10.64    -0.72    -1.77    -1.19   -14.12    11.15   283.80  1024.64
   -18.00    16.00   203.76  -180.25    20.40    12.03    10.34    -0.72    -1.83    -1.26   -14.12    12.78   283.80  1065.63
   -18.00    18.00   227.35  -182.20    17.63    12.03    10.01    -0.72    -1.90    -1.34   -14.12    14.42   283.80  1105.12
   -18.00    20.00   253.79  -184.38    14.62    12.03     9.66    -0.72    -1.97    -1.42   -14.12    16.07   283.80  1142.80
   -18.00    22.00   283.70  -186.85    11.32    12.03     9.27    -0.72    -2.04    -1.50   -14.12    17.74   283.80  1178.24
   -18.00    24.00   317.94  -189.67     7.64    12.03     8.86    -0.72    -2.12    -1.58   -14.12    19.44   283.80  1210.91
   -18.00    26.00   357.66  -192.95     3.49    12.03     8.41    -0.72    -2.19    -1.66   -14.12    21.18   283.80  1240.01
   -18.00    28.00   404.59  -196.82    -1.27    12.03     7.93    -0.72    -2.26    -1.74   -14.12    22.95   283.80  1264.39
   -18.00     0.00    77.43  -169.83    37.22    12.03    12.00    -0.72    -1.30    -0.66   -14.12     0.00   283.80   712.01
   -18.00    -2.00    66.54  -168.93    38.90    12.03    12.10    -0.72    -1.23    -0.59   -14.12    -1.57   283.80   665.16
   -18.00    -4.00    56.36  -168.09    40.53    12.03    12.17    -0.72    -1.17    -0.52   -14.12    -3.15   283.80   618.02
   -18.00    -6.00    46.82  -167.31    42.10    12.03    12.22    -0.72    -1.10    -0.44   -14.12    -4.72   283.80   570.63
   -18.00    -8.00    37.85  -166.57    43.62    12.03    12.24    -0.72    -1.04    -0.37   -14.12    -6.28   283.80   523.06
   -18.00   -10.00    29.41  -165.87    45.10    12.03    12.25    -0.72    -0.97    -0.29   -14.12    -7.85   283.80   475.34
   -18.00   -12.00    21.44  -165.21    46.54    12.03    12.23    -0.72    -0.91    -0.22   -14.12    -9.42   283.80   427.52
   -18.00   -14.00    13.90  -164.59    47.95    12.03    12.19    -0.72    -0.84    -0.15   -14.12   -10.98   283.80   379.63
   -18.00   -16.00     6.77  -164.00    49.32    12.03    12.12    -0.72    -0.78    -0.07   -14.12   -12.55   283.80   331.71
   -18.00   -18.00     0.00  -163.44    50.66    12.03    12.03    -0.72    -0.72     0.00   -14.12   -14.12   283.80   283.80
   -18.00   -20.00    -6.43  -162.91    51.97    12.03    11.92    -0.72    -0.65     0.07   -14.12   -15.68   283.80   235.91
   -18.00   -22.00   -12.55  -162.41    53.25    12.03    11.79    -0.72    -0.59     0.15   -14.12   -17.25   283.80   188.07
   -18.00   -24.00   -18.39  -161.93    54.52    12.03    11.64    -0.72    -0.52     0.22   -14.12   -18.82   283.80   140.31
   -18.00   -26.00   -23.95  -161.47    55.76    12.03    11.46    -0.72    -0.46     0.29   -14.12   -20.39   283.80    92.64
   -18.00   -28.00   -29.27  -161.03    56.98    12.03    11.26    -0.72    -0.39     0.37   -14.12   -21.96   283.80    45.10
   -18.00   -30.00   -34.11  -160.63    58.13    12.03    11.06    -0.72    -0.33     0.44   -14.12   -23.46   283.80     0.00
   -20.00     0.00    83.21  -169.58    38.25    11.92    12.00    -0.65    -1.30    -0.74   -15.68     0.00   235.91   712.01
   -20.00     2.00    94.68  -170.58    36.47    11.92    11.88    -0.65    -1.37    -0.81   -15.68     1.58   235.91   758.50
   -20.00     4.00   106.99  -171.65    34.61    11.92    11.74    -0.65    -1.43    -0.89   -15.68     3.16   235.91   804.54
   -20.00     6.00   120.25  -172.80    32.66    11.92    11.57    -0.65    -1.50    -0.96   -15.68     4.74   235.91   850.07
   -20.00     8.00   134.57  -174.04    30.62    11.92    11.37    -0.65    -1.56    -1.03   -15.68     6.33   235.91   894.97
   -20.00    10.00   150.11  -175.39    28.47    11.92    11.15    -0.65    -1.63    -1.11   -15.68     7.93   235.91   939.12
   -20.00    12.00   167.02  -176.86    26.20    11.92    10.91    -0.65    -1.70    -1.18   -15.68     9.54   235.91   982.40
   -20.00    14.00   185.54  -178.47    23.78    11.92    10.64    -0.65    -1.77    -1.26   -15.68    11.15   235.91  1024.64
   -20.00    16.00   205.91  -180.24    21.20    11.92    10.34    -0.65    -1.83    -1.34   -15.68    12.78   235.91  1065.63
   -20.00    18.00   228.48  -182.19    18.42    11.92    10.01    -0.65    -1.90    -1.41   -15.68    14.42   235.91  1105.12
   -20.00    20.00   253.65  -184.38    15.41    11.92     9.66    -0.65    -1.97    -1.49   -15.68    16.07   235.91  1142.80
   -20.00    22.00   281.97  -186.84    12.11    11.92     9.27    -0.65    -2.04    -1.57   -15.68    17.74   235.91  1178.24
   -20.00    24.00   314.17  -189.64     8.46    11.92     8.86    -0.65    -2.12    -1.65   -15.68    19.44   235.91  1210.91
   -20.00    26.00   351.26  -192.86     4.37    11.92     8.41    -0.65    -2.19    -1.73   -15.68    21.18   235.91  1240.01
   -20.00    28.00   394.71  -196.63    -0.30    11.92     7.93    -0.65    -2.26    -1.81   -15.68    22.95   235.91  1264.39
   -20.00     0.00    83.21  -169.58    38.25    11.92    12.00    -0.65    -1.30    -0.74   -15.68     0.00   235.91   712.01
   -20.00    -2.00    72.48  -168.65    39.97    11.92    12.10    -0.65    -1.23    -0.66   -15.68    -1.57   235.91   665.16
   -20.00    -4.00    62.43  -167.78    41.63    11.92    12.17    -0.65    -1.17    -0.59   -15.68    -3.15   235.91   618.02
   -20.00    -6.00    53.00  -166.96    43.23    11.92    12.22    -0.65    -1.10    -0.52   -15.68    -4.72   235.91   570.63
   -20.00    -8.00    44.11  -166.19    44.79    11.92    12.24    -0.65    -1.04    -0.44   -15.68    -6.28   235.91   523.06
   -20.00   -10.00    35.73  -165.46    46.30    11.92    12.25    -0.65    -0.97    -0.37   -15.68    -7.85   235.91   475.34
   -20.00   -12.00    27.81  -164.77    47.77    11.92    12.23    -0.65    -0.91    -0.29   -15.68    -9.42   235.91   427.52
   -20.00   -14.00    20.31  -164.12    49.20    11.92    12.19    -0.65    -0.84    -0.22   -15.68   -10.98   235.91   379.63
   -20.00   -16.00    13.19  -163.50    50.60    11.92    12.12    -0.65    -0.78    -0.15   -15.68   -12.55   235.91   331.71
   -20.00   -18.00     6.43  -162.91    51.97    11.92    12.03    -0.65    -0.72    -0.07   -15.68   -14.12   235.91   283.80
   -20.00   -20.00     0.00  -162.35    53.31    11.92    11.92    -0.65    -0.65     0.00   -15.68   -15.68   235.91   235.91
   -20.00   -22.00    -6.13  -161.82    54.62    11.92    11.79    -0.65    -0.59     0.07   -15.68   -17.25   235.91   188.07
   -20.00   -24.00   -11.98  -161.32    55.91    11.92    11.64    -0.65    -0.52     0.15   -15.68   -18.82   235.91   140.31
   -20.00   -26.00   -17.56  -160.83    57.18    11.92    11.46    -0.65    -0.46     0.22   -15.68   -20.39   235.91    92.64
   -20.00   -28.00   -22.90  -160.37    58.43    11.92    11.26    -0.65    -0.39     0.29   -15.68   -21.96   235.91    45.10
   -20.00   -30.00   -27.77  -159.94    59.59    11.92    11.06    -0.65    -0.33     0.36   -15.68   -23.46   235.91     0.00
   -22.00     0.00    88.62  -169.34    39.27    11.79    12.00    -0.59    -1.30    -0.81   -17.25     0.00   188.07   712.01
   -22.00     2.00    99.89  -170.37    37.45    11.79    11.88    -0.59    -1.37    -0.88   -17.25     1.58   188.07   758.50
   -22.00     4.00   111.96  -171.47    35.56    11.79    11.74    -0.59    -1.43    -0.96   -17.25     3.16   188.07   804.54
   -22.00     6.00   124.92  -172.65    33.59    11.79    11.57    -0.59    -1.50    -1.03   -17.25     4.74   188.07   850.07
   -22.00     8.00   138.89  -173.93    31.52    11.79    11.37    -0.59    -1.56    -1.11   -17.25     6.33   188.07   894.97
   -22.00    10.00   153.99  -175.30    29.34    11.79    11.15    -0.59    -1.63    -1.18   -17.25     7.93   188.07   939.12
   -22.00    12.00   170.39  -176.80    27.04    11.79    10.91    -0.59    -1.70    -1.26   -17.25     9.54   188.07   982.40
   -22.00    14.00   188.27  -178.43    24.60    11.79    10.64    -0.59    -1.77    -1.33   -17.25    11.15   188.07  1024.64
   -22.00    16.00   207.88  -180.22    22.00    11.79    10.34    -0.59    -1.83    -1.41   -17.25    12.78   188.07  1065.63
   -22.00    18.00   229.51  -182.19    19.21    11.79    10.01    -0.59    -1.90    -1.49   -17.25    14.42   188.07  1105.12
   -22.00    20.00   253.52  -184.38    16.19    11.79     9.66    -0.59    -1.97    -1.56   -17.25    16.07   188.07  1142.80
   -22.00    22.00   280.41  -186.83    12.90    11.79     9.27    -0.59    -2.04    -1.64   -17.25    17.74   188.07  1178.24
   -22.00    24.00   310.80  -189.60     9.27    11.79     8.86    -0.59    -2.12    -1.72   -17.25    19.44   188.07  1210.91
   -22.00    26.00   345.58  -192.77     5.23    11.79     8.41    -0.59    -2.19    -1.80   -17.25    21.18   188.07  1240.01
   -22.00    28.00   386.01  -196.46     0.65    11.79     7.93    -0.59    -2.26    -1.89   -17.25    22.95   188.07  1264.39
   -22.00     0.00    88.62  -169.34    39.27    11.79    12.00    -0.59    -1.30    -0.81   -17.25     0.00   188.07   712.01
   -22.00    -2.00    78.06  -168.38    41.02    11.79    12.10    -0.59    -1.23    -0.74   -17.25    -1.57   188.07   665.16
   -22.00    -4.00    68.15  -167.48    42.71    11.79    12.17    -0.59    -1.17    -0.66   -17.25    -3.15   188.07   618.02
   -22.00    -6.00    58.82  -166.63    44.34    11.79    12.22    -0.59    -1.10    -0.59   -17.25    -4.72   188.07   570.63
   -22.00    -8.00    50.03  -165.83    45.93    11.79    12.24    -0.59    -1.04    -0.52   -17.25    -6.28   188.07   523.06
   -22.00   -10.00    41.71  -165.07    47.47    11.79    12.25    -0.59    -0.97    -0.44   -17.25    -7.85   188.07   475.34
   -22.00   -12.00    33.85  -164.35    48.97    11.79    12.23    -0.59    -0.91    -0.37   -17.25    -9.42   188.07   427.52
   -22.00   -14.00    26.38  -163.67    50.43    11.79    12.19    -0.59    -0.84    -0.29   -17.25   -10.98   188.07   379.63
   -22.00   -16.00    19.30  -163.02    51.86    11.79    12.12    -0.59    -0.78    -0.22   -17.25   -12.55   188.07   331.71
   -22.00   -18.00    12.55  -162.41    53.25    11.79    12.03    -0.59    -0.72    -0.15   -17.25   -14.12   188.07   283.80
   -22.00   -20.00     6.13  -161.82    54.62    11.79    11.92    -0.59    -0.65    -0.07   -17.25   -15.68   188.07   235.91
   -22.00   -22.00     0.00  -161.26    55.96    11.79    11.79    -0.59    -0.59     0.00   -17.25   -17.25   188.07   188.07
   -22.00   -24.00    -5.85  -160.73    57.28    11.79    11.64    -0.59    -0.52     0.07   -17.25   -18.82   188.07   140.31
   -22.00   -26.00   -11.45  -160.22    58.57    11.79    11.46    -0.59    -0.46     0.15   -17.25   -20.39   188.07    92.64
   -22.00   -28.00   -16.81  -159.73    59.84    11.79    11.26    -0.59    -0.39     0.22   -17.25   -21.96   188.07    45.10
   -22.00   -30.00   -21.70  -159.29    61.03    11.79    11.06    -0.59    -0.33     0.29   -17.25   -23.46   188.07     0.00
   -24.00     0.00    93.70  -169.12    40.27    11.64    12.00    -0.52    -1.30    -0.88   -18.82     0.00   140.31   712.01
   -24.00     2.00   104.77  -170.18    38.43    11.64    11.88    -0.52    -1.37    -0.96   -18.82     1.58   140.31   758.50
   -24.00     4.00   116.60  -171.31    36.51    11.64    11.74    -0.52    -1.43    -1.03   -18.82     3.16   140.31   804.54
   -24.00     6.00   129.28  -172.52    34.50    11.64    11.57    -0.52    -1.50    -1.11   -18.82     4.74   140.31   850.07
   -24.00     8.00   142.90  -173.82    32.40    11.64    11.37    -0.52    -1.56    -1.18   -18.82     6.33   140.31   894.97
   -24.00    10.00   157.59  -175.23    30.20    11.64    11.15    -0.52    -1.63    -1.26   -18.82     7.93   140.31   939.12
   -24.00    12.00   173.50  -176.75    27.88    11.64    10.91    -0.52    -1.70    -1.33   -18.82     9.54   140.31   982.40
   -24.00    14.00   190.79  -178.40    25.42    11.64    10.64    -0.52    -1.77    -1.41   -18.82    11.15   140.31  1024.64
   -24.00    16.00   209.69  -180.20    22.80    11.64    10.34    -0.52    -1.83    -1.48   -18.82    12.78   140.31  1065.63
   -24.00    18.00   230.45  -182.19    19.99    11.64    10.01    -0.52    -1.90    -1.56   -18.82    14.42   140.31  1105.12
   -24.00    20.00   253.41  -184.38    16.97    11.64     9.66    -0.52    -1.97    -1.64   -18.82    16.07   140.31  1142.80
   -24.00    22.00   279.00  -186.82    13.68    11.64     9.27    -0.52    -2.04    -1.72   -18.82    17.74   140.31  1178.24
   -24.00    24.00   307.77  -189.57    10.08    11.64     8.86    -0.52    -2.12    -1.80   -18.82    19.44   140.31  1210.91
   -24.00    26.00   340.50  -192.70     6.09    11.64     8.41    -0.52    -2.19    -1.88   -18.82    21.18   140.31  1240.01
   -24.00    28.00   378.29  -196.31     1.59    11.64     7.93    -0.52    -2.26    -1.96   -18.82    22.95   140.31  1264.39
   -24.00     0.00    93.70  -169.12    40.27    11.64    12.00    -0.52    -1.30    -0.88   -18.82     0.00   140.31   712.01
   -24.00    -2.00    83.31  -168.13    42.05    11.64    12.10    -0.52    -1.23    -0.81   -18.82    -1.57   140.31   665.16
   -24.00    -4.00    73.54  -167.20    43.77    11.64    12.17    -0.52    -1.17    -0.74   -18.82    -3.15   140.31   618.02
   -24.00    -6.00    64.33  -166.32    45.44    11.64    12.22    -0.52    -1.10    -0.66   -18.82    -4.72   140.31   570.63
   -24.00    -8.00    55.62  -165.48    47.05    11.64    12.24    -0.52    -1.04    -0.59   -18.82    -6.28   140.31   523.06
   -24.00   -10.00    47.39  -164.70    48.62    11.64    12.25    -0.52    -0.97    -0.52   -18.82    -7.85   140.31   475.34
   -24.00   -12.00    39.58  -163.95    50.15    11.64    12.23    -0.52    -0.91    -0.44   -18.82    -9.42   140.31   427.52
   -24.00   -14.00    32.16  -163.24    51.64    11.64    12.19    -0.52    -0.84    -0.37   -18.82   -10.98   140.31   379.63
