
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE06 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
    -6.00   -22.00   -22.73   -24.46    -2.81    27.05   -10.03   -18.44    -6.02    -1.73    -4.28    28.80   104.35     8.03     7.26
    -6.00   -24.00   -24.87   -26.92    -2.90    27.06   -11.87   -19.86    -7.06    -2.05    -5.01    29.08   106.56     7.38     7.85
    -8.00     0.00     0.13    -0.13    -1.31    26.95    -0.70    -0.13     0.00    -0.26     0.26 ********    81.28 ******** ********
    -8.00     2.00     2.22     1.95    -1.15    26.94    -0.78     2.15     0.07     0.27    -0.20   403.11    79.22    90.68    90.48
    -8.00     4.00     4.32     4.02    -0.97    26.94    -1.01     4.07     0.25     0.30    -0.06   122.77    77.15    44.02    43.76
    -8.00     6.00     6.44     6.08    -0.79    26.93    -1.40     5.91     0.53     0.36     0.17    67.29    75.07    29.13    28.81
    -8.00     8.00     8.58     8.14    -0.60    26.92    -1.94     7.66     0.92     0.44     0.48    47.58    72.98    21.80    21.43
    -8.00    10.00    10.74    10.20    -0.40    26.92    -2.64     9.35     1.40     0.54     0.86    38.56    70.87    17.44    17.01
    -8.00    12.00    12.93    12.27    -0.20    26.91    -3.49    10.97     1.96     0.66     1.30    33.86    68.75    14.55    14.07
    -8.00    14.00    15.15    14.34     0.01    26.90    -4.50    12.54     2.61     0.82     1.80    31.26    66.60    12.49    11.95
    -8.00    16.00    17.41    16.42     0.23    26.89    -5.67    14.07     3.35     1.00     2.35    29.80    64.43    10.95    10.36
    -8.00    18.00    19.71    18.51     0.46    26.89    -7.01    15.55     4.16     1.21     2.95    29.04    62.22     9.76     9.10
    -8.00    20.00    22.06    20.61     0.69    26.88    -8.50    17.01     5.05     1.45     3.60    28.74    59.98     8.80     8.09
    -8.00    22.00    24.46    22.73     0.94    26.88   -10.17    18.45     6.02     1.73     4.29    28.76    57.70     8.02     7.25
    -8.00    24.00    26.93    24.88     1.20    26.87   -12.00    19.87     7.06     2.05     5.01    29.04    55.37     7.38     7.85
    -8.00     0.00     0.13    -0.13    -1.31    26.95    -0.70    -0.13     0.00    -0.26     0.26 ********    81.28 ******** ********
    -8.00    -2.00    -1.95    -2.22    -1.48    26.96    -0.78    -2.15    -0.07    -0.27     0.20   403.11    83.34    90.68    90.48
    -8.00    -4.00    -4.02    -4.32    -1.63    26.97    -1.01    -4.07    -0.25    -0.30     0.06   122.77    85.40    44.02    43.76
    -8.00    -6.00    -6.08    -6.44    -1.78    26.98    -1.40    -5.91    -0.53    -0.36    -0.17    67.29    87.46    29.13    28.81
    -8.00    -8.00    -8.14    -8.58    -1.93    26.98    -1.94    -7.66    -0.92    -0.44    -0.48    47.58    89.53    21.80    21.43
    -8.00   -10.00   -10.20   -10.74    -2.06    26.99    -2.64    -9.35    -1.40    -0.54    -0.86    38.56    91.61    17.44    17.01
    -8.00   -12.00   -12.27   -12.93    -2.19    27.00    -3.49   -10.97    -1.96    -0.66    -1.30    33.86    93.69    14.55    14.07
    -8.00   -14.00   -14.34   -15.15    -2.32    27.01    -4.50   -12.54    -2.61    -0.82    -1.80    31.26    95.79    12.49    11.95
    -8.00   -16.00   -16.42   -17.41    -2.44    27.02    -5.67   -14.07    -3.35    -1.00    -2.35    29.80    97.90    10.95    10.36
    -8.00   -18.00   -18.51   -19.71    -2.55    27.03    -7.01   -15.55    -4.16    -1.21    -2.95    29.04   100.03     9.76     9.10
    -8.00   -20.00   -20.61   -22.06    -2.66    27.04    -8.50   -17.01    -5.05    -1.45    -3.60    28.74   102.19     8.80     8.09
    -8.00   -22.00   -22.73   -24.46    -2.76    27.05   -10.17   -18.45    -6.02    -1.73    -4.29    28.76   104.37     8.02     7.25
    -8.00   -24.00   -24.88   -26.93    -2.85    27.06   -12.00   -19.87    -7.06    -2.05    -5.01    29.04   106.58     7.38     7.85
   -10.00     0.00     0.13    -0.13    -1.27    26.95    -0.89    -0.13     0.00    -0.26     0.26 ********    81.30 ******** ********
   -10.00     2.00     2.22     1.95    -1.10    26.94    -0.97     2.15     0.07     0.27    -0.20   399.99    79.23    90.61    90.41
   -10.00     4.00     4.32     4.02    -0.93    26.94    -1.20     4.07     0.25     0.30    -0.05   121.87    77.16    44.00    43.74
   -10.00     6.00     6.44     6.08    -0.75    26.93    -1.58     5.91     0.53     0.36     0.18    66.87    75.08    29.12    28.80
   -10.00     8.00     8.58     8.14    -0.56    26.92    -2.12     7.66     0.92     0.43     0.48    47.33    72.99    21.79    21.42
   -10.00    10.00    10.74    10.21    -0.36    26.91    -2.82     9.35     1.40     0.54     0.86    38.39    70.89    17.44    17.01
   -10.00    12.00    12.93    12.27    -0.16    26.91    -3.67    10.97     1.96     0.66     1.30    33.74    68.76    14.55    14.06
   -10.00    14.00    15.16    14.34     0.05    26.90    -4.68    12.54     2.61     0.81     1.80    31.16    66.61    12.49    11.95
   -10.00    16.00    17.41    16.42     0.27    26.89    -5.84    14.07     3.35     1.00     2.35    29.73    64.44    10.95    10.35
   -10.00    18.00    19.72    18.51     0.49    26.89    -7.17    15.56     4.16     1.21     2.95    28.98    62.24     9.76     9.10
   -10.00    20.00    22.06    20.61     0.73    26.88    -8.66    17.01     5.05     1.45     3.60    28.69    60.00     8.80     8.09
   -10.00    22.00    24.47    22.74     0.97    26.88   -10.31    18.45     6.02     1.73     4.29    28.72    57.71     8.02     7.25
   -10.00    24.00    26.93    24.88     1.22    26.87   -12.13    19.87     7.06     2.05     5.01    29.00    55.38     7.37     7.86
   -10.00     0.00     0.13    -0.13    -1.27    26.95    -0.89    -0.13     0.00    -0.26     0.26 ********    81.30 ******** ********
   -10.00    -2.00    -1.95    -2.22    -1.43    26.96    -0.97    -2.15    -0.07    -0.27     0.20   399.99    83.36    90.61    90.41
   -10.00    -4.00    -4.02    -4.32    -1.59    26.97    -1.20    -4.07    -0.25    -0.30     0.05   121.87    85.42    44.00    43.74
   -10.00    -6.00    -6.08    -6.44    -1.74    26.97    -1.58    -5.91    -0.53    -0.36    -0.18    66.87    87.48    29.12    28.80
   -10.00    -8.00    -8.14    -8.58    -1.88    26.98    -2.12    -7.66    -0.92    -0.43    -0.48    47.33    89.55    21.79    21.42
   -10.00   -10.00   -10.21   -10.74    -2.02    26.99    -2.82    -9.35    -1.40    -0.54    -0.86    38.39    91.62    17.44    17.01
   -10.00   -12.00   -12.27   -12.93    -2.15    27.00    -3.67   -10.97    -1.96    -0.66    -1.30    33.74    93.70    14.55    14.06
   -10.00   -14.00   -14.34   -15.16    -2.27    27.01    -4.68   -12.54    -2.61    -0.81    -1.80    31.16    95.80    12.49    11.95
   -10.00   -16.00   -16.42   -17.41    -2.39    27.02    -5.84   -14.07    -3.35    -1.00    -2.35    29.73    97.92    10.95    10.35
   -10.00   -18.00   -18.51   -19.72    -2.50    27.03    -7.17   -15.56    -4.16    -1.21    -2.95    28.98   100.05     9.76     9.10
   -10.00   -20.00   -20.61   -22.06    -2.61    27.04    -8.66   -17.01    -5.05    -1.45    -3.60    28.69   102.20     8.80     8.09
   -10.00   -22.00   -22.74   -24.47    -2.71    27.05   -10.31   -18.45    -6.02    -1.73    -4.29    28.72   104.38     8.02     7.25
   -10.00   -24.00   -24.88   -26.93    -2.80    27.06   -12.13   -19.87    -7.06    -2.05    -5.01    29.00   106.60     7.37     7.86
   -12.00     0.00     0.13    -0.13    -1.23    26.95    -1.09    -0.13     0.00    -0.25     0.25 ********    81.31 ******** ********
   -12.00     2.00     2.22     1.95    -1.06    26.94    -1.17     2.15     0.07     0.27    -0.20   396.58    79.25    90.53    90.33
   -12.00     4.00     4.32     4.02    -0.89    26.93    -1.40     4.07     0.25     0.30    -0.05   120.89    77.18    43.98    43.72
   -12.00     6.00     6.44     6.09    -0.71    26.93    -1.78     5.91     0.53     0.35     0.18    66.41    75.10    29.11    28.79
   -12.00     8.00     8.58     8.15    -0.52    26.92    -2.31     7.66     0.92     0.43     0.49    47.05    73.01    21.79    21.42
   -12.00    10.00    10.74    10.21    -0.33    26.91    -3.01     9.35     1.40     0.53     0.86    38.21    70.90    17.43    17.00
   -12.00    12.00    12.93    12.27    -0.13    26.91    -3.85    10.97     1.96     0.66     1.30    33.61    68.78    14.54    14.06
   -12.00    14.00    15.16    14.35     0.08    26.90    -4.86    12.54     2.61     0.81     1.80    31.07    66.63    12.49    11.95
   -12.00    16.00    17.42    16.42     0.30    26.89    -6.02    14.07     3.35     0.99     2.36    29.65    64.46    10.95    10.35
   -12.00    18.00    19.72    18.51     0.52    26.89    -7.34    15.56     4.16     1.20     2.96    28.92    62.25     9.75     9.10
   -12.00    20.00    22.07    20.62     0.76    26.88    -8.82    17.02     5.05     1.45     3.60    28.63    60.01     8.80     8.09
   -12.00    22.00    24.47    22.74     1.00    26.88   -10.46    18.45     6.02     1.73     4.29    28.67    57.73     8.02     7.25
   -12.00    24.00    26.93    24.89     1.25    26.87   -12.28    19.87     7.06     2.05     5.02    28.96    55.40     7.37     7.86
   -12.00     0.00     0.13    -0.13    -1.23    26.95    -1.09    -0.13     0.00    -0.25     0.25 ********    81.31 ******** ********
   -12.00    -2.00    -1.95    -2.22    -1.39    26.96    -1.17    -2.15    -0.07    -0.27     0.20   396.58    83.37    90.53    90.33
   -12.00    -4.00    -4.02    -4.32    -1.54    26.97    -1.40    -4.07    -0.25    -0.30     0.05   120.89    85.43    43.98    43.72
   -12.00    -6.00    -6.09    -6.44    -1.69    26.97    -1.78    -5.91    -0.53    -0.35    -0.18    66.41    87.49    29.11    28.79
   -12.00    -8.00    -8.15    -8.58    -1.83    26.98    -2.31    -7.66    -0.92    -0.43    -0.49    47.05    89.56    21.79    21.42
   -12.00   -10.00   -10.21   -10.74    -1.97    26.99    -3.01    -9.35    -1.40    -0.53    -0.86    38.21    91.63    17.43    17.00
   -12.00   -12.00   -12.27   -12.93    -2.10    27.00    -3.85   -10.97    -1.96    -0.66    -1.30    33.61    93.72    14.54    14.06
   -12.00   -14.00   -14.35   -15.16    -2.22    27.01    -4.86   -12.54    -2.61    -0.81    -1.80    31.07    95.82    12.49    11.95
   -12.00   -16.00   -16.42   -17.42    -2.34    27.02    -6.02   -14.07    -3.35    -0.99    -2.36    29.65    97.93    10.95    10.35
   -12.00   -18.00   -18.51   -19.72    -2.45    27.02    -7.34   -15.56    -4.16    -1.20    -2.96    28.92   100.06     9.75     9.10
   -12.00   -20.00   -20.62   -22.07    -2.56    27.03    -8.82   -17.02    -5.05    -1.45    -3.60    28.63   102.22     8.80     8.09
   -12.00   -22.00   -22.74   -24.47    -2.66    27.04   -10.46   -18.45    -6.02    -1.73    -4.29    28.67   104.40     8.02     7.25
   -12.00   -24.00   -24.89   -26.93    -2.75    27.05   -12.28   -19.87    -7.06    -2.05    -5.02    28.96   106.61     7.37     7.86
   -14.00     0.00     0.13    -0.13    -1.18    26.95    -1.29    -0.13     0.00    -0.25     0.25 ********    81.32 ******** ********
   -14.00     2.00     2.22     1.95    -1.02    26.94    -1.37     2.15     0.07     0.26    -0.20   392.87    79.26    90.45    90.25
   -14.00     4.00     4.32     4.02    -0.85    26.93    -1.60     4.07     0.25     0.30    -0.05   119.82    77.19    43.96    43.70
   -14.00     6.00     6.44     6.09    -0.67    26.93    -1.98     5.91     0.53     0.35     0.18    65.90    75.11    29.10    28.78
   -14.00     8.00     8.58     8.15    -0.48    26.92    -2.51     7.66     0.92     0.43     0.49    46.76    73.02    21.78    21.41
   -14.00    10.00    10.74    10.21    -0.29    26.91    -3.20     9.35     1.40     0.53     0.87    38.01    70.92    17.43    17.00
   -14.00    12.00    12.94    12.28    -0.09    26.91    -4.04    10.97     1.96     0.66     1.31    33.47    68.79    14.54    14.05
   -14.00    14.00    15.16    14.35     0.12    26.90    -5.04    12.54     2.61     0.81     1.81    30.96    66.65    12.48    11.94
   -14.00    16.00    17.42    16.43     0.33    26.89    -6.20    14.07     3.35     0.99     2.36    29.56    64.47    10.94    10.35
   -14.00    18.00    19.72    18.52     0.56    26.89    -7.51    15.56     4.16     1.20     2.96    28.84    62.27     9.75     9.10
   -14.00    20.00    22.07    20.63     0.79    26.88    -8.99    17.02     5.05     1.44     3.61    28.57    60.03     8.80     8.09
   -14.00    22.00    24.47    22.75     1.03    26.88   -10.63    18.45     6.02     1.72     4.30    28.62    57.75     8.02     7.25
   -14.00    24.00    26.94    24.90     1.28    26.87   -12.43    19.87     7.06     2.04     5.02    28.91    55.42     7.37     7.86
   -14.00     0.00     0.13    -0.13    -1.18    26.95    -1.29    -0.13     0.00    -0.25     0.25 ********    81.32 ******** ********
   -14.00    -2.00    -1.95    -2.22    -1.34    26.96    -1.37    -2.15    -0.07    -0.26     0.20   392.87    83.39    90.45    90.25
   -14.00    -4.00    -4.02    -4.32    -1.50    26.96    -1.60    -4.07    -0.25    -0.30     0.05   119.82    85.45    43.96    43.70
   -14.00    -6.00    -6.09    -6.44    -1.65    26.97    -1.98    -5.91    -0.53    -0.35    -0.18    65.90    87.51    29.10    28.78
   -14.00    -8.00    -8.15    -8.58    -1.79    26.98    -2.51    -7.66    -0.92    -0.43    -0.49    46.76    89.57    21.78    21.41
   -14.00   -10.00   -10.21   -10.74    -1.92    26.99    -3.20    -9.35    -1.40    -0.53    -0.87    38.01    91.65    17.43    17.00
   -14.00   -12.00   -12.28   -12.94    -2.05    27.00    -4.04   -10.97    -1.96    -0.66    -1.31    33.47    93.73    14.54    14.05
   -14.00   -14.00   -14.35   -15.16    -2.18    27.00    -5.04   -12.54    -2.61    -0.81    -1.81    30.96    95.83    12.48    11.94
   -14.00   -16.00   -16.43   -17.42    -2.29    27.01    -6.20   -14.07    -3.35    -0.99    -2.36    29.56    97.95    10.94    10.35
   -14.00   -18.00   -18.52   -19.72    -2.40    27.02    -7.51   -15.56    -4.16    -1.20    -2.96    28.84   100.08     9.75     9.10
   -14.00   -20.00   -20.63   -22.07    -2.51    27.03    -8.99   -17.02    -5.05    -1.44    -3.61    28.57   102.23     8.80     8.09
   -14.00   -22.00   -22.75   -24.47    -2.61    27.04   -10.63   -18.45    -6.02    -1.72    -4.30    28.62   104.41     8.02     7.25
   -14.00   -24.00   -24.90   -26.94    -2.70    27.05   -12.43   -19.87    -7.06    -2.04    -5.02    28.91   106.63     7.37     7.86
   -16.00     0.00     0.12    -0.12    -1.14    26.95    -1.50    -0.12     0.00    -0.25     0.25 ********    81.34 ******** ********
   -16.00     2.00     2.21     1.95    -0.98    26.94    -1.58     2.15     0.07     0.26    -0.19   388.85    79.28    90.37    90.16
   -16.00     4.00     4.32     4.03    -0.81    26.93    -1.81     4.07     0.25     0.29    -0.05   118.67    77.21    43.93    43.67
   -16.00     6.00     6.44     6.09    -0.63    26.93    -2.19     5.91     0.53     0.35     0.18    65.36    75.13    29.08    28.77
   -16.00     8.00     8.58     8.15    -0.44    26.92    -2.72     7.66     0.92     0.43     0.49    46.44    73.04    21.77    21.40
   -16.00    10.00    10.74    10.22    -0.25    26.91    -3.40     9.35     1.40     0.53     0.87    37.80    70.93    17.42    16.99
   -16.00    12.00    12.94    12.28    -0.05    26.91    -4.24    10.97     1.96     0.65     1.31    33.32    68.81    14.53    14.05
   -16.00    14.00    15.16    14.35     0.15    26.90    -5.23    12.54     2.61     0.81     1.81    30.84    66.66    12.48    11.94
   -16.00    16.00    17.42    16.43     0.37    26.89    -6.38    14.07     3.35     0.99     2.36    29.47    64.49    10.94    10.35
   -16.00    18.00    19.72    18.52     0.59    26.89    -7.69    15.56     4.16     1.20     2.96    28.77    62.29     9.75     9.09
   -16.00    20.00    22.07    20.63     0.82    26.88    -9.16    17.02     5.05     1.44     3.61    28.51    60.05     8.80     8.08
   -16.00    22.00    24.47    22.76     1.06    26.88   -10.79    18.46     6.02     1.72     4.30    28.56    57.76     8.02     7.25
   -16.00    24.00    26.94    24.90     1.31    26.87   -12.59    19.88     7.06     2.04     5.03    28.86    55.43     7.37     7.86
   -16.00     0.00     0.12    -0.12    -1.14    26.95    -1.50    -0.12     0.00    -0.25     0.25 ********    81.34 ******** ********
   -16.00    -2.00    -1.95    -2.21    -1.30    26.96    -1.58    -2.15    -0.07    -0.26     0.19   388.85    83.40    90.37    90.16
   -16.00    -4.00    -4.03    -4.32    -1.46    26.96    -1.81    -4.07    -0.25    -0.29     0.05   118.67    85.46    43.93    43.67
   -16.00    -6.00    -6.09    -6.44    -1.60    26.97    -2.19    -5.91    -0.53    -0.35    -0.18    65.36    87.52    29.08    28.77
   -16.00    -8.00    -8.15    -8.58    -1.74    26.98    -2.72    -7.66    -0.92    -0.43    -0.49    46.44    89.59    21.77    21.40
   -16.00   -10.00   -10.22   -10.74    -1.88    26.99    -3.40    -9.35    -1.40    -0.53    -0.87    37.80    91.66    17.42    16.99
   -16.00   -12.00   -12.28   -12.94    -2.01    26.99    -4.24   -10.97    -1.96    -0.65    -1.31    33.32    93.75    14.53    14.05
   -16.00   -14.00   -14.35   -15.16    -2.13    27.00    -5.23   -12.54    -2.61    -0.81    -1.81    30.84    95.85    12.48    11.94
   -16.00   -16.00   -16.43   -17.42    -2.25    27.01    -6.38   -14.07    -3.35    -0.99    -2.36    29.47    97.96    10.94    10.35
   -16.00   -18.00   -18.52   -19.72    -2.36    27.02    -7.69   -15.56    -4.16    -1.20    -2.96    28.77   100.09     9.75     9.09
   -16.00   -20.00   -20.63   -22.07    -2.46    27.03    -9.16   -17.02    -5.05    -1.44    -3.61    28.51   102.25     8.80     8.08
   -16.00   -22.00   -22.76   -24.47    -2.56    27.04   -10.79   -18.46    -6.02    -1.72    -4.30    28.56   104.43     8.02     7.25
   -16.00   -24.00   -24.90   -26.94    -2.65    27.05   -12.59   -19.88    -7.06    -2.04    -5.03    28.86   106.64     7.37     7.86
   -18.00     0.00     0.12    -0.12    -1.10    26.95    -1.72    -0.12     0.00    -0.25     0.25 ********    81.35 ******** ********
   -18.00     2.00     2.21     1.96    -0.94    26.94    -1.80     2.15     0.07     0.26    -0.19   384.51    79.29    90.28    90.07
   -18.00     4.00     4.32     4.03    -0.77    26.93    -2.02     4.07     0.25     0.29    -0.04   117.42    77.22    43.91    43.65
   -18.00     6.00     6.44     6.09    -0.59    26.93    -2.40     5.91     0.53     0.34     0.19    64.77    75.14    29.07    28.76
   -18.00     8.00     8.58     8.16    -0.41    26.92    -2.93     7.66     0.92     0.42     0.49    46.09    73.05    21.76    21.39
   -18.00    10.00    10.74    10.22    -0.22    26.91    -3.61     9.35     1.40     0.52     0.87    37.57    70.95    17.41    16.99
   -18.00    12.00    12.94    12.29    -0.02    26.91    -4.44    10.97     1.96     0.65     1.31    33.15    68.82    14.53    14.05
   -18.00    14.00    15.16    14.36     0.19    26.90    -5.43    12.55     2.61     0.80     1.81    30.71    66.68    12.47    11.94
   -18.00    16.00    17.42    16.44     0.40    26.89    -6.58    14.07     3.35     0.98     2.36    29.37    64.51    10.94    10.34
   -18.00    18.00    19.72    18.53     0.62    26.89    -7.88    15.56     4.16     1.19     2.97    28.68    62.30     9.75     9.09
   -18.00    20.00    22.07    20.64     0.85    26.88    -9.34    17.02     5.05     1.44     3.62    28.44    60.06     8.79     8.08
   -18.00    22.00    24.48    22.76     1.09    26.88   -10.97    18.46     6.02     1.72     4.30    28.50    57.78     8.01     7.25
   -18.00    24.00    26.94    24.91     1.33    26.87   -12.76    19.88     7.06     2.04     5.03    28.81    55.45     7.37     7.86
   -18.00     0.00     0.12    -0.12    -1.10    26.95    -1.72    -0.12     0.00    -0.25     0.25 ********    81.35 ******** ********
   -18.00    -2.00    -1.96    -2.21    -1.26    26.95    -1.80    -2.15    -0.07    -0.26     0.19   384.51    83.41    90.28    90.07
   -18.00    -4.00    -4.03    -4.32    -1.41    26.96    -2.02    -4.07    -0.25    -0.29     0.04   117.42    85.47    43.91    43.65
   -18.00    -6.00    -6.09    -6.44    -1.56    26.97    -2.40    -5.91    -0.53    -0.34    -0.19    64.77    87.54    29.07    28.76
   -18.00    -8.00    -8.16    -8.58    -1.70    26.98    -2.93    -7.66    -0.92    -0.42    -0.49    46.09    89.60    21.76    21.39
   -18.00   -10.00   -10.22   -10.74    -1.83    26.98    -3.61    -9.35    -1.40    -0.52    -0.87    37.57    91.68    17.41    16.99
   -18.00   -12.00   -12.29   -12.94    -1.96    26.99    -4.44   -10.97    -1.96    -0.65    -1.31    33.15    93.76    14.53    14.05
   -18.00   -14.00   -14.36   -15.16    -2.08    27.00    -5.43   -12.55    -2.61    -0.80    -1.81    30.71    95.86    12.47    11.94
   -18.00   -16.00   -16.44   -17.42    -2.20    27.01    -6.58   -14.07    -3.35    -0.98    -2.36    29.37    97.97    10.94    10.34
   -18.00   -18.00   -18.53   -19.72    -2.31    27.02    -7.88   -15.56    -4.16    -1.19    -2.97    28.68   100.11     9.75     9.09
   -18.00   -20.00   -20.64   -22.07    -2.41    27.03    -9.34   -17.02    -5.05    -1.44    -3.62    28.44   102.26     8.79     8.08
   -18.00   -22.00   -22.76   -24.48    -2.51    27.04   -10.97   -18.46    -6.02    -1.72    -4.30    28.50   104.44     8.01     7.25
   -18.00   -24.00   -24.91   -26.94    -2.60    27.05   -12.76   -19.88    -7.06    -2.04    -5.03    28.81   106.65     7.37     7.86
   -20.00     0.00     0.12    -0.12    -1.06    26.95    -1.94    -0.12     0.00    -0.24     0.24 ********    81.37 ******** ********
   -20.00     2.00     2.21     1.96    -0.90    26.94    -2.02     2.14     0.07     0.25    -0.19   379.84    79.31    90.18    89.98
   -20.00     4.00     4.32     4.03    -0.73    26.93    -2.24     4.07     0.25     0.29    -0.04   116.09    77.24    43.88    43.62
   -20.00     6.00     6.44     6.10    -0.55    26.92    -2.62     5.91     0.53     0.34     0.19    64.14    75.16    29.06    28.74
   -20.00     8.00     8.58     8.16    -0.37    26.92    -3.15     7.66     0.92     0.42     0.50    45.72    73.07    21.75    21.38
   -20.00    10.00    10.74    10.22    -0.18    26.91    -3.82     9.35     1.40     0.52     0.87    37.32    70.96    17.41    16.98
   -20.00    12.00    12.94    12.29     0.01    26.91    -4.66    10.97     1.96     0.65     1.32    32.97    68.84    14.52    14.04
   -20.00    14.00    15.16    14.36     0.22    26.90    -5.64    12.55     2.61     0.80     1.82    30.58    66.69    12.47    11.93
   -20.00    16.00    17.42    16.44     0.43    26.89    -6.78    14.07     3.35     0.98     2.37    29.26    64.52    10.94    10.34
   -20.00    18.00    19.72    18.54     0.65    26.89    -8.08    15.56     4.16     1.19     2.97    28.60    62.32     9.74     9.09
   -20.00    20.00    22.08    20.64     0.88    26.88    -9.53    17.02     5.05     1.43     3.62    28.36    60.08     8.79     8.08
   -20.00    22.00    24.48    22.77     1.11    26.88   -11.15    18.46     6.02     1.71     4.31    28.44    57.80     8.01     7.24
   -20.00    24.00    26.95    24.91     1.36    26.87   -12.93    19.88     7.07     2.03     5.03    28.75    55.47     7.37     7.86
   -20.00     0.00     0.12    -0.12    -1.06    26.95    -1.94    -0.12     0.00    -0.24     0.24 ********    81.37 ******** ********
   -20.00    -2.00    -1.96    -2.21    -1.22    26.95    -2.02    -2.14    -0.07    -0.25     0.19   379.84    83.43    90.18    89.98
   -20.00    -4.00    -4.03    -4.32    -1.37    26.96    -2.24    -4.07    -0.25    -0.29     0.04   116.09    85.49    43.88    43.62
   -20.00    -6.00    -6.10    -6.44    -1.52    26.97    -2.62    -5.91    -0.53    -0.34    -0.19    64.14    87.55    29.06    28.74
   -20.00    -8.00    -8.16    -8.58    -1.66    26.98    -3.15    -7.66    -0.92    -0.42    -0.50    45.72    89.62    21.75    21.38
   -20.00   -10.00   -10.22   -10.74    -1.79    26.98    -3.82    -9.35    -1.40    -0.52    -0.87    37.32    91.69    17.41    16.98
   -20.00   -12.00   -12.29   -12.94    -1.92    26.99    -4.66   -10.97    -1.96    -0.65    -1.32    32.97    93.78    14.52    14.04
   -20.00   -14.00   -14.36   -15.16    -2.04    27.00    -5.64   -12.55    -2.61    -0.80    -1.82    30.58    95.87    12.47    11.93
   -20.00   -16.00   -16.44   -17.42    -2.16    27.01    -6.78   -14.07    -3.35    -0.98    -2.37    29.26    97.99    10.94    10.34
   -20.00   -18.00   -18.54   -19.72    -2.26    27.02    -8.08   -15.56    -4.16    -1.19    -2.97    28.60   100.12     9.74     9.09
   -20.00   -20.00   -20.64   -22.08    -2.37    27.03    -9.53   -17.02    -5.05    -1.43    -3.62    28.36   102.28     8.79     8.08
   -20.00   -22.00   -22.77   -24.48    -2.47    27.04   -11.15   -18.46    -6.02    -1.71    -4.31    28.44   104.46     8.01     7.24
   -20.00   -24.00   -24.91   -26.95    -2.56    27.05   -12.93   -19.88    -7.07    -2.03    -5.03    28.75   106.67     7.37     7.86
   -22.00     0.00     0.12    -0.12    -1.02    26.94    -2.17    -0.12     0.00    -0.24     0.24 ********    81.38 ******** ********
   -22.00     2.00     2.21     1.96    -0.86    26.94    -2.25     2.14     0.07     0.25    -0.18   374.84    79.32    90.08    89.88
   -22.00     4.00     4.31     4.03    -0.69    26.93    -2.47     4.07     0.25     0.28    -0.04   114.66    77.25    43.85    43.59
   -22.00     6.00     6.44     6.10    -0.52    26.92    -2.85     5.90     0.53     0.34     0.19    63.46    75.17    29.04    28.73
   -22.00     8.00     8.58     8.16    -0.34    26.92    -3.37     7.66     0.92     0.42     0.50    45.32    73.08    21.75    21.38
   -22.00    10.00    10.74    10.23    -0.15    26.91    -4.05     9.35     1.40     0.52     0.88    37.06    70.98    17.40    16.98
   -22.00    12.00    12.94    12.29     0.05    26.91    -4.87    10.97     1.96     0.64     1.32    32.78    68.86    14.52    14.04
   -22.00    14.00    15.16    14.37     0.25    26.90    -5.85    12.55     2.61     0.80     1.82    30.43    66.71    12.47    11.93
   -22.00    16.00    17.42    16.45     0.46    26.89    -6.99    14.08     3.35     0.98     2.37    29.14    64.54    10.93    10.34
   -22.00    18.00    19.73    18.54     0.68    26.89    -8.28    15.57     4.16     1.19     2.98    28.50    62.34     9.74     9.09
   -22.00    20.00    22.08    20.65     0.90    26.88    -9.73    17.02     5.05     1.43     3.62    28.28    60.10     8.79     8.08
   -22.00    22.00    24.48    22.77     1.14    26.88   -11.34    18.46     6.02     1.71     4.31    28.37    57.82     8.01     7.24
   -22.00    24.00    26.95    24.92     1.38    26.87   -13.11    19.88     7.07     2.03     5.04    28.69    55.49     7.36     7.87
   -22.00     0.00     0.12    -0.12    -1.02    26.94    -2.17    -0.12     0.00    -0.24     0.24 ********    81.38 ******** ********
   -22.00    -2.00    -1.96    -2.21    -1.18    26.95    -2.25    -2.14    -0.07    -0.25     0.18   374.84    83.44    90.08    89.88
   -22.00    -4.00    -4.03    -4.31    -1.33    26.96    -2.47    -4.07    -0.25    -0.28     0.04   114.66    85.50    43.85    43.59
   -22.00    -6.00    -6.10    -6.44    -1.48    26.97    -2.85    -5.90    -0.53    -0.34    -0.19    63.46    87.56    29.04    28.73
   -22.00    -8.00    -8.16    -8.58    -1.61    26.97    -3.37    -7.66    -0.92    -0.42    -0.50    45.32    89.63    21.75    21.38
   -22.00   -10.00   -10.23   -10.74    -1.75    26.98    -4.05    -9.35    -1.40    -0.52    -0.88    37.06    91.71    17.40    16.98
   -22.00   -12.00   -12.29   -12.94    -1.87    26.99    -4.87   -10.97    -1.96    -0.64    -1.32    32.78    93.79    14.52    14.04
   -22.00   -14.00   -14.37   -15.16    -2.00    27.00    -5.85   -12.55    -2.61    -0.80    -1.82    30.43    95.89    12.47    11.93
   -22.00   -16.00   -16.45   -17.42    -2.11    27.01    -6.99   -14.08    -3.35    -0.98    -2.37    29.14    98.00    10.93    10.34
