
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    32.00    28.00    37.01  -165.93     8.16    -8.23    -8.21    -2.41    -2.28     0.16    27.69    24.07  1140.93  1098.97
    32.00    30.00    20.34  -165.76     7.43    -8.23    -8.22    -2.41    -2.34     0.08    27.69    25.87  1140.93  1121.00
    32.00    32.00     0.00  -165.55     6.74    -8.23    -8.23    -2.41    -2.41     0.00    27.69    27.69  1140.93  1140.93
    32.00    34.00   -25.36  -165.28     6.08    -8.23    -8.25    -2.41    -2.48    -0.08    27.69    29.52  1140.93  1158.41
    32.00    36.00   -57.84  -164.95     5.48    -8.23    -8.28    -2.41    -2.55    -0.16    27.69    31.39  1140.93  1173.00
    32.00    38.00  -100.96  -164.50     4.98    -8.23    -8.33    -2.41    -2.62    -0.25    27.69    33.28  1140.93  1184.13
    32.00     0.00   128.82  -166.88    19.26    -8.23    -8.00    -2.41    -1.50     1.22    27.69     0.00  1140.93   668.47
    32.00    -2.00   131.40  -166.91    20.07    -8.23    -7.96    -2.41    -1.45     1.30    27.69    -1.68  1140.93   632.86
    32.00    -4.00   133.76  -166.94    20.88    -8.23    -7.90    -2.41    -1.41     1.37    27.69    -3.35  1140.93   596.91
    32.00    -6.00   135.92  -166.96    21.69    -8.23    -7.85    -2.41    -1.36     1.45    27.69    -5.02  1140.93   560.65
    32.00    -8.00   137.90  -166.98    22.51    -8.23    -7.78    -2.41    -1.31     1.52    27.69    -6.69  1140.93   524.11
    32.00   -10.00   139.73  -167.00    23.32    -8.23    -7.72    -2.41    -1.27     1.59    27.69    -8.35  1140.93   487.32
    32.00   -12.00   141.41  -167.01    24.13    -8.23    -7.64    -2.41    -1.23     1.67    27.69   -10.02  1140.93   450.32
    32.00   -14.00   142.95  -167.03    24.95    -8.23    -7.56    -2.41    -1.18     1.74    27.69   -11.68  1140.93   413.12
    32.00   -16.00   144.38  -167.05    25.76    -8.23    -7.47    -2.41    -1.14     1.81    27.69   -13.34  1140.93   375.75
    32.00   -18.00   145.71  -167.06    26.58    -8.23    -7.37    -2.41    -1.10     1.89    27.69   -15.00  1140.93   338.24
    32.00   -20.00   146.93  -167.07    27.40    -8.23    -7.27    -2.41    -1.06     1.96    27.69   -16.66  1140.93   300.60
    32.00   -22.00   148.06  -167.08    28.21    -8.23    -7.15    -2.41    -1.02     2.03    27.69   -18.32  1140.93   262.85
    32.00   -24.00   149.11  -167.09    29.03    -8.23    -7.04    -2.41    -0.99     2.11    27.69   -19.98  1140.93   225.02
    32.00   -26.00   150.09  -167.11    29.85    -8.23    -6.91    -2.41    -0.95     2.18    27.69   -21.63  1140.93   187.12
    32.00   -28.00   150.99  -167.11    30.66    -8.23    -6.78    -2.41    -0.91     2.25    27.69   -23.29  1140.93   149.16
    32.00   -30.00   151.83  -167.12    31.48    -8.23    -6.63    -2.41    -0.88     2.33    27.69   -24.94  1140.93   111.16
    32.00   -32.00   152.61  -167.13    32.30    -8.23    -6.48    -2.41    -0.84     2.40    27.69   -26.60  1140.93    73.15
    32.00   -34.00   153.33  -167.14    33.12    -8.23    -6.33    -2.41    -0.81     2.47    27.69   -28.25  1140.93    35.12
    32.00   -36.00   153.96  -167.15    33.88    -8.23    -6.17    -2.41    -0.78     2.54    27.69   -29.78  1140.93     0.00
    34.00     0.00   143.46  -166.26    18.96    -8.25    -8.00    -2.48    -1.50     1.31    29.52     0.00  1158.41   668.47
    34.00     2.00   141.10  -166.24    18.14    -8.25    -8.04    -2.48    -1.55     1.23    29.52     1.68  1158.41   703.69
    34.00     4.00   138.49  -166.22    17.32    -8.25    -8.07    -2.48    -1.60     1.16    29.52     3.36  1158.41   738.49
    34.00     6.00   135.59  -166.20    16.50    -8.25    -8.10    -2.48    -1.65     1.08    29.52     5.05  1158.41   772.82
    34.00     8.00   132.36  -166.17    15.68    -8.25    -8.13    -2.48    -1.70     1.01    29.52     6.74  1158.41   806.62
    34.00    10.00   128.75  -166.14    14.86    -8.25    -8.15    -2.48    -1.75     0.93    29.52     8.44  1158.41   839.84
    34.00    12.00   124.70  -166.11    14.04    -8.25    -8.16    -2.48    -1.81     0.86    29.52    10.14  1158.41   872.42
    34.00    14.00   120.13  -166.07    13.22    -8.25    -8.17    -2.48    -1.86     0.78    29.52    11.85  1158.41   904.28
    34.00    16.00   114.95  -166.02    12.41    -8.25    -8.18    -2.48    -1.92     0.71    29.52    13.57  1158.41   935.35
    34.00    18.00   109.03  -165.98    11.59    -8.25    -8.19    -2.48    -1.98     0.63    29.52    15.29  1158.41   965.54
    34.00    20.00   102.24  -165.92    10.78    -8.25    -8.19    -2.48    -2.03     0.55    29.52    17.03  1158.41   994.73
    34.00    22.00    94.36  -165.85     9.97    -8.25    -8.20    -2.48    -2.09     0.48    29.52    18.77  1158.41  1022.82
    34.00    24.00    85.15  -165.78     9.17    -8.25    -8.20    -2.48    -2.15     0.40    29.52    20.52  1158.41  1049.67
    34.00    26.00    74.24  -165.69     8.38    -8.25    -8.21    -2.48    -2.22     0.32    29.52    22.29  1158.41  1075.12
    34.00    28.00    61.16  -165.58     7.59    -8.25    -8.21    -2.48    -2.28     0.24    29.52    24.07  1158.41  1098.97
    34.00    30.00    45.21  -165.45     6.82    -8.25    -8.22    -2.48    -2.34     0.16    29.52    25.87  1158.41  1121.00
    34.00    32.00    25.36  -165.28     6.08    -8.25    -8.23    -2.48    -2.41     0.08    29.52    27.69  1158.41  1140.93
    34.00    34.00     0.00  -165.07     5.37    -8.25    -8.25    -2.48    -2.48     0.00    29.52    29.52  1158.41  1158.41
    34.00    36.00   -33.48  -164.80     4.71    -8.25    -8.28    -2.48    -2.55    -0.08    29.52    31.39  1158.41  1173.00
    34.00    38.00   -79.73  -164.41     4.14    -8.25    -8.33    -2.48    -2.62    -0.17    29.52    33.28  1158.41  1184.13
    34.00     0.00   143.46  -166.26    18.96    -8.25    -8.00    -2.48    -1.50     1.31    29.52     0.00  1158.41   668.47
    34.00    -2.00   145.59  -166.28    19.78    -8.25    -7.96    -2.48    -1.45     1.38    29.52    -1.68  1158.41   632.86
    34.00    -4.00   147.53  -166.29    20.60    -8.25    -7.90    -2.48    -1.41     1.45    29.52    -3.35  1158.41   596.91
    34.00    -6.00   149.29  -166.31    21.42    -8.25    -7.85    -2.48    -1.36     1.53    29.52    -5.02  1158.41   560.65
    34.00    -8.00   150.89  -166.32    22.24    -8.25    -7.78    -2.48    -1.31     1.60    29.52    -6.69  1158.41   524.11
    34.00   -10.00   152.36  -166.33    23.06    -8.25    -7.72    -2.48    -1.27     1.68    29.52    -8.35  1158.41   487.32
    34.00   -12.00   153.70  -166.35    23.88    -8.25    -7.64    -2.48    -1.23     1.75    29.52   -10.02  1158.41   450.32
    34.00   -14.00   154.92  -166.36    24.70    -8.25    -7.56    -2.48    -1.18     1.82    29.52   -11.68  1158.41   413.12
    34.00   -16.00   156.04  -166.36    25.52    -8.25    -7.47    -2.48    -1.14     1.90    29.52   -13.34  1158.41   375.75
    34.00   -18.00   157.06  -166.37    26.34    -8.25    -7.37    -2.48    -1.10     1.97    29.52   -15.00  1158.41   338.24
    34.00   -20.00   158.00  -166.38    27.17    -8.25    -7.27    -2.48    -1.06     2.04    29.52   -16.66  1158.41   300.60
    34.00   -22.00   158.87  -166.39    27.99    -8.25    -7.15    -2.48    -1.02     2.12    29.52   -18.32  1158.41   262.85
    34.00   -24.00   159.66  -166.39    28.81    -8.25    -7.04    -2.48    -0.99     2.19    29.52   -19.98  1158.41   225.02
    34.00   -26.00   160.38  -166.40    29.63    -8.25    -6.91    -2.48    -0.95     2.26    29.52   -21.63  1158.41   187.12
    34.00   -28.00   161.05  -166.41    30.45    -8.25    -6.78    -2.48    -0.91     2.34    29.52   -23.29  1158.41   149.16
    34.00   -30.00   161.66  -166.41    31.27    -8.25    -6.63    -2.48    -0.88     2.41    29.52   -24.94  1158.41   111.16
    34.00   -32.00   162.22  -166.42    32.09    -8.25    -6.48    -2.48    -0.84     2.48    29.52   -26.60  1158.41    73.15
    34.00   -34.00   162.74  -166.42    32.92    -8.25    -6.33    -2.48    -0.81     2.56    29.52   -28.25  1158.41    35.12
    34.00   -36.00   163.18  -166.42    33.68    -8.25    -6.17    -2.48    -0.78     2.62    29.52   -29.78  1158.41     0.00
    36.00     0.00   159.63  -165.57    18.71    -8.28    -8.00    -2.55    -1.50     1.39    31.39     0.00  1173.00   668.47
    36.00     2.00   157.85  -165.56    17.89    -8.28    -8.04    -2.55    -1.55     1.31    31.39     1.68  1173.00   703.69
    36.00     4.00   155.86  -165.55    17.06    -8.28    -8.07    -2.55    -1.60     1.24    31.39     3.36  1173.00   738.49
    36.00     6.00   153.62  -165.53    16.23    -8.28    -8.10    -2.55    -1.65     1.16    31.39     5.05  1173.00   772.82
    36.00     8.00   151.10  -165.52    15.39    -8.28    -8.13    -2.55    -1.70     1.09    31.39     6.74  1173.00   806.62
    36.00    10.00   148.25  -165.50    14.56    -8.28    -8.15    -2.55    -1.75     1.02    31.39     8.44  1173.00   839.84
    36.00    12.00   145.02  -165.48    13.73    -8.28    -8.16    -2.55    -1.81     0.94    31.39    10.14  1173.00   872.42
    36.00    14.00   141.34  -165.46    12.90    -8.28    -8.17    -2.55    -1.86     0.86    31.39    11.85  1173.00   904.28
    36.00    16.00   137.11  -165.43    12.06    -8.28    -8.18    -2.55    -1.92     0.79    31.39    13.57  1173.00   935.35
    36.00    18.00   132.23  -165.40    11.23    -8.28    -8.19    -2.55    -1.98     0.71    31.39    15.29  1173.00   965.54
    36.00    20.00   126.55  -165.37    10.40    -8.28    -8.19    -2.55    -2.03     0.64    31.39    17.03  1173.00   994.73
    36.00    22.00   119.88  -165.33     9.57    -8.28    -8.20    -2.55    -2.09     0.56    31.39    18.77  1173.00  1022.82
    36.00    24.00   111.96  -165.28     8.74    -8.28    -8.20    -2.55    -2.15     0.48    31.39    20.52  1173.00  1049.67
    36.00    26.00   102.44  -165.22     7.91    -8.28    -8.21    -2.55    -2.22     0.40    31.39    22.29  1173.00  1075.12
    36.00    28.00    90.81  -165.15     7.09    -8.28    -8.21    -2.55    -2.28     0.32    31.39    24.07  1173.00  1098.97
    36.00    30.00    76.33  -165.06     6.28    -8.28    -8.22    -2.55    -2.34     0.24    31.39    25.87  1173.00  1121.00
    36.00    32.00    57.84  -164.95     5.48    -8.28    -8.23    -2.55    -2.41     0.16    31.39    27.69  1173.00  1140.93
    36.00    34.00    33.48  -164.80     4.71    -8.28    -8.25    -2.55    -2.48     0.08    31.39    29.52  1173.00  1158.41
    36.00    36.00     0.00  -164.59     3.98    -8.28    -8.28    -2.55    -2.55     0.00    31.39    31.39  1173.00  1173.00
    36.00    38.00   -48.84  -164.29     3.33    -8.28    -8.33    -2.55    -2.62    -0.08    31.39    33.28  1173.00  1184.13
    36.00     0.00   159.63  -165.57    18.71    -8.28    -8.00    -2.55    -1.50     1.39    31.39     0.00  1173.00   668.47
    36.00    -2.00   161.23  -165.58    19.54    -8.28    -7.96    -2.55    -1.45     1.46    31.39    -1.68  1173.00   632.86
    36.00    -4.00   162.66  -165.59    20.37    -8.28    -7.90    -2.55    -1.41     1.54    31.39    -3.35  1173.00   596.91
    36.00    -6.00   163.94  -165.60    21.20    -8.28    -7.85    -2.55    -1.36     1.61    31.39    -5.02  1173.00   560.65
    36.00    -8.00   165.09  -165.60    22.02    -8.28    -7.78    -2.55    -1.31     1.68    31.39    -6.69  1173.00   524.11
    36.00   -10.00   166.13  -165.61    22.85    -8.28    -7.72    -2.55    -1.27     1.76    31.39    -8.35  1173.00   487.32
    36.00   -12.00   167.07  -165.62    23.68    -8.28    -7.64    -2.55    -1.23     1.83    31.39   -10.02  1173.00   450.32
    36.00   -14.00   167.91  -165.62    24.50    -8.28    -7.56    -2.55    -1.18     1.90    31.39   -11.68  1173.00   413.12
    36.00   -16.00   168.66  -165.63    25.33    -8.28    -7.47    -2.55    -1.14     1.98    31.39   -13.34  1173.00   375.75
    36.00   -18.00   169.35  -165.63    26.15    -8.28    -7.37    -2.55    -1.10     2.05    31.39   -15.00  1173.00   338.24
    36.00   -20.00   169.96  -165.63    26.98    -8.28    -7.27    -2.55    -1.06     2.12    31.39   -16.66  1173.00   300.60
    36.00   -22.00   170.51  -165.64    27.80    -8.28    -7.15    -2.55    -1.02     2.20    31.39   -18.32  1173.00   262.85
    36.00   -24.00   171.01  -165.64    28.63    -8.28    -7.04    -2.55    -0.99     2.27    31.39   -19.98  1173.00   225.02
    36.00   -26.00   171.45  -165.64    29.45    -8.28    -6.91    -2.55    -0.95     2.34    31.39   -21.63  1173.00   187.12
    36.00   -28.00   171.85  -165.65    30.28    -8.28    -6.78    -2.55    -0.91     2.42    31.39   -23.29  1173.00   149.16
    36.00   -30.00   172.20  -165.65    31.10    -8.28    -6.63    -2.55    -0.88     2.49    31.39   -24.94  1173.00   111.16
    36.00   -32.00   172.52  -165.65    31.93    -8.28    -6.48    -2.55    -0.84     2.56    31.39   -26.60  1173.00    73.15
    36.00   -34.00   172.80  -165.65    32.75    -8.28    -6.33    -2.55    -0.81     2.64    31.39   -28.25  1173.00    35.12
    36.00   -36.00   173.02  -165.65    33.51    -8.28    -6.17    -2.55    -0.78     2.71    31.39   -29.78  1173.00     0.00
    38.00     0.00   177.65  -164.80    18.53    -8.33    -8.00    -2.62    -1.50     1.47    33.28     0.00  1184.13   668.47
    38.00     2.00   176.58  -164.80    17.70    -8.33    -8.04    -2.62    -1.55     1.40    33.28     1.68  1184.13   703.69
    38.00     4.00   175.36  -164.79    16.86    -8.33    -8.07    -2.62    -1.60     1.32    33.28     3.36  1184.13   738.49
    38.00     6.00   173.95  -164.79    16.02    -8.33    -8.10    -2.62    -1.65     1.25    33.28     5.05  1184.13   772.82
    38.00     8.00   172.33  -164.78    15.18    -8.33    -8.13    -2.62    -1.70     1.17    33.28     6.74  1184.13   806.62
    38.00    10.00   170.47  -164.77    14.34    -8.33    -8.15    -2.62    -1.75     1.10    33.28     8.44  1184.13   839.84
    38.00    12.00   168.31  -164.77    13.50    -8.33    -8.16    -2.62    -1.81     1.02    33.28    10.14  1184.13   872.42
    38.00    14.00   165.80  -164.76    12.65    -8.33    -8.17    -2.62    -1.86     0.95    33.28    11.85  1184.13   904.28
    38.00    16.00   162.87  -164.74    11.80    -8.33    -8.18    -2.62    -1.92     0.87    33.28    13.57  1184.13   935.35
    38.00    18.00   159.42  -164.73    10.95    -8.33    -8.19    -2.62    -1.98     0.80    33.28    15.29  1184.13   965.54
    38.00    20.00   155.34  -164.71    10.10    -8.33    -8.19    -2.62    -2.03     0.72    33.28    17.03  1184.13   994.73
    38.00    22.00   150.44  -164.70     9.25    -8.33    -8.20    -2.62    -2.09     0.64    33.28    18.77  1184.13  1022.82
    38.00    24.00   144.51  -164.67     8.39    -8.33    -8.20    -2.62    -2.15     0.56    33.28    20.52  1184.13  1049.67
    38.00    26.00   137.23  -164.64     7.54    -8.33    -8.21    -2.62    -2.22     0.49    33.28    22.29  1184.13  1075.12
    38.00    28.00   128.10  -164.61     6.68    -8.33    -8.21    -2.62    -2.28     0.41    33.28    24.07  1184.13  1098.97
    38.00    30.00   116.41  -164.56     5.83    -8.33    -8.22    -2.62    -2.34     0.33    33.28    25.87  1184.13  1121.00
    38.00    32.00   100.96  -164.50     4.98    -8.33    -8.23    -2.62    -2.41     0.25    33.28    27.69  1184.13  1140.93
    38.00    34.00    79.73  -164.41     4.14    -8.33    -8.25    -2.62    -2.48     0.17    33.28    29.52  1184.13  1158.41
    38.00    36.00    48.84  -164.29     3.33    -8.33    -8.28    -2.62    -2.55     0.08    33.28    31.39  1184.13  1173.00
    38.00    38.00     0.00  -164.10     2.57    -8.33    -8.33    -2.62    -2.62     0.00    33.28    33.28  1184.13  1184.13
    38.00     0.00   177.65  -164.80    18.53    -8.33    -8.00    -2.62    -1.50     1.47    33.28     0.00  1184.13   668.47
    38.00    -2.00   178.58  -164.81    19.37    -8.33    -7.96    -2.62    -1.45     1.55    33.28    -1.68  1184.13   632.86
    38.00    -4.00   179.39  -164.81    20.20    -8.33    -7.90    -2.62    -1.41     1.62    33.28    -3.35  1184.13   596.91
    38.00    -6.00   180.09  -164.81    21.03    -8.33    -7.85    -2.62    -1.36     1.69    33.28    -5.02  1184.13   560.65
    38.00    -8.00   180.71  -164.81    21.86    -8.33    -7.78    -2.62    -1.31     1.77    33.28    -6.69  1184.13   524.11
    38.00   -10.00   181.24  -164.82    22.69    -8.33    -7.72    -2.62    -1.27     1.84    33.28    -8.35  1184.13   487.32
    38.00   -12.00   181.70  -164.82    23.52    -8.33    -7.64    -2.62    -1.23     1.92    33.28   -10.02  1184.13   450.32
    38.00   -14.00   182.09  -164.82    24.35    -8.33    -7.56    -2.62    -1.18     1.99    33.28   -11.68  1184.13   413.12
    38.00   -16.00   182.42  -164.82    25.18    -8.33    -7.47    -2.62    -1.14     2.06    33.28   -13.34  1184.13   375.75
    38.00   -18.00   182.70  -164.82    26.01    -8.33    -7.37    -2.62    -1.10     2.14    33.28   -15.00  1184.13   338.24
    38.00   -20.00   182.94  -164.82    26.84    -8.33    -7.27    -2.62    -1.06     2.21    33.28   -16.66  1184.13   300.60
    38.00   -22.00   183.13  -164.82    27.66    -8.33    -7.15    -2.62    -1.02     2.28    33.28   -18.32  1184.13   262.85
    38.00   -24.00   183.28  -164.83    28.49    -8.33    -7.04    -2.62    -0.99     2.36    33.28   -19.98  1184.13   225.02
    38.00   -26.00   183.40  -164.83    29.32    -8.33    -6.91    -2.62    -0.95     2.43    33.28   -21.63  1184.13   187.12
    38.00   -28.00   183.49  -164.83    30.15    -8.33    -6.78    -2.62    -0.91     2.50    33.28   -23.29  1184.13   149.16
    38.00   -30.00   183.55  -164.83    30.97    -8.33    -6.63    -2.62    -0.88     2.58    33.28   -24.94  1184.13   111.16
    38.00   -32.00   183.58  -164.83    31.80    -8.33    -6.48    -2.62    -0.84     2.65    33.28   -26.60  1184.13    73.15
    38.00   -34.00   183.59  -164.83    32.63    -8.33    -6.33    -2.62    -0.81     2.72    33.28   -28.25  1184.13    35.12
    38.00   -36.00   183.58  -164.83    33.39    -8.33    -6.17    -2.62    -0.78     2.79    33.28   -29.78  1184.13     0.00
