
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.1                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE05 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    -6.00    16.00   134.87  -174.43    21.90    12.34    10.19    -1.11    -1.82    -0.75    -4.28    11.61   488.47  1342.43
    -6.00    18.00   155.28  -175.70    19.88    12.34     9.86    -1.11    -1.88    -0.82    -4.28    13.10   488.47  1413.91
    -6.00    20.00   178.19  -177.13    17.71    12.34     9.51    -1.11    -1.95    -0.89    -4.28    14.60   488.47  1483.48
    -6.00    22.00   204.14  -178.74    15.33    12.34     9.13    -1.11    -2.02    -0.96    -4.28    16.11   488.47  1550.80
    -6.00    24.00   233.82  -180.59    12.72    12.34     8.73    -1.11    -2.09    -1.03    -4.28    17.65   488.47  1615.42
    -6.00    26.00   268.22  -182.73     9.79    12.34     8.30    -1.11    -2.16    -1.10    -4.28    19.21   488.47  1676.74
    -6.00    28.00   308.69  -185.24     6.48    12.34     7.85    -1.11    -2.23    -1.18    -4.28    20.80   488.47  1733.97
    -6.00    30.00   357.23  -188.26     2.64    12.34     7.37    -1.11    -2.30    -1.25    -4.28    22.42   488.47  1786.01
    -6.00    32.00   416.93  -191.98    -1.91    12.34     6.85    -1.11    -2.37    -1.33    -4.28    24.09   488.47  1831.22
    -6.00    34.00   492.98  -196.71    -7.52    12.34     6.31    -1.11    -2.45    -1.41    -4.28    25.83   488.47  1866.99
    -6.00    36.00   595.01  -203.06   -14.79    12.34     5.74    -1.11    -2.53    -1.50    -4.28    27.67   488.47  1888.60
    -6.00     0.00    26.15  -167.67    34.47    12.34    12.00    -1.11    -1.30    -0.20    -4.28     0.00   488.47   728.86
    -6.00    -2.00    16.84  -167.09    35.77    12.34    12.13    -1.11    -1.24    -0.13    -4.28    -1.43   488.47   649.07
    -6.00    -4.00     8.14  -166.55    37.02    12.34    12.24    -1.11    -1.17    -0.07    -4.28    -2.86   488.47   568.92
    -6.00    -6.00     0.00  -166.04    38.24    12.34    12.34    -1.11    -1.11     0.00    -4.28    -4.28   488.47   488.47
    -6.00    -8.00    -7.64  -165.56    39.43    12.34    12.41    -1.11    -1.05     0.07    -4.28    -5.71   488.47   407.79
    -6.00   -10.00   -14.84  -165.12    40.59    12.34    12.46    -1.11    -0.98     0.13    -4.28    -7.13   488.47   326.93
    -6.00   -12.00   -21.62  -164.70    41.72    12.34    12.50    -1.11    -0.92     0.20    -4.28    -8.55   488.47   245.94
    -6.00   -14.00   -28.02  -164.30    42.83    12.34    12.51    -1.11    -0.86     0.27    -4.28    -9.98   488.47   164.86
    -6.00   -16.00   -34.09  -163.92    43.92    12.34    12.51    -1.11    -0.80     0.33    -4.28   -11.40   488.47    83.75
    -6.00   -18.00   -39.84  -163.56    44.98    12.34    12.49    -1.11    -0.73     0.40    -4.28   -12.82   488.47     2.64
    -8.00     0.00    33.68  -167.29    35.57    12.41    12.00    -1.05    -1.30    -0.27    -5.71     0.00   407.79   728.86
    -8.00     2.00    43.60  -167.94    34.19    12.41    11.85    -1.05    -1.36    -0.34    -5.71     1.43   407.79   808.21
    -8.00     4.00    54.25  -168.65    32.77    12.41    11.67    -1.05    -1.43    -0.40    -5.71     2.87   407.79   887.02
    -8.00     6.00    65.72  -169.41    31.29    12.41    11.48    -1.05    -1.49    -0.47    -5.71     4.31   407.79   965.22
    -8.00     8.00    78.14  -170.23    29.75    12.41    11.27    -1.05    -1.56    -0.54    -5.71     5.76   407.79  1042.69
    -8.00    10.00    91.62  -171.12    28.13    12.41    11.03    -1.05    -1.62    -0.61    -5.71     7.21   407.79  1119.30
    -8.00    12.00   106.33  -172.09    26.42    12.41    10.77    -1.05    -1.69    -0.68    -5.71     8.67   407.79  1194.91
    -8.00    14.00   122.45  -173.16    24.62    12.41    10.49    -1.05    -1.75    -0.74    -5.71    10.13   407.79  1269.36
    -8.00    16.00   140.20  -174.33    22.71    12.41    10.19    -1.05    -1.82    -0.81    -5.71    11.61   407.79  1342.43
    -8.00    18.00   159.89  -175.63    20.66    12.41     9.86    -1.05    -1.88    -0.88    -5.71    13.10   407.79  1413.91
    -8.00    20.00   181.88  -177.09    18.46    12.41     9.51    -1.05    -1.95    -0.95    -5.71    14.60   407.79  1483.48
    -8.00    22.00   206.63  -178.72    16.06    12.41     9.13    -1.05    -2.02    -1.02    -5.71    16.11   407.79  1550.80
    -8.00    24.00   234.76  -180.58    13.43    12.41     8.73    -1.05    -2.09    -1.10    -5.71    17.65   407.79  1615.42
    -8.00    26.00   267.11  -182.72    10.51    12.41     8.30    -1.05    -2.16    -1.17    -5.71    19.21   407.79  1676.74
    -8.00    28.00   304.83  -185.22     7.22    12.41     7.85    -1.05    -2.23    -1.24    -5.71    20.80   407.79  1733.97
    -8.00    30.00   349.60  -188.18     3.44    12.41     7.37    -1.05    -2.30    -1.32    -5.71    22.42   407.79  1786.01
    -8.00    32.00   403.98  -191.78    -1.00    12.41     6.85    -1.05    -2.37    -1.40    -5.71    24.09   407.79  1831.22
    -8.00    34.00   472.16  -196.28    -6.38    12.41     6.31    -1.05    -2.45    -1.48    -5.71    25.83   407.79  1866.99
    -8.00    36.00   561.77  -202.21   -13.23    12.41     5.74    -1.05    -2.53    -1.57    -5.71    27.67   407.79  1888.60
    -8.00     0.00    33.68  -167.29    35.57    12.41    12.00    -1.05    -1.30    -0.27    -5.71     0.00   407.79   728.86
    -8.00    -2.00    24.43  -166.67    36.89    12.41    12.13    -1.05    -1.24    -0.20    -5.71    -1.43   407.79   649.07
    -8.00    -4.00    15.77  -166.10    38.18    12.41    12.24    -1.05    -1.17    -0.13    -5.71    -2.86   407.79   568.92
    -8.00    -6.00     7.64  -165.56    39.43    12.41    12.34    -1.05    -1.11    -0.07    -5.71    -4.28   407.79   488.47
    -8.00    -8.00     0.00  -165.06    40.65    12.41    12.41    -1.05    -1.05     0.00    -5.71    -5.71   407.79   407.79
    -8.00   -10.00    -7.21  -164.58    41.83    12.41    12.46    -1.05    -0.98     0.07    -5.71    -7.13   407.79   326.93
    -8.00   -12.00   -14.01  -164.13    42.99    12.41    12.50    -1.05    -0.92     0.13    -5.71    -8.55   407.79   245.94
    -8.00   -14.00   -20.45  -163.71    44.13    12.41    12.51    -1.05    -0.86     0.20    -5.71    -9.98   407.79   164.86
    -8.00   -16.00   -26.55  -163.30    45.24    12.41    12.51    -1.05    -0.80     0.27    -5.71   -11.40   407.79    83.75
    -8.00   -18.00   -32.35  -162.92    46.34    12.41    12.49    -1.05    -0.73     0.33    -5.71   -12.82   407.79     2.64
   -10.00     0.00    40.73  -166.93    36.63    12.46    12.00    -0.98    -1.30    -0.34    -7.13     0.00   326.93   728.86
   -10.00     2.00    50.55  -167.62    35.23    12.46    11.85    -0.98    -1.36    -0.40    -7.13     1.43   326.93   808.21
   -10.00     4.00    61.07  -168.36    33.77    12.46    11.67    -0.98    -1.43    -0.47    -7.13     2.87   326.93   887.02
   -10.00     6.00    72.38  -169.15    32.26    12.46    11.48    -0.98    -1.49    -0.54    -7.13     4.31   326.93   965.22
   -10.00     8.00    84.59  -170.00    30.68    12.46    11.27    -0.98    -1.56    -0.61    -7.13     5.76   326.93  1042.69
   -10.00    10.00    97.80  -170.93    29.03    12.46    11.03    -0.98    -1.62    -0.67    -7.13     7.21   326.93  1119.30
   -10.00    12.00   112.16  -171.94    27.29    12.46    10.77    -0.98    -1.69    -0.74    -7.13     8.67   326.93  1194.91
   -10.00    14.00   127.85  -173.03    25.46    12.46    10.49    -0.98    -1.75    -0.81    -7.13    10.13   326.93  1269.36
   -10.00    16.00   145.07  -174.24    23.51    12.46    10.19    -0.98    -1.82    -0.88    -7.13    11.61   326.93  1342.43
   -10.00    18.00   164.08  -175.57    21.43    12.46     9.86    -0.98    -1.88    -0.95    -7.13    13.10   326.93  1413.91
   -10.00    20.00   185.21  -177.05    19.20    12.46     9.51    -0.98    -1.95    -1.02    -7.13    14.60   326.93  1483.48
   -10.00    22.00   208.87  -178.71    16.78    12.46     9.13    -0.98    -2.02    -1.09    -7.13    16.11   326.93  1550.80
   -10.00    24.00   235.60  -180.58    14.14    12.46     8.73    -0.98    -2.09    -1.16    -7.13    17.65   326.93  1615.42
   -10.00    26.00   266.13  -182.72    11.22    12.46     8.30    -0.98    -2.16    -1.24    -7.13    19.21   326.93  1676.74
   -10.00    28.00   301.46  -185.20     7.95    12.46     7.85    -0.98    -2.23    -1.31    -7.13    20.80   326.93  1733.97
   -10.00    30.00   343.00  -188.11     4.22    12.46     7.37    -0.98    -2.30    -1.39    -7.13    22.42   326.93  1786.01
   -10.00    32.00   392.90  -191.60    -0.11    12.46     6.85    -0.98    -2.37    -1.47    -7.13    24.09   326.93  1831.22
   -10.00    34.00   454.63  -195.93    -5.31    12.46     6.31    -0.98    -2.45    -1.55    -7.13    25.83   326.93  1866.99
   -10.00    36.00   534.37  -201.51   -11.82    12.46     5.74    -0.98    -2.53    -1.63    -7.13    27.67   326.93  1888.60
   -10.00     0.00    40.73  -166.93    36.63    12.46    12.00    -0.98    -1.30    -0.34    -7.13     0.00   326.93   728.86
   -10.00    -2.00    31.55  -166.29    37.99    12.46    12.13    -0.98    -1.24    -0.27    -7.13    -1.43   326.93   649.07
   -10.00    -4.00    22.93  -165.68    39.31    12.46    12.24    -0.98    -1.17    -0.20    -7.13    -2.86   326.93   568.92
   -10.00    -6.00    14.84  -165.12    40.59    12.46    12.34    -0.98    -1.11    -0.13    -7.13    -4.28   326.93   488.47
   -10.00    -8.00     7.21  -164.58    41.83    12.46    12.41    -0.98    -1.05    -0.07    -7.13    -5.71   326.93   407.79
   -10.00   -10.00     0.00  -164.08    43.05    12.46    12.46    -0.98    -0.98     0.00    -7.13    -7.13   326.93   326.93
   -10.00   -12.00    -6.82  -163.60    44.24    12.46    12.50    -0.98    -0.92     0.07    -7.13    -8.55   326.93   245.94
   -10.00   -14.00   -13.28  -163.15    45.40    12.46    12.51    -0.98    -0.86     0.13    -7.13    -9.98   326.93   164.86
   -10.00   -16.00   -19.41  -162.72    46.54    12.46    12.51    -0.98    -0.80     0.20    -7.13   -11.40   326.93    83.75
   -10.00   -18.00   -25.24  -162.31    47.66    12.46    12.49    -0.98    -0.73     0.27    -7.13   -12.82   326.93     2.64
   -12.00     0.00    47.34  -166.60    37.68    12.50    12.00    -0.92    -1.30    -0.40    -8.55     0.00   245.94   728.86
   -12.00     2.00    57.05  -167.32    36.24    12.50    11.85    -0.92    -1.36    -0.47    -8.55     1.43   245.94   808.21
   -12.00     4.00    67.44  -168.09    34.75    12.50    11.67    -0.92    -1.43    -0.54    -8.55     2.87   245.94   887.02
   -12.00     6.00    78.58  -168.91    33.21    12.50    11.48    -0.92    -1.49    -0.60    -8.55     4.31   245.94   965.22
   -12.00     8.00    90.57  -169.80    31.60    12.50    11.27    -0.92    -1.56    -0.67    -8.55     5.76   245.94  1042.69
   -12.00    10.00   103.52  -170.75    29.91    12.50    11.03    -0.92    -1.62    -0.74    -8.55     7.21   245.94  1119.30
   -12.00    12.00   117.55  -171.79    28.14    12.50    10.77    -0.92    -1.69    -0.81    -8.55     8.67   245.94  1194.91
   -12.00    14.00   132.82  -172.92    26.28    12.50    10.49    -0.92    -1.75    -0.88    -8.55    10.13   245.94  1269.36
   -12.00    16.00   149.53  -174.16    24.30    12.50    10.19    -0.92    -1.82    -0.95    -8.55    11.61   245.94  1342.43
   -12.00    18.00   167.90  -175.52    22.20    12.50     9.86    -0.92    -1.88    -1.02    -8.55    13.10   245.94  1413.91
   -12.00    20.00   188.23  -177.02    19.94    12.50     9.51    -0.92    -1.95    -1.09    -8.55    14.60   245.94  1483.48
   -12.00    22.00   210.89  -178.70    17.51    12.50     9.13    -0.92    -2.02    -1.16    -8.55    16.11   245.94  1550.80
   -12.00    24.00   236.36  -180.58    14.85    12.50     8.73    -0.92    -2.09    -1.23    -8.55    17.65   245.94  1615.42
   -12.00    26.00   265.26  -182.72    11.93    12.50     8.30    -0.92    -2.16    -1.30    -8.55    19.21   245.94  1676.74
   -12.00    28.00   298.48  -185.18     8.68    12.50     7.85    -0.92    -2.23    -1.38    -8.55    20.80   245.94  1733.97
   -12.00    30.00   337.22  -188.04     5.00    12.50     7.37    -0.92    -2.30    -1.45    -8.55    22.42   245.94  1786.01
   -12.00    32.00   383.31  -191.45     0.75    12.50     6.85    -0.92    -2.37    -1.53    -8.55    24.09   245.94  1831.22
   -12.00    34.00   439.67  -195.62    -4.30    12.50     6.31    -0.92    -2.45    -1.61    -8.55    25.83   245.94  1866.99
   -12.00    36.00   511.41  -200.93   -10.53    12.50     5.74    -0.92    -2.53    -1.70    -8.55    27.67   245.94  1888.60
   -12.00     0.00    47.34  -166.60    37.68    12.50    12.00    -0.92    -1.30    -0.40    -8.55     0.00   245.94   728.86
   -12.00    -2.00    38.23  -165.92    39.06    12.50    12.13    -0.92    -1.24    -0.33    -8.55    -1.43   245.94   649.07
   -12.00    -4.00    29.68  -165.29    40.41    12.50    12.24    -0.92    -1.17    -0.27    -8.55    -2.86   245.94   568.92
   -12.00    -6.00    21.62  -164.70    41.72    12.50    12.34    -0.92    -1.11    -0.20    -8.55    -4.28   245.94   488.47
   -12.00    -8.00    14.01  -164.13    42.99    12.50    12.41    -0.92    -1.05    -0.13    -8.55    -5.71   245.94   407.79
   -12.00   -10.00     6.82  -163.60    44.24    12.50    12.46    -0.92    -0.98    -0.07    -8.55    -7.13   245.94   326.93
   -12.00   -12.00     0.00  -163.10    45.45    12.50    12.50    -0.92    -0.92     0.00    -8.55    -8.55   245.94   245.94
   -12.00   -14.00    -6.47  -162.62    46.64    12.50    12.51    -0.92    -0.86     0.07    -8.55    -9.98   245.94   164.86
   -12.00   -16.00   -12.62  -162.16    47.80    12.50    12.51    -0.92    -0.80     0.13    -8.55   -11.40   245.94    83.75
   -12.00   -18.00   -18.47  -161.73    48.95    12.50    12.49    -0.92    -0.73     0.20    -8.55   -12.82   245.94     2.64
   -14.00     0.00    53.55  -166.29    38.70    12.51    12.00    -0.86    -1.30    -0.47    -9.98     0.00   164.86   728.86
   -14.00     2.00    63.15  -167.03    37.23    12.51    11.85    -0.86    -1.36    -0.54    -9.98     1.43   164.86   808.21
   -14.00     4.00    73.40  -167.83    35.72    12.51    11.67    -0.86    -1.43    -0.60    -9.98     2.87   164.86   887.02
   -14.00     6.00    84.37  -168.69    34.14    12.51    11.48    -0.86    -1.49    -0.67    -9.98     4.31   164.86   965.22
   -14.00     8.00    96.14  -169.60    32.50    12.51    11.27    -0.86    -1.56    -0.74    -9.98     5.76   164.86  1042.69
   -14.00    10.00   108.82  -170.59    30.79    12.51    11.03    -0.86    -1.62    -0.81    -9.98     7.21   164.86  1119.30
   -14.00    12.00   122.53  -171.66    28.99    12.51    10.77    -0.86    -1.69    -0.88    -9.98     8.67   164.86  1194.91
   -14.00    14.00   137.41  -172.82    27.09    12.51    10.49    -0.86    -1.75    -0.94    -9.98    10.13   164.86  1269.36
   -14.00    16.00   153.63  -174.08    25.09    12.51    10.19    -0.86    -1.82    -1.01    -9.98    11.61   164.86  1342.43
   -14.00    18.00   171.40  -175.47    22.96    12.51     9.86    -0.86    -1.88    -1.08    -9.98    13.10   164.86  1413.91
   -14.00    20.00   190.99  -176.99    20.68    12.51     9.51    -0.86    -1.95    -1.15    -9.98    14.60   164.86  1483.48
   -14.00    22.00   212.73  -178.69    18.23    12.51     9.13    -0.86    -2.02    -1.23    -9.98    16.11   164.86  1550.80
   -14.00    24.00   237.04  -180.58    15.56    12.51     8.73    -0.86    -2.09    -1.30    -9.98    17.65   164.86  1615.42
   -14.00    26.00   264.49  -182.72    12.64    12.51     8.30    -0.86    -2.16    -1.37    -9.98    19.21   164.86  1676.74
   -14.00    28.00   295.82  -185.16     9.41    12.51     7.85    -0.86    -2.23    -1.44    -9.98    20.80   164.86  1733.97
   -14.00    30.00   332.12  -187.99     5.76    12.51     7.37    -0.86    -2.30    -1.52    -9.98    22.42   164.86  1786.01
   -14.00    32.00   374.93  -191.32     1.59    12.51     6.85    -0.86    -2.37    -1.60    -9.98    24.09   164.86  1831.22
   -14.00    34.00   426.74  -195.36    -3.32    12.51     6.31    -0.86    -2.45    -1.68    -9.98    25.83   164.86  1866.99
   -14.00    36.00   491.87  -200.43    -9.32    12.51     5.74    -0.86    -2.53    -1.77    -9.98    27.67   164.86  1888.60
   -14.00     0.00    53.55  -166.29    38.70    12.51    12.00    -0.86    -1.30    -0.47    -9.98     0.00   164.86   728.86
   -14.00    -2.00    44.53  -165.58    40.12    12.51    12.13    -0.86    -1.24    -0.40    -9.98    -1.43   164.86   649.07
   -14.00    -4.00    36.04  -164.92    41.49    12.51    12.24    -0.86    -1.17    -0.33    -9.98    -2.86   164.86   568.92
   -14.00    -6.00    28.02  -164.30    42.83    12.51    12.34    -0.86    -1.11    -0.27    -9.98    -4.28   164.86   488.47
   -14.00    -8.00    20.45  -163.71    44.13    12.51    12.41    -0.86    -1.05    -0.20    -9.98    -5.71   164.86   407.79
   -14.00   -10.00    13.28  -163.15    45.40    12.51    12.46    -0.86    -0.98    -0.13    -9.98    -7.13   164.86   326.93
   -14.00   -12.00     6.47  -162.62    46.64    12.51    12.50    -0.86    -0.92    -0.07    -9.98    -8.55   164.86   245.94
   -14.00   -14.00     0.00  -162.11    47.85    12.51    12.51    -0.86    -0.86     0.00    -9.98    -9.98   164.86   164.86
   -14.00   -16.00    -6.16  -161.63    49.04    12.51    12.51    -0.86    -0.80     0.07    -9.98   -11.40   164.86    83.75
   -14.00   -18.00   -12.03  -161.18    50.21    12.51    12.49    -0.86    -0.73     0.13    -9.98   -12.82   164.86     2.64
   -16.00     0.00    59.39  -165.99    39.70    12.51    12.00    -0.80    -1.30    -0.54   -11.40     0.00    83.75   728.86
   -16.00     2.00    68.88  -166.77    38.21    12.51    11.85    -0.80    -1.36    -0.60   -11.40     1.43    83.75   808.21
   -16.00     4.00    78.99  -167.59    36.66    12.51    11.67    -0.80    -1.43    -0.67   -11.40     2.87    83.75   887.02
   -16.00     6.00    89.78  -168.48    35.06    12.51    11.48    -0.80    -1.49    -0.74   -11.40     4.31    83.75   965.22
   -16.00     8.00   101.34  -169.42    33.39    12.51    11.27    -0.80    -1.56    -0.81   -11.40     5.76    83.75  1042.69
   -16.00    10.00   113.77  -170.44    31.65    12.51    11.03    -0.80    -1.62    -0.87   -11.40     7.21    83.75  1119.30
   -16.00    12.00   127.16  -171.54    29.82    12.51    10.77    -0.80    -1.69    -0.94   -11.40     8.67    83.75  1194.91
   -16.00    14.00   141.66  -172.72    27.90    12.51    10.49    -0.80    -1.75    -1.01   -11.40    10.13    83.75  1269.36
   -16.00    16.00   157.41  -174.01    25.87    12.51    10.19    -0.80    -1.82    -1.08   -11.40    11.61    83.75  1342.43
   -16.00    18.00   174.62  -175.42    23.72    12.51     9.86    -0.80    -1.88    -1.15   -11.40    13.10    83.75  1413.91
   -16.00    20.00   193.52  -176.97    21.42    12.51     9.51    -0.80    -1.95    -1.22   -11.40    14.60    83.75  1483.48
   -16.00    22.00   214.41  -178.68    18.95    12.51     9.13    -0.80    -2.02    -1.29   -11.40    16.11    83.75  1550.80
   -16.00    24.00   237.67  -180.58    16.28    12.51     8.73    -0.80    -2.09    -1.36   -11.40    17.65    83.75  1615.42
   -16.00    26.00   263.79  -182.72    13.36    12.51     8.30    -0.80    -2.16    -1.44   -11.40    19.21    83.75  1676.74
   -16.00    28.00   293.45  -185.14    10.13    12.51     7.85    -0.80    -2.23    -1.51   -11.40    20.80    83.75  1733.97
   -16.00    30.00   327.58  -187.94     6.52    12.51     7.37    -0.80    -2.30    -1.59   -11.40    22.42    83.75  1786.01
   -16.00    32.00   367.54  -191.21     2.41    12.51     6.85    -0.80    -2.37    -1.67   -11.40    24.09    83.75  1831.22
   -16.00    34.00   415.46  -195.13    -2.38    12.51     6.31    -0.80    -2.45    -1.75   -11.40    25.83    83.75  1866.99
   -16.00    36.00   475.04  -200.00    -8.18    12.51     5.74    -0.80    -2.53    -1.83   -11.40    27.67    83.75  1888.60
   -16.00     0.00    59.39  -165.99    39.70    12.51    12.00    -0.80    -1.30    -0.54   -11.40     0.00    83.75   728.86
   -16.00    -2.00    50.46  -165.26    41.15    12.51    12.13    -0.80    -1.24    -0.47   -11.40    -1.43    83.75   649.07
   -16.00    -4.00    42.04  -164.57    42.55    12.51    12.24    -0.80    -1.17    -0.40   -11.40    -2.86    83.75   568.92
   -16.00    -6.00    34.09  -163.92    43.92    12.51    12.34    -0.80    -1.11    -0.33   -11.40    -4.28    83.75   488.47
   -16.00    -8.00    26.55  -163.30    45.24    12.51    12.41    -0.80    -1.05    -0.27   -11.40    -5.71    83.75   407.79
   -16.00   -10.00    19.41  -162.72    46.54    12.51    12.46    -0.80    -0.98    -0.20   -11.40    -7.13    83.75   326.93
   -16.00   -12.00    12.62  -162.16    47.80    12.51    12.50    -0.80    -0.92    -0.13   -11.40    -8.55    83.75   245.94
   -16.00   -14.00     6.16  -161.63    49.04    12.51    12.51    -0.80    -0.86    -0.07   -11.40    -9.98    83.75   164.86
   -16.00   -16.00     0.00  -161.13    50.26    12.51    12.51    -0.80    -0.80     0.00   -11.40   -11.40    83.75    83.75
   -16.00   -18.00    -5.88  -160.65    51.45    12.51    12.49    -0.80    -0.73     0.07   -11.40   -12.82    83.75     2.64
   -18.00     0.00    64.91  -165.71    40.69    12.49    12.00    -0.73    -1.30    -0.60   -12.82     0.00     2.64   728.86
   -18.00     2.00    74.28  -166.52    39.17    12.49    11.85    -0.73    -1.36    -0.67   -12.82     1.43     2.64   808.21
   -18.00     4.00    84.24  -167.37    37.60    12.49    11.67    -0.73    -1.43    -0.74   -12.82     2.87     2.64   887.02
   -18.00     6.00    94.86  -168.28    35.97    12.49    11.48    -0.73    -1.49    -0.80   -12.82     4.31     2.64   965.22
   -18.00     8.00   106.21  -169.25    34.27    12.49    11.27    -0.73    -1.56    -0.87   -12.82     5.76     2.64  1042.69
   -18.00    10.00   118.38  -170.30    32.50    12.49    11.03    -0.73    -1.62    -0.94   -12.82     7.21     2.64  1119.30
   -18.00    12.00   131.47  -171.42    30.65    12.49    10.77    -0.73    -1.69    -1.01   -12.82     8.67     2.64  1194.91
   -18.00    14.00   145.60  -172.63    28.70    12.49    10.49    -0.73    -1.75    -1.08   -12.82    10.13     2.64  1269.36
   -18.00    16.00   160.92  -173.95    26.65    12.49    10.19    -0.73    -1.82    -1.15   -12.82    11.61     2.64  1342.43
   -18.00    18.00   177.59  -175.38    24.47    12.49     9.86    -0.73    -1.88    -1.22   -12.82    13.10     2.64  1413.91
   -18.00    20.00   195.85  -176.94    22.15    12.49     9.51    -0.73    -1.95    -1.29   -12.82    14.60     2.64  1483.48
   -18.00    22.00   215.95  -178.67    19.67    12.49     9.13    -0.73    -2.02    -1.36   -12.82    16.11     2.64  1550.80
   -18.00    24.00   238.24  -180.58    16.99    12.49     8.73    -0.73    -2.09    -1.43   -12.82    17.65     2.64  1615.42
   -18.00    26.00   263.16  -182.71    14.07    12.49     8.30    -0.73    -2.16    -1.50   -12.82    19.21     2.64  1676.74
   -18.00    28.00   291.31  -185.13    10.86    12.49     7.85    -0.73    -2.23    -1.58   -12.82    20.80     2.64  1733.97
   -18.00    30.00   323.52  -187.89     7.28    12.49     7.37    -0.73    -2.30    -1.65   -12.82    22.42     2.64  1786.01
   -18.00    32.00   360.97  -191.10     3.23    12.49     6.85    -0.73    -2.37    -1.73   -12.82    24.09     2.64  1831.22
   -18.00    34.00   405.53  -194.93    -1.47    12.49     6.31    -0.73    -2.45    -1.81   -12.82    25.83     2.64  1866.99
   -18.00    36.00   460.40  -199.63    -7.10    12.49     5.74    -0.73    -2.53    -1.90   -12.82    27.67     2.64  1888.60
   -18.00     0.00    64.91  -165.71    40.69    12.49    12.00    -0.73    -1.30    -0.60   -12.82     0.00     2.64   728.86
   -18.00    -2.00    56.08  -164.95    42.16    12.49    12.13    -0.73    -1.24    -0.54   -12.82    -1.43     2.64   649.07
   -18.00    -4.00    47.73  -164.24    43.59    12.49    12.24    -0.73    -1.17    -0.47   -12.82    -2.86     2.64   568.92
   -18.00    -6.00    39.84  -163.56    44.98    12.49    12.34    -0.73    -1.11    -0.40   -12.82    -4.28     2.64   488.47
   -18.00    -8.00    32.35  -162.92    46.34    12.49    12.41    -0.73    -1.05    -0.33   -12.82    -5.71     2.64   407.79
   -18.00   -10.00    25.24  -162.31    47.66    12.49    12.46    -0.73    -0.98    -0.27   -12.82    -7.13     2.64   326.93
   -18.00   -12.00    18.47  -161.73    48.95    12.49    12.50    -0.73    -0.92    -0.20   -12.82    -8.55     2.64   245.94
   -18.00   -14.00    12.03  -161.18    50.21    12.49    12.51    -0.73    -0.86    -0.13   -12.82    -9.98     2.64   164.86
   -18.00   -16.00     5.88  -160.65    51.45    12.49    12.51    -0.73    -0.80    -0.07   -12.82   -11.40     2.64    83.75
   -18.00   -18.00     0.00  -160.15    52.66    12.49    12.49    -0.73    -0.73     0.00   -12.82   -12.82     2.64     2.64
