
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE04 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
    30.00    -6.00 23278.39   457.83   648.59    -0.46    -9.49    -2.28    -1.36     1.21    22.89    -4.45  1448.91   498.30
    30.00    -8.00 -3482.81  -292.97  -101.47    -0.46    -9.98    -2.28    -1.31     1.28    22.89    -5.93  1448.91   440.59
    30.00   -10.00 -1713.36  -243.33   -51.09    -0.46   -10.47    -2.28    -1.26     1.34    22.89    -7.40  1448.91   382.37
    30.00   -12.00 -1174.54  -228.21   -35.24    -0.46   -10.96    -2.28    -1.22     1.41    22.89    -8.87  1448.91   323.64
    30.00   -14.00  -913.84  -220.90   -27.20    -0.46   -11.45    -2.28    -1.17     1.47    22.89   -10.33  1448.91   264.38
    30.00   -16.00  -760.14  -216.59   -22.16    -0.46   -11.94    -2.28    -1.13     1.53    22.89   -11.79  1448.91   204.57
    30.00   -18.00  -658.82  -213.75   -18.59    -0.46   -12.43    -2.28    -1.09     1.60    22.89   -13.24  1448.91   144.20
    30.00   -20.00  -587.02  -211.73   -15.85    -0.46   -12.92    -2.28    -1.04     1.66    22.89   -14.69  1448.91    83.25
    30.00   -22.00  -533.50  -210.23   -13.63    -0.46   -13.41    -2.28    -1.00     1.73    22.89   -16.13  1448.91    21.70
    30.00   -24.00  -517.84  -209.79   -12.94    -0.46   -13.58    -2.28    -0.98     1.75    22.89   -16.63  1448.91     0.00
    32.00     0.00   613.76  -176.58    11.18     0.05    -8.00    -2.34    -1.50     1.08    24.46     0.00  1495.91   668.47
    32.00     2.00   463.92  -181.26     5.75     0.05    -7.50    -2.34    -1.55     1.02    24.46     1.49  1495.91   724.22
    32.00     4.00   362.62  -184.42     1.84     0.05    -7.00    -2.34    -1.60     0.95    24.46     2.99  1495.91   779.48
    32.00     6.00   289.59  -186.70    -1.20     0.05    -6.50    -2.34    -1.65     0.88    24.46     4.49  1495.91   834.24
    32.00     8.00   234.44  -188.43    -3.67     0.05    -6.00    -2.34    -1.70     0.82    24.46     6.00  1495.91   888.52
    32.00    10.00   191.35  -189.77    -5.77     0.05    -5.50    -2.34    -1.75     0.75    24.46     7.51  1495.91   942.29
    32.00    12.00   156.75  -190.85    -7.61     0.05    -5.00    -2.34    -1.80     0.68    24.46     9.02  1495.91   995.55
    32.00    14.00   128.36  -191.74    -9.26     0.05    -4.49    -2.34    -1.85     0.62    24.46    10.54  1495.91  1048.28
    32.00    16.00   104.65  -192.48   -10.77     0.05    -3.99    -2.34    -1.90     0.55    24.46    12.07  1495.91  1100.48
    32.00    18.00    84.56  -193.11   -12.16     0.05    -3.48    -2.34    -1.96     0.48    24.46    13.60  1495.91  1152.12
    32.00    20.00    67.32  -193.65   -13.47     0.05    -2.98    -2.34    -2.01     0.41    24.46    15.13  1495.91  1203.18
    32.00    22.00    52.37  -194.12   -14.70     0.05    -2.47    -2.34    -2.06     0.35    24.46    16.67  1495.91  1253.64
    32.00    24.00    39.28  -194.52   -15.89     0.05    -1.97    -2.34    -2.12     0.28    24.46    18.22  1495.91  1303.48
    32.00    26.00    27.73  -194.89   -17.03     0.05    -1.46    -2.34    -2.17     0.21    24.46    19.77  1495.91  1352.66
    32.00    28.00    17.46  -195.21   -18.13     0.05    -0.96    -2.34    -2.23     0.14    24.46    21.33  1495.91  1401.15
    32.00    30.00     8.27  -195.49   -19.20     0.05    -0.46    -2.34    -2.28     0.07    24.46    22.89  1495.91  1448.91
    32.00    32.00     0.00  -195.75   -20.24     0.05     0.05    -2.34    -2.34     0.00    24.46    24.46  1495.91  1495.91
    32.00    34.00    -7.48  -195.99   -21.27     0.05     0.55    -2.34    -2.40    -0.07    24.46    26.04  1495.91  1542.09
    32.00    36.00   -14.28  -196.20   -22.27     0.05     1.05    -2.34    -2.46    -0.14    24.46    27.62  1495.91  1587.40
    32.00    38.00   -20.48  -196.39   -23.27     0.05     1.54    -2.34    -2.52    -0.21    24.46    29.22  1495.91  1631.79
    32.00    40.00   -26.16  -196.57   -24.25     0.05     2.03    -2.34    -2.58    -0.28    24.46    30.82  1495.91  1675.19
    32.00    42.00   -31.39  -196.73   -25.22     0.05     2.52    -2.34    -2.64    -0.35    24.46    32.43  1495.91  1717.52
    32.00    44.00   -36.21  -196.88   -26.19     0.05     3.01    -2.34    -2.70    -0.43    24.46    34.05  1495.91  1758.73
    32.00    46.00   -40.68  -197.02   -27.14     0.05     3.49    -2.34    -2.76    -0.50    24.46    35.68  1495.91  1798.70
    32.00    48.00   -44.82  -197.15   -28.10     0.05     3.96    -2.34    -2.83    -0.57    24.46    37.33  1495.91  1837.35
    32.00    50.00   -48.68  -197.27   -29.05     0.05     4.43    -2.34    -2.89    -0.64    24.46    38.99  1495.91  1874.57
    32.00    52.00   -52.27  -197.39   -30.00     0.05     4.89    -2.34    -2.96    -0.72    24.46    40.66  1495.91  1910.23
    32.00     0.00   613.76  -176.58    11.18     0.05    -8.00    -2.34    -1.50     1.08    24.46     0.00  1495.91   668.47
    32.00    -2.00   857.99  -168.94    19.55     0.05    -8.50    -2.34    -1.45     1.15    24.46    -1.49  1495.91   612.24
    32.00    -4.00  1326.54  -154.31    34.94     0.05    -8.99    -2.34    -1.40     1.21    24.46    -2.97  1495.91   555.52
    32.00    -6.00  2590.38  -114.82    75.16     0.05    -9.49    -2.34    -1.36     1.28    24.46    -4.45  1495.91   498.30
    32.00    -8.00 17999.31   366.62   557.34     0.05    -9.98    -2.34    -1.31     1.34    24.46    -5.93  1495.91   440.59
    32.00   -10.00 -4116.34  -324.36  -132.91     0.05   -10.47    -2.34    -1.26     1.41    24.46    -7.40  1495.91   382.37
    32.00   -12.00 -1946.34  -256.56   -64.38     0.05   -10.96    -2.34    -1.22     1.47    24.46    -8.87  1495.91   323.64
    32.00   -14.00 -1314.78  -236.83   -43.91     0.05   -11.45    -2.34    -1.17     1.54    24.46   -10.33  1495.91   264.38
    32.00   -16.00 -1013.86  -227.43   -33.78     0.05   -11.94    -2.34    -1.13     1.60    24.46   -11.79  1495.91   204.57
    32.00   -18.00  -837.84  -221.93   -27.56     0.05   -12.43    -2.34    -1.09     1.67    24.46   -13.24  1495.91   144.20
    32.00   -20.00  -722.36  -218.32   -23.23     0.05   -12.92    -2.34    -1.04     1.73    24.46   -14.69  1495.91    83.25
    32.00   -22.00  -640.80  -215.77   -19.96     0.05   -13.41    -2.34    -1.00     1.80    24.46   -16.13  1495.91    21.70
    32.00   -24.00  -617.62  -215.05   -18.99     0.05   -13.58    -2.34    -0.98     1.82    24.46   -16.63  1495.91     0.00
    34.00     0.00   520.93  -178.30     8.66     0.55    -8.00    -2.40    -1.50     1.15    26.04     0.00  1542.09   668.47
    34.00     2.00   411.39  -182.07     4.15     0.55    -7.50    -2.40    -1.55     1.09    26.04     1.49  1542.09   724.22
    34.00     4.00   332.15  -184.80     0.67     0.55    -7.00    -2.40    -1.60     1.02    26.04     2.99  1542.09   779.48
    34.00     6.00   272.18  -186.87    -2.15     0.55    -6.50    -2.40    -1.65     0.95    26.04     4.49  1542.09   834.24
    34.00     8.00   225.22  -188.49    -4.52     0.55    -6.00    -2.40    -1.70     0.89    26.04     6.00  1542.09   888.52
    34.00    10.00   187.46  -189.79    -6.58     0.55    -5.50    -2.40    -1.75     0.82    26.04     7.51  1542.09   942.29
    34.00    12.00   156.43  -190.85    -8.40     0.55    -5.00    -2.40    -1.80     0.75    26.04     9.02  1542.09   995.55
    34.00    14.00   130.50  -191.75   -10.06     0.55    -4.49    -2.40    -1.85     0.69    26.04    10.54  1542.09  1048.28
    34.00    16.00   108.51  -192.51   -11.58     0.55    -3.99    -2.40    -1.90     0.62    26.04    12.07  1542.09  1100.48
    34.00    18.00    89.62  -193.16   -13.00     0.55    -3.48    -2.40    -1.96     0.55    26.04    13.60  1542.09  1152.12
    34.00    20.00    73.22  -193.72   -14.33     0.55    -2.98    -2.40    -2.01     0.48    26.04    15.13  1542.09  1203.18
    34.00    22.00    58.86  -194.22   -15.59     0.55    -2.47    -2.40    -2.06     0.41    26.04    16.67  1542.09  1253.64
    34.00    24.00    46.18  -194.65   -16.81     0.55    -1.97    -2.40    -2.12     0.35    26.04    18.22  1542.09  1303.48
    34.00    26.00    34.90  -195.04   -17.97     0.55    -1.46    -2.40    -2.17     0.28    26.04    19.77  1542.09  1352.66
    34.00    28.00    24.80  -195.39   -19.10     0.55    -0.96    -2.40    -2.23     0.21    26.04    21.33  1542.09  1401.15
    34.00    30.00    15.71  -195.70   -20.20     0.55    -0.46    -2.40    -2.28     0.14    26.04    22.89  1542.09  1448.91
    34.00    32.00     7.48  -195.99   -21.27     0.55     0.05    -2.40    -2.34     0.07    26.04    24.46  1542.09  1495.91
    34.00    34.00     0.00  -196.24   -22.32     0.55     0.55    -2.40    -2.40     0.00    26.04    26.04  1542.09  1542.09
    34.00    36.00    -6.83  -196.48   -23.35     0.55     1.05    -2.40    -2.46    -0.07    26.04    27.62  1542.09  1587.40
    34.00    38.00   -13.09  -196.69   -24.36     0.55     1.54    -2.40    -2.52    -0.14    26.04    29.22  1542.09  1631.79
    34.00    40.00   -18.85  -196.89   -25.36     0.55     2.03    -2.40    -2.58    -0.21    26.04    30.82  1542.09  1675.19
    34.00    42.00   -24.16  -197.08   -26.35     0.55     2.52    -2.40    -2.64    -0.28    26.04    32.43  1542.09  1717.52
    34.00    44.00   -29.08  -197.25   -27.34     0.55     3.01    -2.40    -2.70    -0.36    26.04    34.05  1542.09  1758.73
    34.00    46.00   -33.65  -197.40   -28.32     0.55     3.49    -2.40    -2.76    -0.43    26.04    35.68  1542.09  1798.70
    34.00    48.00   -37.90  -197.55   -29.29     0.55     3.96    -2.40    -2.83    -0.50    26.04    37.33  1542.09  1837.35
    34.00    50.00   -41.88  -197.69   -30.26     0.55     4.43    -2.40    -2.89    -0.57    26.04    38.99  1542.09  1874.57
    34.00    52.00   -45.59  -197.81   -31.22     0.55     4.89    -2.40    -2.96    -0.65    26.04    40.66  1542.09  1910.23
    34.00     0.00   520.93  -178.30     8.66     0.55    -8.00    -2.40    -1.50     1.15    26.04     0.00  1542.09   668.47
    34.00    -2.00   682.20  -172.74    14.96     0.55    -8.50    -2.40    -1.45     1.22    26.04    -1.49  1542.09   612.24
    34.00    -4.00   943.10  -163.76    24.69     0.55    -8.99    -2.40    -1.40     1.28    26.04    -2.97  1542.09   555.52
    34.00    -6.00  1437.02  -146.74    42.45     0.55    -9.49    -2.40    -1.36     1.35    26.04    -4.45  1542.09   498.30
    34.00    -8.00  2727.49  -102.29    87.64     0.55    -9.98    -2.40    -1.31     1.41    26.04    -5.93  1542.09   440.59
    34.00   -10.00 14746.43   311.73   502.39     0.55   -10.47    -2.40    -1.26     1.48    26.04    -7.40  1542.09   382.37
    34.00   -12.00 -4888.84  -364.65  -173.25     0.55   -10.96    -2.40    -1.22     1.54    26.04    -8.87  1542.09   323.64
    34.00   -14.00 -2203.91  -272.16   -80.04     0.55   -11.45    -2.40    -1.17     1.61    26.04   -10.33  1542.09   264.38
    34.00   -16.00 -1465.14  -246.71   -53.86     0.55   -11.94    -2.40    -1.13     1.67    26.04   -11.79  1542.09   204.57
    34.00   -18.00 -1119.50  -234.81   -41.23     0.55   -12.43    -2.40    -1.09     1.74    26.04   -13.24  1542.09   144.20
    34.00   -20.00  -919.18  -227.91   -33.60     0.55   -12.92    -2.40    -1.04     1.80    26.04   -14.69  1542.09    83.25
    34.00   -22.00  -788.50  -223.40   -28.38     0.55   -13.41    -2.40    -1.00     1.87    26.04   -16.13  1542.09    21.70
    34.00   -24.00  -752.86  -222.18   -26.90     0.55   -13.58    -2.40    -0.98     1.89    26.04   -16.63  1542.09     0.00
    36.00     0.00   458.96  -179.45     6.72     1.05    -8.00    -2.46    -1.50     1.22    27.62     0.00  1587.40   668.47
    36.00     2.00   373.87  -182.65     2.77     1.05    -7.50    -2.46    -1.55     1.16    27.62     1.49  1587.40   724.22
    36.00     4.00   309.30  -185.09    -0.41     1.05    -7.00    -2.46    -1.60     1.09    27.62     2.99  1587.40   779.48
    36.00     6.00   258.63  -186.99    -3.07     1.05    -6.50    -2.46    -1.65     1.02    27.62     4.49  1587.40   834.24
    36.00     8.00   217.81  -188.53    -5.36     1.05    -6.00    -2.46    -1.70     0.96    27.62     6.00  1587.40   888.52
    36.00    10.00   184.24  -189.80    -7.38     1.05    -5.50    -2.46    -1.75     0.89    27.62     7.51  1587.40   942.29
    36.00    12.00   156.14  -190.85    -9.20     1.05    -5.00    -2.46    -1.80     0.82    27.62     9.02  1587.40   995.55
    36.00    14.00   132.29  -191.75   -10.86     1.05    -4.49    -2.46    -1.85     0.76    27.62    10.54  1587.40  1048.28
    36.00    16.00   111.79  -192.53   -12.39     1.05    -3.99    -2.46    -1.90     0.69    27.62    12.07  1587.40  1100.48
    36.00    18.00    93.98  -193.20   -13.83     1.05    -3.48    -2.46    -1.96     0.62    27.62    13.60  1587.40  1152.12
    36.00    20.00    78.36  -193.78   -15.19     1.05    -2.98    -2.46    -2.01     0.55    27.62    15.13  1587.40  1203.18
    36.00    22.00    64.57  -194.30   -16.48     1.05    -2.47    -2.46    -2.06     0.49    27.62    16.67  1587.40  1253.64
    36.00    24.00    52.29  -194.77   -17.71     1.05    -1.97    -2.46    -2.12     0.42    27.62    18.22  1587.40  1303.48
    36.00    26.00    41.30  -195.18   -18.91     1.05    -1.46    -2.46    -2.17     0.35    27.62    19.77  1587.40  1352.66
    36.00    28.00    31.40  -195.55   -20.06     1.05    -0.96    -2.46    -2.23     0.28    27.62    21.33  1587.40  1401.15
    36.00    30.00    22.43  -195.89   -21.18     1.05    -0.46    -2.46    -2.28     0.21    27.62    22.89  1587.40  1448.91
    36.00    32.00    14.28  -196.20   -22.27     1.05     0.05    -2.46    -2.34     0.14    27.62    24.46  1587.40  1495.91
    36.00    34.00     6.83  -196.48   -23.35     1.05     0.55    -2.46    -2.40     0.07    27.62    26.04  1587.40  1542.09
    36.00    36.00     0.00  -196.74   -24.40     1.05     1.05    -2.46    -2.46     0.00    27.62    27.62  1587.40  1587.40
    36.00    38.00    -6.28  -196.97   -25.43     1.05     1.54    -2.46    -2.52    -0.07    27.62    29.22  1587.40  1631.79
    36.00    40.00   -12.09  -197.19   -26.46     1.05     2.03    -2.46    -2.58    -0.14    27.62    30.82  1587.40  1675.19
    36.00    42.00   -17.46  -197.39   -27.47     1.05     2.52    -2.46    -2.64    -0.21    27.62    32.43  1587.40  1717.52
    36.00    44.00   -22.45  -197.58   -28.47     1.05     3.01    -2.46    -2.70    -0.29    27.62    34.05  1587.40  1758.73
    36.00    46.00   -27.10  -197.76   -29.46     1.05     3.49    -2.46    -2.76    -0.36    27.62    35.68  1587.40  1798.70
    36.00    48.00   -31.44  -197.92   -30.45     1.05     3.96    -2.46    -2.83    -0.43    27.62    37.33  1587.40  1837.35
    36.00    50.00   -35.50  -198.07   -31.44     1.05     4.43    -2.46    -2.89    -0.50    27.62    38.99  1587.40  1874.57
    36.00    52.00   -39.31  -198.22   -32.42     1.05     4.89    -2.46    -2.96    -0.58    27.62    40.66  1587.40  1910.23
    36.00     0.00   458.96  -179.45     6.72     1.05    -8.00    -2.46    -1.50     1.22    27.62     0.00  1587.40   668.47
    36.00    -2.00   576.15  -175.04    11.88     1.05    -8.50    -2.46    -1.45     1.29    27.62    -1.49  1587.40   612.24
    36.00    -4.00   747.80  -168.57    19.09     1.05    -8.99    -2.46    -1.40     1.35    27.62    -2.97  1587.40   555.52
    36.00    -6.00  1023.26  -158.20    30.20     1.05    -9.49    -2.46    -1.36     1.42    27.62    -4.45  1587.40   498.30
    36.00    -8.00  1537.35  -138.83    50.30     1.05    -9.98    -2.46    -1.31     1.49    27.62    -5.93  1587.40   440.59
    36.00   -10.00  2836.49   -89.90    99.97     1.05   -10.47    -2.46    -1.26     1.55    27.62    -7.40  1587.40   382.37
    36.00   -12.00 12514.53   274.62   465.22     1.05   -10.96    -2.46    -1.22     1.61    27.62    -8.87  1587.40   323.64
    36.00   -14.00 -5866.00  -417.68  -226.35     1.05   -11.45    -2.46    -1.17     1.68    27.62   -10.33  1587.40   264.38
    36.00   -16.00 -2492.84  -290.63   -98.57     1.05   -11.94    -2.46    -1.13     1.74    27.62   -11.79  1587.40   204.57
    36.00   -18.00 -1627.88  -258.05   -65.27     1.05   -12.43    -2.46    -1.09     1.81    27.62   -13.24  1587.40   144.20
    36.00   -20.00 -1231.87  -243.13   -49.63     1.05   -12.92    -2.46    -1.04     1.87    27.62   -14.69  1587.40    83.25
    36.00   -22.00 -1004.83  -234.58   -40.36     1.05   -13.41    -2.46    -1.00     1.94    27.62   -16.13  1587.40    21.70
    36.00   -24.00  -946.63  -232.39   -37.91     1.05   -13.58    -2.46    -0.98     1.96    27.62   -16.63  1587.40     0.00
    38.00     0.00   414.61  -180.27     5.10     1.54    -8.00    -2.52    -1.50     1.29    29.22     0.00  1631.79   668.47
    38.00     2.00   345.69  -183.09     1.53     1.54    -7.50    -2.52    -1.55     1.23    29.22     1.49  1631.79   724.22
    38.00     4.00   291.49  -185.31    -1.43     1.54    -7.00    -2.52    -1.60     1.16    29.22     2.99  1631.79   779.48
    38.00     6.00   247.75  -187.10    -3.97     1.54    -6.50    -2.52    -1.65     1.10    29.22     4.49  1631.79   834.24
    38.00     8.00   211.72  -188.57    -6.20     1.54    -6.00    -2.52    -1.70     1.03    29.22     6.00  1631.79   888.52
    38.00    10.00   181.53  -189.81    -8.19     1.54    -5.50    -2.52    -1.75     0.96    29.22     7.51  1631.79   942.29
    38.00    12.00   155.87  -190.85   -10.00     1.54    -5.00    -2.52    -1.80     0.89    29.22     9.02  1631.79   995.55
    38.00    14.00   133.79  -191.76   -11.66     1.54    -4.49    -2.52    -1.85     0.83    29.22    10.54  1631.79  1048.28
    38.00    16.00   114.60  -192.54   -13.21     1.54    -3.99    -2.52    -1.90     0.76    29.22    12.07  1631.79  1100.48
    38.00    18.00    97.77  -193.23   -14.66     1.54    -3.48    -2.52    -1.96     0.69    29.22    13.60  1631.79  1152.12
    38.00    20.00    82.88  -193.84   -16.04     1.54    -2.98    -2.52    -2.01     0.62    29.22    15.13  1631.79  1203.18
    38.00    22.00    69.63  -194.38   -17.36     1.54    -2.47    -2.52    -2.06     0.56    29.22    16.67  1631.79  1253.64
    38.00    24.00    57.75  -194.87   -18.61     1.54    -1.97    -2.52    -2.12     0.49    29.22    18.22  1631.79  1303.48
    38.00    26.00    47.05  -195.31   -19.83     1.54    -1.46    -2.52    -2.17     0.42    29.22    19.77  1631.79  1352.66
    38.00    28.00    37.36  -195.70   -21.01     1.54    -0.96    -2.52    -2.23     0.35    29.22    21.33  1631.79  1401.15
    38.00    30.00    28.54  -196.06   -22.15     1.54    -0.46    -2.52    -2.28     0.28    29.22    22.89  1631.79  1448.91
    38.00    32.00    20.48  -196.39   -23.27     1.54     0.05    -2.52    -2.34     0.21    29.22    24.46  1631.79  1495.91
    38.00    34.00    13.09  -196.69   -24.36     1.54     0.55    -2.52    -2.40     0.14    29.22    26.04  1631.79  1542.09
    38.00    36.00     6.28  -196.97   -25.43     1.54     1.05    -2.52    -2.46     0.07    29.22    27.62  1631.79  1587.40
    38.00    38.00     0.00  -197.23   -26.49     1.54     1.54    -2.52    -2.52     0.00    29.22    29.22  1631.79  1631.79
    38.00    40.00    -5.82  -197.47   -27.53     1.54     2.03    -2.52    -2.58    -0.07    29.22    30.82  1631.79  1675.19
    38.00    42.00   -11.23  -197.69   -28.56     1.54     2.52    -2.52    -2.64    -0.14    29.22    32.43  1631.79  1717.52
    38.00    44.00   -16.27  -197.90   -29.58     1.54     3.01    -2.52    -2.70    -0.21    29.22    34.05  1631.79  1758.73
    38.00    46.00   -20.97  -198.09   -30.59     1.54     3.49    -2.52    -2.76    -0.29    29.22    35.68  1631.79  1798.70
    38.00    48.00   -25.38  -198.27   -31.60     1.54     3.96    -2.52    -2.83    -0.36    29.22    37.33  1631.79  1837.35
    38.00    50.00   -29.51  -198.44   -32.60     1.54     4.43    -2.52    -2.89    -0.43    29.22    38.99  1631.79  1874.57
    38.00    52.00   -33.40  -198.60   -33.60     1.54     4.89    -2.52    -2.96    -0.51    29.22    40.66  1631.79  1910.23
    38.00     0.00   414.61  -180.27     5.10     1.54    -8.00    -2.52    -1.50     1.29    29.22     0.00  1631.79   668.47
    38.00    -2.00   505.16  -176.57     9.54     1.54    -8.50    -2.52    -1.45     1.36    29.22    -1.49  1631.79   612.24
    38.00    -4.00   629.37  -171.49    15.37     1.54    -8.99    -2.52    -1.40     1.43    29.22    -2.97  1631.79   555.52
    38.00    -6.00   810.29  -164.09    23.51     1.54    -9.49    -2.52    -1.36     1.49    29.22    -4.45  1631.79   498.30
    38.00    -8.00  1098.11  -152.32    36.01     1.54    -9.98    -2.52    -1.31     1.56    29.22    -5.93  1631.79   440.59
    38.00   -10.00  1627.15  -130.68    58.39     1.54   -10.47    -2.52    -1.26     1.62    29.22    -7.40  1631.79   382.37
    38.00   -12.00  2918.85   -77.85   111.95     1.54   -10.96    -2.52    -1.22     1.69    29.22    -8.87  1631.79   323.64
    38.00   -14.00 10872.19   247.42   437.96     1.54   -11.45    -2.52    -1.17     1.75    29.22   -10.33  1631.79   264.38
    38.00   -16.00 -7160.53  -490.08  -298.82     1.54   -11.94    -2.52    -1.13     1.81    29.22   -11.79  1631.79   204.57
    38.00   -18.00 -2822.34  -312.66  -120.67     1.54   -12.43    -2.52    -1.09     1.88    29.22   -13.24  1631.79   144.20
    38.00   -20.00 -1805.88  -271.09   -78.38     1.54   -12.92    -2.52    -1.04     1.94    29.22   -14.69  1631.79    83.25
    38.00   -22.00 -1352.34  -252.54   -59.11     1.54   -13.41    -2.52    -1.00     2.01    29.22   -16.13  1631.79    21.70
    38.00   -24.00 -1247.65  -248.26   -54.58     1.54   -13.58    -2.52    -0.98     2.03    29.22   -16.63  1631.79     0.00
    40.00     0.00   381.28  -180.89     3.67     2.03    -8.00    -2.58    -1.50     1.36    30.82     0.00  1675.19   668.47
    40.00     2.00   323.74  -183.43     0.39     2.03    -7.50    -2.58    -1.55     1.30    30.82     1.49  1675.19   724.22
    40.00     4.00   277.22  -185.49    -2.42     2.03    -7.00    -2.58    -1.60     1.23    30.82     2.99  1675.19   779.48
    40.00     6.00   238.83  -187.18    -4.86     2.03    -6.50    -2.58    -1.65     1.17    30.82     4.49  1675.19   834.24
    40.00     8.00   206.62  -188.60    -7.04     2.03    -6.00    -2.58    -1.70     1.10    30.82     6.00  1675.19   888.52
    40.00    10.00   179.21  -189.81    -9.00     2.03    -5.50    -2.58    -1.75     1.03    30.82     7.51  1675.19   942.29
    40.00    12.00   155.61  -190.85   -10.80     2.03    -5.00    -2.58    -1.80     0.97    30.82     9.02  1675.19   995.55
    40.00    14.00   135.07  -191.76   -12.47     2.03    -4.49    -2.58    -1.85     0.90    30.82    10.54  1675.19  1048.28
    40.00    16.00   117.04  -192.56   -14.03     2.03    -3.99    -2.58    -1.90     0.83    30.82    12.07  1675.19  1100.48
    40.00    18.00   101.09  -193.26   -15.50     2.03    -3.48    -2.58    -1.96     0.76    30.82    13.60  1675.19  1152.12
    40.00    20.00    86.88  -193.89   -16.89     2.03    -2.98    -2.58    -2.01     0.70    30.82    15.13  1675.19  1203.18
    40.00    22.00    74.14  -194.45   -18.23     2.03    -2.47    -2.58    -2.06     0.63    30.82    16.67  1675.19  1253.64
    40.00    24.00    62.65  -194.96   -19.51     2.03    -1.97    -2.58    -2.12     0.56    30.82    18.22  1675.19  1303.48
    40.00    26.00    52.25  -195.42   -20.75     2.03    -1.46    -2.58    -2.17     0.49    30.82    19.77  1675.19  1352.66
    40.00    28.00    42.77  -195.84   -21.94     2.03    -0.96    -2.58    -2.23     0.42    30.82    21.33  1675.19  1401.15
    40.00    30.00    34.11  -196.22   -23.11     2.03    -0.46    -2.58    -2.28     0.35    30.82    22.89  1675.19  1448.91
    40.00    32.00    26.16  -196.57   -24.25     2.03     0.05    -2.58    -2.34     0.28    30.82    24.46  1675.19  1495.91
    40.00    34.00    18.85  -196.89   -25.36     2.03     0.55    -2.58    -2.40     0.21    30.82    26.04  1675.19  1542.09
    40.00    36.00    12.09  -197.19   -26.46     2.03     1.05    -2.58    -2.46     0.14    30.82    27.62  1675.19  1587.40
    40.00    38.00     5.82  -197.47   -27.53     2.03     1.54    -2.58    -2.52     0.07    30.82    29.22  1675.19  1631.79
    40.00    40.00     0.00  -197.72   -28.59     2.03     2.03    -2.58    -2.58     0.00    30.82    30.82  1675.19  1675.19
    40.00    42.00    -5.42  -197.96   -29.64     2.03     2.52    -2.58    -2.64    -0.07    30.82    32.43  1675.19  1717.52
    40.00    44.00   -10.49  -198.19   -30.68     2.03     3.01    -2.58    -2.70    -0.14    30.82    34.05  1675.19  1758.73
    40.00    46.00   -15.24  -198.40   -31.71     2.03     3.49    -2.58    -2.76    -0.22    30.82    35.68  1675.19  1798.70
    40.00    48.00   -19.69  -198.59   -32.73     2.03     3.96    -2.58    -2.83    -0.29    30.82    37.33  1675.19  1837.35
    40.00    50.00   -23.88  -198.78   -33.75     2.03     4.43    -2.58    -2.89    -0.36    30.82    38.99  1675.19  1874.57
    40.00    52.00   -27.82  -198.95   -34.76     2.03     4.89    -2.58    -2.96    -0.44    30.82    40.66  1675.19  1910.23
    40.00     0.00   381.28  -180.89     3.67     2.03    -8.00    -2.58    -1.50     1.36    30.82     0.00  1675.19   668.47
    40.00    -2.00   454.26  -177.67     7.64     2.03    -8.50    -2.58    -1.45     1.43    30.82    -1.49  1675.19   612.24
    40.00    -4.00   549.84  -173.45    12.60     2.03    -8.99    -2.58    -1.40     1.50    30.82    -2.97  1675.19   555.52
    40.00    -6.00   680.41  -167.69    19.11     2.03    -9.49    -2.58    -1.36     1.56    30.82    -4.45  1675.19   498.30
    40.00    -8.00   869.41  -159.34    28.19     2.03    -9.98    -2.58    -1.31     1.63    30.82    -5.93  1675.19   440.59
    40.00   -10.00  1167.33  -146.19    42.08     2.03   -10.47    -2.58    -1.26     1.69    30.82    -7.40  1675.19   382.37
    40.00   -12.00  1706.21  -122.40    66.60     2.03   -10.96    -2.58    -1.22     1.76    30.82    -8.87  1675.19   323.64
    40.00   -14.00  2976.38   -66.32   123.41     2.03   -11.45    -2.58    -1.17     1.82    30.82   -10.33  1675.19   264.38
    40.00   -16.00  9602.92   226.24   416.69     2.03   -11.94    -2.58    -1.13     1.89    30.82   -11.79  1675.19   204.57
    40.00   -18.00 -8983.85  -594.35  -403.17     2.03   -12.43    -2.58    -1.09     1.95    30.82   -13.24  1675.19   144.20
    40.00   -20.00 -3205.30  -339.24  -147.33     2.03   -12.92    -2.58    -1.04     2.01    30.82   -14.69  1675.19    83.25
    40.00   -22.00 -2002.82  -286.15   -93.52     2.03   -13.41    -2.58    -1.00     2.08    30.82   -16.13  1675.19    21.70
    40.00   -24.00 -1779.43  -276.29   -83.41     2.03   -13.58    -2.58    -0.98     2.10    30.82   -16.63  1675.19     0.00
    42.00     0.00   355.29  -181.37     2.38     2.52    -8.00    -2.64    -1.50     1.44    32.43     0.00  1717.52   668.47
    42.00     2.00   306.13  -183.71    -0.69     2.52    -7.50    -2.64    -1.55     1.37    32.43     1.49  1717.52   724.22
    42.00     4.00   265.50  -185.63    -3.37     2.52    -7.00    -2.64    -1.60     1.30    32.43     2.99  1717.52   779.48
    42.00     6.00   231.36  -187.25    -5.74     2.52    -6.50    -2.64    -1.65     1.24    32.43     4.49  1717.52   834.24
