
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE04 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
    50.00   -18.00   -18.33   -18.92    -4.24    23.71    -8.78   -15.04    -3.89    -0.60    -3.29    15.41   100.60     9.84     9.20
    50.00   -20.00   -20.39   -21.18    -4.34    23.73   -10.49   -16.46    -4.72    -0.79    -3.93    16.69   102.74     8.89     8.19
    50.00   -22.00   -22.48   -23.48    -4.44    23.74   -12.38   -17.85    -5.63    -1.00    -4.62    17.85   104.91     8.10     7.35
    52.00     0.00    -0.08     0.08    -2.96    23.61    -1.75     0.08     0.00     0.16    -0.16 ********    82.08 ******** ********
    52.00     2.00     1.95     2.11    -2.76    23.60    -1.84     1.90     0.05    -0.15     0.21  -293.90    80.06    83.75    83.55
    52.00     4.00     4.00     4.13    -2.56    23.59    -2.11     3.79     0.21    -0.13     0.34   -60.02    78.03    42.81    42.56
    52.00     6.00     6.06     6.15    -2.35    23.57    -2.55     5.59     0.48    -0.08     0.56   -17.78    76.00    28.81    28.50
    52.00     8.00     8.14     8.16    -2.12    23.56    -3.18     7.31     0.83    -0.02     0.86    -2.78    73.97    21.74    21.37
    52.00    10.00    10.24    10.18    -1.89    23.55    -3.98     8.96     1.28     0.06     1.22     4.44    71.92    17.47    17.05
    52.00    12.00    12.36    12.20    -1.65    23.54    -4.97    10.55     1.81     0.16     1.66     8.62    69.86    14.62    14.14
    52.00    14.00    14.51    14.23    -1.40    23.53    -6.14    12.08     2.43     0.28     2.15    11.38    67.78    12.57    12.04
    52.00    16.00    16.69    16.27    -1.14    23.52    -7.49    13.58     3.11     0.42     2.70    13.39    65.68    11.04    10.45
    52.00    18.00    18.90    18.32    -0.86    23.50    -9.02    15.03     3.88     0.58     3.30    14.99    63.56     9.84     9.20
    52.00    20.00    21.16    20.39    -0.57    23.49   -10.74    16.45     4.71     0.77     3.94    16.35    61.41     8.89     8.19
    52.00    22.00    23.46    22.48    -0.28    23.48   -12.65    17.84     5.62     0.99     4.63    17.56    59.22     8.10     7.35
    52.00     0.00    -0.08     0.08    -2.96    23.61    -1.75     0.08     0.00     0.16    -0.16 ********    82.08 ******** ********
    52.00    -2.00    -2.11    -1.95    -3.14    23.62    -1.84    -1.90    -0.05     0.15    -0.21  -293.90    84.10    83.75    83.55
    52.00    -4.00    -4.13    -4.00    -3.32    23.63    -2.11    -3.79    -0.21     0.13    -0.34   -60.02    86.12    42.81    42.56
    52.00    -6.00    -6.15    -6.06    -3.48    23.64    -2.55    -5.59    -0.48     0.08    -0.56   -17.78    88.15    28.81    28.50
    52.00    -8.00    -8.16    -8.14    -3.64    23.65    -3.18    -7.31    -0.83     0.02    -0.86    -2.78    90.19    21.74    21.37
    52.00   -10.00   -10.18   -10.24    -3.79    23.67    -3.98    -8.96    -1.28    -0.06    -1.22     4.44    92.24    17.47    17.05
    52.00   -12.00   -12.20   -12.36    -3.94    23.68    -4.97   -10.55    -1.81    -0.16    -1.66     8.62    94.30    14.62    14.14
    52.00   -14.00   -14.23   -14.51    -4.07    23.69    -6.14   -12.08    -2.43    -0.28    -2.15    11.38    96.37    12.57    12.04
    52.00   -16.00   -16.27   -16.69    -4.19    23.70    -7.49   -13.58    -3.11    -0.42    -2.70    13.39    98.46    11.04    10.45
    52.00   -18.00   -18.32   -18.90    -4.31    23.72    -9.02   -15.03    -3.88    -0.58    -3.30    14.99   100.58     9.84     9.20
    52.00   -20.00   -20.39   -21.16    -4.42    23.73   -10.74   -16.45    -4.71    -0.77    -3.94    16.35   102.72     8.89     8.19
    52.00   -22.00   -22.48   -23.46    -4.52    23.75   -12.65   -17.84    -5.62    -0.99    -4.63    17.56   104.89     8.10     7.35
     0.00     0.00     0.13    -0.13    -1.50    23.56     0.00     0.13     0.00     0.27    -0.27 ********    82.30 ******** ********
     0.00     2.00     2.19     1.92    -1.34    23.55    -0.08     2.13     0.07     0.28    -0.21   418.44    80.26    92.17    91.98
     0.00     4.00     4.26     3.96    -1.17    23.54    -0.31     4.02     0.24     0.30    -0.06   125.31    78.21    44.66    44.41
     0.00     6.00     6.35     6.00    -0.99    23.53    -0.70     5.83     0.52     0.35     0.17    67.03    76.16    29.52    29.22
     0.00     8.00     8.45     8.04    -0.80    23.53    -1.25     7.55     0.90     0.41     0.48    46.21    74.11    22.08    21.72
     0.00    10.00    10.57    10.07    -0.61    23.52    -1.95     9.21     1.36     0.50     0.86    36.61    72.04    17.65    17.24
     0.00    12.00    12.72    12.12    -0.41    23.51    -2.81    10.81     1.91     0.60     1.31    31.54    69.95    14.72    14.25
     0.00    14.00    14.90    14.17    -0.19    23.50    -3.83    12.35     2.55     0.73     1.82    28.65    67.85    12.63    12.10
     0.00    16.00    17.11    16.23     0.02    23.49    -5.01    13.85     3.26     0.88     2.38    26.96    65.73    11.07    10.48
     0.00    18.00    19.35    18.30     0.25    23.48    -6.35    15.31     4.05     1.05     3.00    25.99    63.58     9.86     9.21
     0.00    20.00    21.64    20.39     0.49    23.48    -7.85    16.73     4.91     1.25     3.66    25.48    61.41     8.89     8.19
     0.00    22.00    23.98    22.50     0.74    23.47    -9.52    18.13     5.84     1.48     4.36    25.30    59.20     8.10     7.34
     0.00     0.00     0.13    -0.13    -1.50    23.56     0.00     0.13     0.00     0.27    -0.27 ********    82.30 ******** ********
     0.00    -2.00    -1.92    -2.19    -1.66    23.57    -0.08    -2.13    -0.07    -0.28     0.21   418.44    84.34    92.17    91.98
     0.00    -4.00    -3.96    -4.26    -1.81    23.58    -0.31    -4.02    -0.24    -0.30     0.06   125.31    86.39    44.66    44.41
     0.00    -6.00    -6.00    -6.35    -1.95    23.58    -0.70    -5.83    -0.52    -0.35    -0.17    67.03    88.44    29.52    29.22
     0.00    -8.00    -8.04    -8.45    -2.08    23.59    -1.25    -7.55    -0.90    -0.41    -0.48    46.21    90.50    22.08    21.72
     0.00   -10.00   -10.07   -10.57    -2.21    23.60    -1.95    -9.21    -1.36    -0.50    -0.86    36.61    92.56    17.65    17.24
     0.00   -12.00   -12.12   -12.72    -2.33    23.61    -2.81   -10.81    -1.91    -0.60    -1.31    31.54    94.65    14.72    14.25
     0.00   -14.00   -14.17   -14.90    -2.45    23.62    -3.83   -12.35    -2.55    -0.73    -1.82    28.65    96.74    12.63    12.10
     0.00   -16.00   -16.23   -17.11    -2.55    23.63    -5.01   -13.85    -3.26    -0.88    -2.38    26.96    98.86    11.07    10.48
     0.00   -18.00   -18.30   -19.35    -2.65    23.64    -6.35   -15.31    -4.05    -1.05    -3.00    25.99   101.00     9.86     9.21
     0.00   -20.00   -20.39   -21.64    -2.75    23.65    -7.85   -16.73    -4.91    -1.25    -3.66    25.48   103.16     8.89     8.19
     0.00   -22.00   -22.50   -23.98    -2.83    23.66    -9.52   -18.13    -5.84    -1.48    -4.36    25.30   105.35     8.10     7.34
    -2.00     0.00     0.14    -0.14    -1.45    23.56    -0.06    -0.14     0.00    -0.28     0.28 99983.11    82.31 ******** ********
    -2.00     2.00     2.20     1.91    -1.29    23.55    -0.14     2.13     0.07     0.29    -0.23   440.07    80.26    92.54    92.34
    -2.00     4.00     4.27     3.95    -1.12    23.54    -0.37     4.03     0.24     0.32    -0.08   131.61    78.22    44.74    44.49
    -2.00     6.00     6.36     5.99    -0.94    23.53    -0.76     5.83     0.52     0.37     0.16    70.02    76.17    29.55    29.25
    -2.00     8.00     8.46     8.03    -0.76    23.52    -1.30     7.56     0.90     0.43     0.47    47.97    74.11    22.10    21.73
    -2.00    10.00    10.59    10.07    -0.57    23.52    -2.00     9.22     1.37     0.52     0.85    37.78    72.04    17.66    17.25
    -2.00    12.00    12.73    12.11    -0.37    23.51    -2.86    10.82     1.92     0.62     1.30    32.38    69.96    14.72    14.25
    -2.00    14.00    14.91    14.16    -0.16    23.50    -3.87    12.36     2.55     0.75     1.80    29.29    67.86    12.63    12.10
    -2.00    16.00    17.12    16.23     0.06    23.49    -5.05    13.86     3.26     0.90     2.37    27.46    65.73    11.07    10.49
    -2.00    18.00    19.37    18.30     0.29    23.48    -6.38    15.32     4.05     1.07     2.98    26.40    63.59     9.86     9.22
    -2.00    20.00    21.66    20.39     0.53    23.48    -7.88    16.74     4.91     1.27     3.65    25.82    61.41     8.89     8.19
    -2.00    22.00    23.99    22.50     0.77    23.47    -9.54    18.14     5.85     1.50     4.35    25.59    59.20     8.10     7.34
    -2.00     0.00     0.14    -0.14    -1.45    23.56    -0.06    -0.14     0.00    -0.28     0.28 99983.17    82.31 ******** ********
    -2.00    -2.00    -1.91    -2.20    -1.61    23.57    -0.14    -2.13    -0.07    -0.29     0.23   440.07    84.35    92.54    92.34
    -2.00    -4.00    -3.95    -4.27    -1.76    23.57    -0.37    -4.03    -0.24    -0.32     0.08   131.61    86.39    44.74    44.49
    -2.00    -6.00    -5.99    -6.36    -1.90    23.58    -0.76    -5.83    -0.52    -0.37    -0.16    70.02    88.45    29.55    29.25
    -2.00    -8.00    -8.03    -8.46    -2.03    23.59    -1.30    -7.56    -0.90    -0.43    -0.47    47.97    90.50    22.10    21.73
    -2.00   -10.00   -10.07   -10.59    -2.16    23.60    -2.00    -9.22    -1.37    -0.52    -0.85    37.78    92.57    17.66    17.25
    -2.00   -12.00   -12.11   -12.73    -2.28    23.61    -2.86   -10.82    -1.92    -0.62    -1.30    32.38    94.65    14.72    14.25
    -2.00   -14.00   -14.16   -14.91    -2.39    23.62    -3.87   -12.36    -2.55    -0.75    -1.80    29.29    96.75    12.63    12.10
    -2.00   -16.00   -16.23   -17.12    -2.50    23.63    -5.05   -13.86    -3.26    -0.90    -2.37    27.46    98.87    11.07    10.49
    -2.00   -18.00   -18.30   -19.37    -2.60    23.64    -6.38   -15.32    -4.05    -1.07    -2.98    26.40   101.01     9.86     9.22
    -2.00   -20.00   -20.39   -21.66    -2.69    23.65    -7.88   -16.74    -4.91    -1.27    -3.65    25.82   103.17     8.89     8.19
    -2.00   -22.00   -22.50   -23.99    -2.77    23.66    -9.54   -18.14    -5.85    -1.50    -4.35    25.59   105.36     8.10     7.34
    -4.00     0.00     0.15    -0.15    -1.40    23.56    -0.13    -0.15     0.00    -0.30     0.30 94486.31    82.31 ******** ********
    -4.00     2.00     2.21     1.90    -1.24    23.55    -0.21     2.14     0.07     0.31    -0.24   461.30    80.27    92.91    92.71
    -4.00     4.00     4.28     3.94    -1.07    23.54    -0.44     4.04     0.24     0.34    -0.09   137.84    78.22    44.82    44.57
    -4.00     6.00     6.37     5.99    -0.90    23.53    -0.83     5.84     0.52     0.38     0.14    72.99    76.17    29.59    29.28
    -4.00     8.00     8.47     8.02    -0.72    23.52    -1.37     7.57     0.90     0.45     0.45    49.72    74.11    22.11    21.75
    -4.00    10.00    10.60    10.06    -0.52    23.52    -2.07     9.23     1.37     0.53     0.84    38.94    72.04    17.67    17.25
    -4.00    12.00    12.75    12.11    -0.33    23.51    -2.92    10.83     1.92     0.64     1.28    33.21    69.96    14.73    14.26
    -4.00    14.00    14.93    14.16    -0.12    23.50    -3.93    12.37     2.56     0.76     1.79    29.92    67.86    12.64    12.11
    -4.00    16.00    17.14    16.22     0.10    23.49    -5.10    13.87     3.27     0.91     2.36    27.96    65.74    11.07    10.49
    -4.00    18.00    19.38    18.30     0.32    23.48    -6.42    15.33     4.06     1.09     2.97    26.80    63.59     9.86     9.22
    -4.00    20.00    21.67    20.39     0.56    23.48    -7.91    16.75     4.92     1.29     3.63    26.16    61.41     8.89     8.19
    -4.00    22.00    24.01    22.50     0.80    23.47    -9.56    18.16     5.86     1.52     4.34    25.87    59.20     8.10     7.34
    -4.00     0.00     0.15    -0.15    -1.40    23.56    -0.13    -0.15     0.00    -0.30     0.30 94486.36    82.31 ******** ********
    -4.00    -2.00    -1.90    -2.21    -1.56    23.56    -0.21    -2.14    -0.07    -0.31     0.24   461.30    84.36    92.91    92.71
    -4.00    -4.00    -3.94    -4.28    -1.71    23.57    -0.44    -4.04    -0.24    -0.34     0.09   137.84    86.40    44.82    44.57
    -4.00    -6.00    -5.99    -6.37    -1.85    23.58    -0.83    -5.84    -0.52    -0.38    -0.14    72.99    88.45    29.59    29.28
    -4.00    -8.00    -8.02    -8.47    -1.98    23.59    -1.37    -7.57    -0.90    -0.45    -0.45    49.72    90.51    22.11    21.75
    -4.00   -10.00   -10.06   -10.60    -2.10    23.60    -2.07    -9.23    -1.37    -0.53    -0.84    38.94    92.58    17.67    17.25
    -4.00   -12.00   -12.11   -12.75    -2.22    23.61    -2.92   -10.83    -1.92    -0.64    -1.28    33.21    94.66    14.73    14.26
    -4.00   -14.00   -14.16   -14.93    -2.34    23.62    -3.93   -12.37    -2.56    -0.76    -1.79    29.92    96.76    12.64    12.11
    -4.00   -16.00   -16.22   -17.14    -2.44    23.63    -5.10   -13.87    -3.27    -0.91    -2.36    27.96    98.88    11.07    10.49
    -4.00   -18.00   -18.30   -19.38    -2.54    23.64    -6.42   -15.33    -4.06    -1.09    -2.97    26.80   101.02     9.86     9.22
    -4.00   -20.00   -20.39   -21.67    -2.63    23.65    -7.91   -16.75    -4.92    -1.29    -3.63    26.16   103.18     8.89     8.19
    -4.00   -22.00   -22.50   -24.01    -2.72    23.66    -9.56   -18.16    -5.86    -1.52    -4.34    25.87   105.38     8.10     7.34
    -6.00     0.00     0.16    -0.16    -1.36    23.55    -0.22    -0.16     0.00    -0.32     0.32 89575.70    82.32 ******** ********
    -6.00     2.00     2.22     1.89    -1.20    23.55    -0.29     2.15     0.07     0.33    -0.26   482.14    80.27    93.28    93.09
    -6.00     4.00     4.29     3.94    -1.03    23.54    -0.52     4.05     0.25     0.35    -0.11   144.00    78.23    44.90    44.65
    -6.00     6.00     6.38     5.98    -0.86    23.53    -0.91     5.85     0.53     0.40     0.13    75.93    76.18    29.62    29.31
    -6.00     8.00     8.48     8.02    -0.67    23.52    -1.44     7.58     0.90     0.46     0.44    51.45    74.12    22.13    21.77
    -6.00    10.00    10.61    10.06    -0.48    23.51    -2.14     9.24     1.37     0.55     0.82    40.09    72.05    17.68    17.26
    -6.00    12.00    12.76    12.10    -0.29    23.51    -2.99    10.84     1.92     0.66     1.27    34.04    69.96    14.73    14.26
    -6.00    14.00    14.94    14.16    -0.08    23.50    -3.99    12.38     2.56     0.78     1.78    30.55    67.86    12.64    12.11
    -6.00    16.00    17.15    16.22     0.13    23.49    -5.15    13.88     3.27     0.93     2.34    28.45    65.74    11.07    10.49
    -6.00    18.00    19.40    18.29     0.36    23.48    -6.47    15.34     4.06     1.11     2.96    27.20    63.59     9.86     9.22
    -6.00    20.00    21.69    20.38     0.59    23.48    -7.95    16.76     4.93     1.31     3.62    26.49    61.41     8.89     8.19
    -6.00    22.00    24.03    22.50     0.83    23.47    -9.60    18.17     5.86     1.53     4.33    26.16    59.20     8.10     7.34
    -6.00     0.00     0.16    -0.16    -1.36    23.55    -0.22    -0.16     0.00    -0.32     0.32 89575.76    82.32 ******** ********
    -6.00    -2.00    -1.89    -2.22    -1.51    23.56    -0.29    -2.15    -0.07    -0.33     0.26   482.14    84.36    93.28    93.09
    -6.00    -4.00    -3.94    -4.29    -1.66    23.57    -0.52    -4.05    -0.25    -0.35     0.11   144.00    86.41    44.90    44.65
    -6.00    -6.00    -5.98    -6.38    -1.80    23.58    -0.91    -5.85    -0.53    -0.40    -0.13    75.93    88.46    29.62    29.31
    -6.00    -8.00    -8.02    -8.48    -1.93    23.59    -1.44    -7.58    -0.90    -0.46    -0.44    51.45    90.52    22.13    21.77
    -6.00   -10.00   -10.06   -10.61    -2.05    23.60    -2.14    -9.24    -1.37    -0.55    -0.82    40.09    92.59    17.68    17.26
    -6.00   -12.00   -12.10   -12.76    -2.17    23.61    -2.99   -10.84    -1.92    -0.66    -1.27    34.04    94.67    14.73    14.26
    -6.00   -14.00   -14.16   -14.94    -2.28    23.62    -3.99   -12.38    -2.56    -0.78    -1.78    30.55    96.77    12.64    12.11
    -6.00   -16.00   -16.22   -17.15    -2.39    23.62    -5.15   -13.88    -3.27    -0.93    -2.34    28.45    98.89    11.07    10.49
    -6.00   -18.00   -18.29   -19.40    -2.49    23.63    -6.47   -15.34    -4.06    -1.11    -2.96    27.20   101.02     9.86     9.22
    -6.00   -20.00   -20.38   -21.69    -2.58    23.64    -7.95   -16.76    -4.93    -1.31    -3.62    26.49   103.19     8.89     8.19
    -6.00   -22.00   -22.50   -24.03    -2.66    23.65    -9.60   -18.17    -5.86    -1.53    -4.33    26.16   105.38     8.10     7.34
    -8.00     0.00     0.17    -0.17    -1.31    23.55    -0.30    -0.17     0.00    -0.33     0.33 85162.39    82.32 ******** ********
    -8.00     2.00     2.23     1.89    -1.15    23.55    -0.38     2.16     0.07     0.34    -0.27   502.60    80.28    93.66    93.46
    -8.00     4.00     4.30     3.93    -0.99    23.54    -0.61     4.05     0.25     0.37    -0.12   150.09    78.23    44.98    44.73
    -8.00     6.00     6.39     5.97    -0.81    23.53    -0.99     5.86     0.53     0.42     0.11    78.85    76.18    29.65    29.34
    -8.00     8.00     8.49     8.01    -0.63    23.52    -1.53     7.59     0.91     0.48     0.42    53.18    74.12    22.14    21.78
    -8.00    10.00    10.62    10.05    -0.44    23.51    -2.22     9.25     1.37     0.57     0.81    41.24    72.05    17.69    17.27
    -8.00    12.00    12.77    12.10    -0.25    23.51    -3.06    10.84     1.93     0.67     1.26    34.86    69.97    14.74    14.27
    -8.00    14.00    14.95    14.15    -0.04    23.50    -4.06    12.39     2.56     0.80     1.77    31.17    67.86    12.64    12.12
    -8.00    16.00    17.16    16.22     0.17    23.49    -5.22    13.89     3.28     0.95     2.33    28.95    65.74    11.08    10.49
    -8.00    18.00    19.41    18.29     0.39    23.48    -6.53    15.35     4.07     1.12     2.95    27.60    63.59     9.86     9.22
    -8.00    20.00    21.71    20.38     0.62    23.48    -8.00    16.77     4.93     1.32     3.61    26.83    61.41     8.89     8.19
    -8.00    22.00    24.05    22.49     0.86    23.47    -9.64    18.18     5.87     1.55     4.32    26.44    59.20     8.10     7.34
    -8.00     0.00     0.17    -0.17    -1.31    23.55    -0.30    -0.17     0.00    -0.33     0.33 85162.44    82.32 ******** ********
    -8.00    -2.00    -1.89    -2.23    -1.46    23.56    -0.38    -2.16    -0.07    -0.34     0.27   502.60    84.37    93.66    93.46
    -8.00    -4.00    -3.93    -4.30    -1.61    23.57    -0.61    -4.05    -0.25    -0.37     0.12   150.09    86.41    44.98    44.73
    -8.00    -6.00    -5.97    -6.39    -1.75    23.58    -0.99    -5.86    -0.53    -0.42    -0.11    78.85    88.47    29.65    29.34
    -8.00    -8.00    -8.01    -8.49    -1.88    23.59    -1.53    -7.59    -0.91    -0.48    -0.42    53.18    90.52    22.14    21.78
    -8.00   -10.00   -10.05   -10.62    -2.00    23.60    -2.22    -9.25    -1.37    -0.57    -0.81    41.24    92.59    17.69    17.27
    -8.00   -12.00   -12.10   -12.77    -2.12    23.60    -3.06   -10.84    -1.93    -0.67    -1.26    34.86    94.68    14.74    14.27
    -8.00   -14.00   -14.15   -14.95    -2.23    23.61    -4.06   -12.39    -2.56    -0.80    -1.77    31.17    96.78    12.64    12.12
    -8.00   -16.00   -16.22   -17.16    -2.33    23.62    -5.22   -13.89    -3.28    -0.95    -2.33    28.95    98.89    11.08    10.49
    -8.00   -18.00   -18.29   -19.41    -2.43    23.63    -6.53   -15.35    -4.07    -1.12    -2.95    27.60   101.03     9.86     9.22
    -8.00   -20.00   -20.38   -21.71    -2.52    23.64    -8.00   -16.77    -4.93    -1.32    -3.61    26.83   103.20     8.89     8.19
    -8.00   -22.00   -22.49   -24.05    -2.60    23.65    -9.64   -18.18    -5.87    -1.55    -4.32    26.44   105.39     8.10     7.34
   -10.00     0.00     0.17    -0.17    -1.26    23.55    -0.40    -0.17     0.00    -0.35     0.35 81174.47    82.33 ******** ********
   -10.00     2.00     2.24     1.88    -1.11    23.54    -0.48     2.17     0.07     0.36    -0.29   522.69    80.29    94.03    93.84
   -10.00     4.00     4.31     3.92    -0.94    23.54    -0.71     4.06     0.25     0.39    -0.14   156.13    78.24    45.05    44.81
   -10.00     6.00     6.40     5.97    -0.77    23.53    -1.09     5.87     0.53     0.43     0.10    81.74    76.19    29.68    29.37
   -10.00     8.00     8.51     8.01    -0.59    23.52    -1.62     7.60     0.91     0.50     0.41    54.89    74.13    22.16    21.80
   -10.00    10.00    10.63    10.05    -0.40    23.51    -2.31     9.26     1.38     0.58     0.79    42.38    72.06    17.70    17.28
   -10.00    12.00    12.79    12.10    -0.21    23.51    -3.15    10.85     1.93     0.69     1.24    35.68    69.97    14.75    14.27
   -10.00    14.00    14.97    14.15    -0.01    23.50    -4.14    12.40     2.57     0.82     1.75    31.79    67.87    12.65    12.12
   -10.00    16.00    17.18    16.21     0.20    23.49    -5.29    13.90     3.28     0.97     2.32    29.44    65.74    11.08    10.49
   -10.00    18.00    19.43    18.29     0.43    23.48    -6.60    15.35     4.07     1.14     2.93    28.00    63.60     9.86     9.22
   -10.00    20.00    21.72    20.38     0.66    23.48    -8.07    16.78     4.94     1.34     3.60    27.16    61.42     8.89     8.19
   -10.00    22.00    24.06    22.49     0.89    23.47    -9.69    18.19     5.88     1.57     4.31    26.72    59.20     8.10     7.34
   -10.00     0.00     0.17    -0.17    -1.26    23.55    -0.40    -0.17     0.00    -0.35     0.35 81174.52    82.33 ******** ********
   -10.00    -2.00    -1.88    -2.24    -1.42    23.56    -0.48    -2.17    -0.07    -0.36     0.29   522.69    84.37    94.03    93.84
   -10.00    -4.00    -3.92    -4.31    -1.56    23.57    -0.71    -4.06    -0.25    -0.39     0.14   156.13    86.42    45.05    44.81
   -10.00    -6.00    -5.97    -6.40    -1.70    23.58    -1.09    -5.87    -0.53    -0.43    -0.10    81.74    88.47    29.68    29.37
   -10.00    -8.00    -8.01    -8.51    -1.83    23.59    -1.62    -7.60    -0.91    -0.50    -0.41    54.89    90.53    22.16    21.80
   -10.00   -10.00   -10.05   -10.63    -1.95    23.59    -2.31    -9.26    -1.38    -0.58    -0.79    42.38    92.60    17.70    17.28
   -10.00   -12.00   -12.10   -12.79    -2.07    23.60    -3.15   -10.85    -1.93    -0.69    -1.24    35.68    94.68    14.75    14.27
   -10.00   -14.00   -14.15   -14.97    -2.18    23.61    -4.14   -12.40    -2.57    -0.82    -1.75    31.79    96.78    12.65    12.12
   -10.00   -16.00   -16.21   -17.18    -2.28    23.62    -5.29   -13.90    -3.28    -0.97    -2.32    29.44    98.90    11.08    10.49
   -10.00   -18.00   -18.29   -19.43    -2.38    23.63    -6.60   -15.35    -4.07    -1.14    -2.93    28.00   101.04     9.86     9.22
   -10.00   -20.00   -20.38   -21.72    -2.47    23.64    -8.07   -16.78    -4.94    -1.34    -3.60    27.16   103.21     8.89     8.19
   -10.00   -22.00   -22.49   -24.06    -2.55    23.65    -9.69   -18.19    -5.88    -1.57    -4.31    26.72   105.40     8.10     7.34
   -12.00     0.00     0.18    -0.18    -1.22    23.55    -0.51    -0.18     0.00    -0.37     0.37 77553.22    82.33 ******** ********
   -12.00     2.00     2.25     1.87    -1.06    23.54    -0.58     2.18     0.07     0.37    -0.31   542.42    80.29    94.41    94.22
   -12.00     4.00     4.32     3.92    -0.90    23.54    -0.81     4.07     0.25     0.40    -0.15   162.09    78.24    45.13    44.89
   -12.00     6.00     6.41     5.96    -0.73    23.53    -1.19     5.88     0.53     0.45     0.08    84.61    76.19    29.71    29.41
   -12.00     8.00     8.52     8.00    -0.55    23.52    -1.72     7.61     0.91     0.51     0.39    56.59    74.13    22.17    21.81
   -12.00    10.00    10.64    10.04    -0.37    23.51    -2.40     9.27     1.38     0.60     0.78    43.51    72.06    17.71    17.29
   -12.00    12.00    12.80    12.09    -0.17    23.51    -3.24    10.86     1.93     0.71     1.23    36.49    69.97    14.75    14.28
   -12.00    14.00    14.98    14.15     0.03    23.50    -4.23    12.41     2.57     0.83     1.74    32.41    67.87    12.65    12.12
   -12.00    16.00    17.19    16.21     0.24    23.49    -5.37    13.90     3.29     0.98     2.30    29.92    65.75    11.08    10.50
   -12.00    18.00    19.44    18.29     0.46    23.48    -6.67    15.36     4.08     1.16     2.92    28.40    63.60     9.86     9.22
   -12.00    20.00    21.74    20.38     0.69    23.48    -8.13    16.79     4.95     1.36     3.59    27.49    61.42     8.89     8.19
   -12.00    22.00    24.08    22.49     0.92    23.47    -9.75    18.20     5.88     1.59     4.30    27.00    59.21     8.10     7.34
   -12.00     0.00     0.18    -0.18    -1.22    23.55    -0.51    -0.18     0.00    -0.37     0.37 77553.26    82.33 ******** ********
   -12.00    -2.00    -1.87    -2.25    -1.37    23.56    -0.58    -2.18    -0.07    -0.37     0.31   542.42    84.38    94.41    94.22
   -12.00    -4.00    -3.92    -4.32    -1.51    23.57    -0.81    -4.07    -0.25    -0.40     0.15   162.09    86.43    45.13    44.89
   -12.00    -6.00    -5.96    -6.41    -1.65    23.58    -1.19    -5.88    -0.53    -0.45    -0.08    84.61    88.48    29.71    29.41
   -12.00    -8.00    -8.00    -8.52    -1.78    23.58    -1.72    -7.61    -0.91    -0.51    -0.39    56.59    90.54    22.17    21.81
   -12.00   -10.00   -10.04   -10.64    -1.90    23.59    -2.40    -9.27    -1.38    -0.60    -0.78    43.51    92.61    17.71    17.29
   -12.00   -12.00   -12.09   -12.80    -2.02    23.60    -3.24   -10.86    -1.93    -0.71    -1.23    36.49    94.69    14.75    14.28
   -12.00   -14.00   -14.15   -14.98    -2.12    23.61    -4.23   -12.41    -2.57    -0.83    -1.74    32.41    96.79    12.65    12.12
   -12.00   -16.00   -16.21   -17.19    -2.23    23.62    -5.37   -13.90    -3.29    -0.98    -2.30    29.92    98.91    11.08    10.50
   -12.00   -18.00   -18.29   -19.44    -2.32    23.63    -6.67   -15.36    -4.08    -1.16    -2.92    28.40   101.05     9.86     9.22
   -12.00   -20.00   -20.38   -21.74    -2.41    23.64    -8.13   -16.79    -4.95    -1.36    -3.59    27.49   103.22     8.89     8.19
   -12.00   -22.00   -22.49   -24.08    -2.49    23.65    -9.75   -18.20    -5.88    -1.59    -4.30    27.00   105.41     8.10     7.34
   -14.00     0.00     0.19    -0.19    -1.17    23.55    -0.62    -0.19     0.00    -0.38     0.38 74250.14    82.34 ******** ********
   -14.00     2.00     2.25     1.86    -1.02    23.54    -0.70     2.18     0.07     0.39    -0.32   561.80    80.29    94.80    94.60
   -14.00     4.00     4.33     3.91    -0.86    23.54    -0.92     4.08     0.25     0.42    -0.17   168.00    78.25    45.21    44.97
   -14.00     6.00     6.42     5.95    -0.69    23.53    -1.30     5.89     0.53     0.47     0.07    87.46    76.20    29.74    29.44
   -14.00     8.00     8.53     8.00    -0.51    23.52    -1.83     7.62     0.91     0.53     0.38    58.28    74.14    22.19    21.83
   -14.00    10.00    10.66    10.04    -0.33    23.51    -2.51     9.27     1.38     0.62     0.77    44.64    72.06    17.72    17.30
   -14.00    12.00    12.81    12.09    -0.13    23.51    -3.34    10.87     1.94     0.72     1.22    37.31    69.98    14.76    14.29
   -14.00    14.00    14.99    14.14     0.07    23.50    -4.32    12.42     2.58     0.85     1.73    33.02    67.87    12.65    12.13
   -14.00    16.00    17.21    16.21     0.27    23.49    -5.46    13.91     3.29     1.00     2.29    30.41    65.75    11.08    10.50
   -14.00    18.00    19.46    18.28     0.49    23.48    -6.76    15.37     4.08     1.18     2.91    28.79    63.60     9.87     9.23
   -14.00    20.00    21.75    20.38     0.72    23.48    -8.21    16.80     4.95     1.38     3.57    27.82    61.42     8.89     8.20
